로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,장르_애니메이션
5.799092654460526,39.92112282075655,12.605848265820626,20.06589093050261,11.127468845320324,3.0797613328518167,9.356948391612272,18.19417906041849,1.1314021114911006,-1.7917594692280554,-3.4011973816621563,1
6.2324480165505225,41.48657563097243,14.157454227530964,21.932165583932388,12.977224304138042,4.645214143067698,10.614793853711983,19.529396817045576,3.169685580677429,0.048790164169432,-1.0498221244986778,0
6.52649485957079,41.32111980714962,13.87511065513452,21.45560900102694,12.40025689486664,4.479758319244888,10.649985908593068,19.59389635825688,3.288401887516811,-1.0498221244986778,-2.995732273553991,0
5.808142489980444,40.024994350221625,12.731037832849884,20.42101752336698,11.508194290594329,3.183632862316894,9.695109453422392,18.563381841038364,1.7749523509116738,-0.8362480242006187,-2.708050201102211,0
6.144185634125646,40.9688883707512,13.57998820444587,21.367238090425168,12.372967486745544,4.12752688284646,11.595122772901604,20.53562564123472,2.26176309847379,-0.8362480242006187,-2.708050201102211,0
6.186208623900494,41.52400693464723,14.1890528450725,21.51844013355577,12.542294850896177,4.682645446742499,11.133215819061776,20.119891716416557,2.1162555148025524,-1.6094379124341005,-1.8971199848858813,1
6.642486801367256,41.38051298029362,13.971338401993616,21.70429130120745,12.67453133196612,4.539151492388883,11.432561038884206,20.33325716038781,3.100092288878234,-0.2231435513142097,-2.302585092994045,0
6.349138991379798,40.46938968363148,13.092075289298483,20.861164662187523,11.876477705995184,3.628028195726749,11.212995357296537,20.19419188733168,2.379546134130174,-0.8362480242006187,-2.708050201102211,0
6.46302945692067,42.04822031803758,14.795027700535467,22.05008844581529,13.157740173704688,5.206858830132847,11.426332182385131,20.229011317536585,3.0349529867072724,0.0,-1.0498221244986778,0
6.625392368007956,40.876713243581605,13.443099592582229,21.376082934790148,12.323597870178377,4.035351755676875,11.002966132532196,19.95710808187163,2.933856869835904,-1.003302108863785,-2.708050201102211,0
6.759255270663693,42.45599260223945,15.044457593758848,22.55716762580179,13.540356349756388,5.61463111433472,11.750342661399385,20.68714454761288,2.990719731730447,0.1397619423751586,-2.995732273553991,0
6.09807428216624,41.16391455289118,13.822433538736664,21.56298433209021,12.59076345442186,4.322553064986447,10.850520851744797,19.752133417313548,3.0007198150650303,-0.2231435513142097,-2.995732273553991,0
7.323170717943469,42.19966693489619,14.742142039517754,22.25971335127744,13.191952870876984,5.358305446991461,12.360251896377848,21.334854436059832,4.00369019395397,0.1823215567939546,-2.995732273553991,0
6.1779441140506,40.32631388762008,12.935132188064353,20.83332214797942,11.827641309796924,3.4849523997153447,10.8200582452176,19.61971587802367,2.6461747973841225,-0.5679840376059393,-3.4011973816621563,0
7.32052696227274,42.82177001999704,15.33587722788715,22.803761970348862,13.715954276214651,5.980408532092308,12.406295513459815,21.40174372258575,3.552486829208381,-0.1053605156578262,-2.302585092994045,0
5.934894195619588,39.92057706180702,12.608141994569158,20.22855569673372,11.29081887582486,3.0792155739022955,10.669629585962324,19.51608121358068,2.151762203259462,-1.203972804325936,-3.4011973816621563,0
5.955837369464831,40.53975132462365,13.26412332244216,20.97622408008973,12.071540752572067,3.698389836718916,10.18486227541324,19.038527703450693,1.9600947840472696,-1.3217558399823195,-2.708050201102211,0
6.601230118728877,41.46046112752597,13.966616607605308,21.82641714366838,12.689489045055518,4.619099639621237,11.645934221044058,20.66788599345329,3.288401887516811,-1.6094379124341005,-2.302585092994045,0
7.088408778675395,41.19912654504803,13.780529803469006,21.47161204856454,12.463501674810932,4.3577650571433,11.901834270762675,20.60236169821112,2.8390784635086144,-0.5108256237659907,-2.302585092994045,0
6.561030665896573,41.0378692342134,13.670203821591748,21.67662321864434,12.687516831324649,4.1965077463086695,11.454660556838252,20.137804486404107,2.873564639579784,-1.3217558399823195,-2.014903020542265,0
5.7745515455444085,40.42685237662161,13.101864707926984,20.93594603783541,11.982866592262758,3.5854908887168806,9.01663425631559,17.94682169210707,1.6863989535702288,-0.5108256237659907,-2.708050201102211,0
7.266128779556451,42.506736206351256,15.036055778066103,22.70943832433224,13.63340457793198,5.665374718446525,12.018736536860404,21.03744767834134,3.996364153861897,-0.5108256237659907,-2.995732273553991,0
7.176254532017144,42.673250158922734,15.173430135615664,22.969496095649845,13.842063877389874,5.831888671018001,13.51529830971926,22.60069284172464,3.903990833730882,-0.7985076962177716,-2.995732273553991,0
6.327936783729195,41.35350018546818,14.015524674289146,21.4782337646208,12.515136979351984,4.512138697563448,11.424924507598313,20.280420461025955,3.1135153092103742,-0.0512932943875505,-1.8971199848858813,0
6.439350371100098,40.48270780620794,13.141293074788424,20.40347591352041,11.451188349562212,3.6413463183032095,9.587611745713565,18.43919725043197,0.7419373447293773,0.0,-1.7917594692280554,1
6.340359303727752,41.76853288315448,14.438876163235037,22.315576907958143,13.37325905135321,4.927171395249744,11.417900244561118,20.24107787933224,3.572345637857985,-0.5978370007556204,-2.302585092994045,0
6.502790045915623,40.68023863684356,13.3250233656382,21.048488864952123,12.080322330224217,3.838877148938834,11.619580142838768,20.302113779508428,2.8678989020441064,-0.916290731874155,-2.708050201102211,0
6.516193076042964,41.7370738250674,14.366886779425734,22.05984218910699,13.069359146515092,4.895712337162668,11.58853373967845,20.48229927011102,3.122364924487357,-0.1053605156578262,-1.8971199848858813,0
5.564520407322694,40.692719465325126,13.469843377113566,20.711422480450288,11.874118188357784,3.851357977420392,10.38186229603161,19.1724835503042,2.0014800002101243,-0.456758402495715,-3.4011973816621563,0
5.777652323222656,40.59297927167405,13.27625630973184,20.9459716924858,12.011461884850672,3.751617783769319,9.684149252062896,18.53299105374815,1.7749523509116738,-1.7917594692280554,-2.302585092994045,0
5.123963979403259,40.19519818320704,12.768800728105388,21.352412271741684,12.33428114667014,3.353836695302311,9.034795799461252,17.976371371825053,0.8329091229351039,-0.7621400520468967,-3.4011973816621563,0
6.284134161070802,40.67441674937876,13.259786935715375,21.081419644626905,12.030337351610957,3.8330552614740254,10.721812581824302,19.697173073804112,2.8213788864092133,-0.916290731874155,-2.708050201102211,0
6.638567789166521,42.16261172316269,14.780852753199587,22.132529661766046,13.13223647755251,5.3212502352579545,10.830381867194474,19.74665513996825,2.533696813957432,0.0,-2.302585092994045,0
6.192362489474872,40.43104712507373,13.00956191309191,21.30354176060303,12.282431653628922,3.5896856371690022,10.220267155811603,19.17306570275266,2.2925347571405443,-1.003302108863785,-3.4011973816621563,0
6.54534966033442,40.735761825258045,13.378434032440657,20.966613358537344,11.998260958212946,3.894400337353313,11.989290070243332,20.683954471684352,3.3568971227655755,-1.4552872326068422,-3.4011973816621563,0
6.202535517187923,41.7935860802581,14.429840696082747,22.20908081968886,13.22015774179276,4.952224592353374,11.661741943206785,20.569819159251487,3.086486636822455,0.1397619423751586,-1.8971199848858813,0
6.284134161070802,40.54920470285887,13.102787004510692,21.138531568332485,12.077432130185509,3.707843214954132,11.27057360971472,20.31145616962003,1.6094379124341005,-1.6094379124341005,-2.708050201102211,0
7.130098510125578,42.12409905541762,14.701065755519185,22.1275428525692,13.102901212144372,5.282737567512894,11.869172317290818,20.78433045606748,3.845883202923601,0.1397619423751586,-1.8971199848858813,0
5.723585101952381,40.16885276537137,12.917216902791774,20.26191189109834,11.38645480091628,3.3274912774666365,11.291430553901543,20.15651163102267,1.5040773967762742,-2.302585092994045,-3.4011973816621563,1
6.594413459749778,40.47833591108478,13.036849061078156,20.37984631049525,11.315327820623756,3.6369744231800487,10.90222425577698,19.8774075898186,2.667228206581955,-0.4054651081081644,-3.4011973816621563,0
6.2422232654551655,42.17068112894989,14.835726616104475,22.616015988000576,13.652110063531705,5.329319641045158,11.663524129568234,20.541878843312237,3.1612467120315646,-1.203972804325936,-2.995732273553991,0
5.799092654460526,40.91727456951925,13.581271933329184,21.408215509561163,12.443663332591267,4.075913081614517,10.57385217019883,19.453048167617,2.7212954278522306,-0.6286086594223742,-2.708050201102211,0
6.573680166960646,40.83280332828444,13.39372702566862,21.26792184325562,12.205757595907253,3.991441840379714,11.17244721498159,19.877873173851057,2.312535423847214,-2.014903020542265,-2.708050201102211,1
6.637258031284457,40.28823766511172,12.92423189984246,20.099123389136405,11.11067019979991,3.446876177206986,10.961555585888656,19.819411822500893,2.517696472610991,-1.6094379124341005,-2.014903020542265,1
5.872117789475416,41.1575000378563,13.713671612072242,21.431580064140128,12.387919089475892,4.316138549951569,10.187726203210149,19.16632501904164,2.186051276738094,-1.4552872326068422,-3.4011973816621563,0
7.614312146452,43.06612910654599,15.701390256862492,23.12947904397677,14.151017328673229,6.224767618641264,13.787276707586225,22.53312154377497,4.268297869345539,0.5877866649021191,-0.916290731874155,0
6.175867270105761,41.17448099088124,13.753271258256838,21.773293541812,12.746351240695104,4.333119502976515,10.135154674791217,19.05892232412268,1.6486586255873816,-1.6094379124341005,-3.4011973816621563,0
6.731018100482083,43.33724062755471,15.972695010965992,23.42505279858285,14.440750349116945,6.495879139649973,12.518855783729345,21.42705251676901,3.152736022363656,0.8754687373538999,-1.203972804325936,0
6.1779441140506,41.78445969320517,14.358855839029578,22.121630878398765,13.098840879962134,4.943098205300431,11.724813914587886,20.435028943943504,3.131136910560194,0.048790164169432,-2.995732273553991,0
5.918893854273146,40.42544950246187,13.136773057494272,20.73927181215,11.8204836914268,3.584088014557141,10.953802055796483,19.7846591971305,2.302585092994046,-1.3217558399823195,-2.708050201102211,0
6.306275286948016,42.05905214294885,14.705543963722087,22.521987265398604,13.542326874095544,5.217690655044122,11.223308187883935,20.117440651795867,3.5263605246161616,-0.1053605156578262,-2.995732273553991,0
5.700443573390687,40.1582333370112,12.892650797186878,20.20729918739127,11.335937658406872,3.316871849106476,10.071033823747928,18.88521066977951,0.5877866649021191,0.0,-1.6094379124341005,1
6.248042874508429,40.364033748641816,13.107803900739436,20.678523145696296,11.790041917317229,3.522672260737088,10.291738679909605,19.113430345488243,1.916922612182061,-1.3217558399823195,-3.4011973816621563,0
5.91350300563827,41.95761207520026,14.621609567115364,22.517283504524222,13.560127865507416,5.116250587295528,11.181249706832558,20.045896528544027,2.766319109226186,-0.4307829160924542,-1.8971199848858813,0
6.453624998892692,41.90002196977756,14.471060227265657,22.07567153656616,13.025411851327878,5.058660481872826,11.202793263680856,20.153280480389945,2.772588722239781,-0.6931471805599453,-1.3862943611198906,0
6.759255270663693,41.424958215279965,13.986335447275929,21.39567919978692,12.348379173785892,4.583596727375235,10.7258191914769,19.694772401609704,2.8507065015037334,-0.0512932943875505,-2.995732273553991,0
6.259581464064923,40.920288470869,13.502922216765937,21.27931979136313,12.24509622386905,4.078926982964263,10.503422351373894,19.42612309419808,2.740840023925201,-0.6931471805599453,-3.4011973816621563,0
7.21890970761906,42.588867285147536,15.19800069218016,22.8860310353261,13.859927363402376,5.747505797242807,12.310630839413946,21.22912888748965,4.09933210373314,-0.4307829160924542,-2.302585092994045,1
6.444131256700441,40.12874966739014,12.759354128332555,20.47998620747246,11.493599923850338,3.2873881794854105,10.932839076694297,19.82621973357881,2.602689685444384,-0.916290731874155,-3.4011973816621563,0
6.230481447578482,40.72985806448583,13.303100346068046,21.07136931056671,12.029812680114814,3.888496576581104,11.711702550502414,20.743645356631703,2.476538400117484,-0.8362480242006187,-2.708050201102211,0
6.115892125483034,42.39734403781974,15.054157505440225,22.75401792813502,13.787171781188908,5.555982549915014,10.337604903217455,19.2208757658352,2.451005098112319,-0.7985076962177716,-1.8971199848858813,0
6.720220155135295,41.747345785759904,14.350533256928117,21.946049515473376,12.935291354994623,4.905984297855172,11.47355033989604,20.386269563041644,3.471966452550362,0.2231435513142097,-1.6094379124341005,0
6.293419278846481,41.75803374319463,14.371562287897955,22.245376086741484,13.253317952885393,4.916672255289897,11.23617014420737,20.160333254524527,2.617395832834079,-0.3566749439387324,-2.302585092994045,0
5.937536205082426,39.94411583666164,12.58598060077403,20.660582283358917,11.68795382427004,3.102754348756905,10.2159232113291,19.095720469599204,2.2192034840549946,-1.6094379124341005,-3.4011973816621563,0
6.432940092739179,41.89239890970151,14.587840846078182,22.286010804508507,13.34329007330935,5.051037421796773,11.661224773149748,20.55934298122878,4.014579593753238,-0.1053605156578262,-2.995732273553991,0
6.356107660695892,40.13182059408943,12.76932751824296,20.667523524549587,11.687609597412749,3.2904591061846946,11.09108704274412,19.796605273741065,2.3978952727983707,-0.456758402495715,-3.4011973816621563,0
6.028278520230698,39.962524656652135,12.47120614903646,20.62974841748651,11.433903902417171,3.121163168747402,9.887104073285604,18.77975281249082,1.8562979903656265,-1.6094379124341005,-2.708050201102211,0
6.745236349484363,40.75486752589626,13.241237373302674,21.030818794658863,11.914730550024682,3.913506037991526,10.874588387570205,19.91355063729841,3.131136910560194,-2.302585092994045,-2.708050201102211,0
6.154858094016418,40.81489068485253,13.552808536463298,20.96551674253797,12.083684648294716,3.973529196947797,11.092306109090387,19.85173573298276,2.2192034840549946,-0.8362480242006187,-3.4011973816621563,0
6.089044875446846,40.28636161084432,12.987919568654783,20.599499185111288,11.676675636178748,3.445000122939589,10.461673747661957,19.31386864885705,2.9391619220655967,-1.0986122886681098,-3.4011973816621563,0
6.013715156042802,40.47666863396697,13.16078377038684,20.72874490838309,11.757172757548924,3.6353071460622406,9.417679691745423,18.286263244565465,1.0647107369924282,-1.3217558399823195,-3.4011973816621563,0
5.831882477283517,40.47852597979436,13.201122800481835,20.81653529953945,11.909457458019103,3.637164491889629,10.913122897389524,19.70073364594209,2.580216829592325,-1.7917594692280554,-3.4011973816621563,0
6.57507584059962,41.57807475068938,14.151819209777653,21.807530865804623,12.782930362000217,4.736713262784648,11.612698399129023,20.664386684661338,2.424802725718295,-0.916290731874155,-2.302585092994045,0
6.371611847231857,41.14707832433779,13.831099417838429,21.700515440651596,12.75988879086114,4.305716836433057,11.46740494966842,20.31998658810626,3.505557396986398,-1.0498221244986778,-2.995732273553991,0
6.855408798609928,42.30104273946592,14.859286792849083,22.715628718054948,13.641558280840306,5.459681251561186,12.070178463716465,21.084904093246937,3.777348102101545,-1.203972804325936,-2.302585092994045,0
6.4692503167957724,41.91621043787555,14.577540870656694,22.17745993897033,13.215217817072894,5.074848949970821,11.610533003823235,20.49653084411988,3.214867803470662,-0.7985076962177716,-2.302585092994045,0
5.594711379601839,39.88912770649685,12.55478749178715,20.273883323473168,11.30806377733403,3.04776621859212,9.90593455617918,18.787318394905306,2.0149030205422647,-1.3217558399823195,-3.4011973816621563,0
6.634633357861686,40.361085862492494,12.98586759531579,20.30516292716825,11.328593889441407,3.5197243745877644,10.486791964913891,19.3665635979013,2.2082744135228043,-1.3217558399823195,-2.708050201102211,0
6.278521424165844,40.19469526600757,12.862431352642282,20.43830791728546,11.47845823608798,3.353333778102833,8.470101583882387,17.34464663892248,0.262364264467491,-2.302585092994045,-3.4011973816621563,1
6.455198563340122,41.51548509126814,14.195507419422391,21.969980120402752,13.022558511615724,4.674123603363406,11.603698092912076,20.463370771496383,3.720862499966987,-1.0498221244986778,-1.8971199848858813,0
6.962243464266207,42.68937586399896,15.277346202841589,23.14940224512713,14.112439743772718,5.848014376094222,12.269047444691562,21.240019216799578,4.1059436980654525,0.048790164169432,-1.6094379124341005,0
6.499787040655854,42.24657435991073,14.859943989501428,22.40010197142294,13.388949486561376,5.405212872006,11.56966490216283,20.38521551580456,2.9806186357439426,0.0,-2.302585092994045,0
6.693323668269949,40.982266887383055,13.546417304545963,21.36517766038778,12.312965486577566,4.140905399478325,11.649360138991709,20.43444725224251,3.226843994517377,-1.0986122886681098,-2.708050201102211,0
6.997595982981927,41.3728921413426,13.961951882646993,21.43797813041776,12.421026754716255,4.531530653437866,11.510462434198743,20.18072033165493,2.694627180770069,-1.203972804325936,-2.995732273553991,0
5.3612921657094255,42.44335753597141,15.047331187081172,23.108002934037223,14.096522182361849,5.601996048066675,9.39532504618962,18.312228788046816,0.3364722366212129,-0.4307829160924542,-2.302585092994045,0
6.045005314036012,40.95448781338133,13.714745024741982,20.968372816598738,12.09692162163103,4.113126325476602,9.837668211498835,18.667111042041764,0.4700036292457356,-2.708050201102211,-2.302585092994045,1
6.025865973825314,41.305909544162574,13.682528728587917,21.90965011604217,12.626232587095418,4.464548056257845,10.5653762371933,19.790801260771826,3.077312260546414,-1.4552872326068422,-2.708050201102211,1
6.597145701886651,40.68853075601324,13.287938830969596,20.76623926619037,11.74216241377299,3.847169268108507,11.18603121266209,20.098536455884545,3.202746442938317,-1.7917594692280554,-2.708050201102211,0
6.508769136971682,41.27759758436381,13.81455710357106,21.57671847718628,12.497420490819136,4.436236096459075,11.022996640917222,19.992496121465745,3.0726933146901194,-2.302585092994045,-3.4011973816621563,0
6.289715570908998,41.295765686143945,13.999197848386013,21.413186479827484,12.486918906972672,4.45440419823921,12.239473571913924,21.130891609137866,2.631888840136646,-0.7985076962177716,-2.995732273553991,0
6.089044875446846,41.426263454225335,14.083912711484052,21.835118582616325,12.859410339643857,4.584901966320603,11.105723850006385,20.001272580095428,3.6189933266497696,-1.203972804325936,-1.8971199848858813,0
5.8888779583328805,40.92562886206096,13.673239370064078,20.77558595397111,11.891279705531725,4.08426737415623,9.723283751713176,18.576405897930144,1.6863989535702288,-0.7621400520468967,-3.4011973816621563,0
6.102558594613569,40.46679635564955,13.137267753320634,20.39122162215021,11.448056222483714,3.625434867744816,11.286551702135734,20.12915370841448,1.547562508716013,0.0,-1.6094379124341005,1
7.281385663570282,41.774181516174814,14.377623226098285,22.00969915836452,12.971273010040328,4.932820028270083,11.74310023919957,20.6643738507496,3.417726683613366,-1.203972804325936,-2.302585092994045,1
6.253828811575473,40.76286627780166,13.379192350373144,20.866651808934133,11.860549573388544,3.921504789896936,10.416191411313893,19.31456879933001,2.312535423847214,-1.3217558399823195,-3.4011973816621563,0
5.976350909297934,40.26599125132669,12.925481938079008,20.359805108705363,11.39134522906546,3.424629763421957,10.798002912532445,19.69716665645517,2.5952547069568657,-3.4011973816621563,-3.4011973816621563,0
7.05444965813294,43.17573173346732,15.756509524021734,23.348849216071606,14.310215946100016,6.33437024556259,12.2740349862026,21.190437898585728,4.110873864173311,0.4054651081081644,-1.6094379124341005,0
5.84354441703136,40.43015176093216,13.10462090652786,20.64549346677187,11.687374447545617,3.5887902730274224,10.200996185805645,19.077591753179984,2.747270914255491,-0.916290731874155,-3.4011973816621563,0
5.916202062607435,40.30757447406959,12.91029823329712,20.58351380017219,11.55980905086908,3.466212986164858,10.548704199338523,19.485634210104376,2.151762203259462,-0.916290731874155,-3.4011973816621563,0
6.295266001439646,40.2450631848168,12.887673422189748,20.368944636493158,11.388778472227346,3.403701696912072,11.377357714661771,20.24559480817563,1.9315214116032136,-0.916290731874155,-3.4011973816621563,1
6.421622267806518,43.16587915632957,15.826000655870448,23.50453806072212,14.538142266162811,6.324517668424833,11.850304433243164,20.728729881827107,3.407841924380824,1.0986122886681098,-1.6094379124341005,0
5.513428746164983,39.85442239615346,12.493407157589838,20.569487711545467,11.584808821643676,3.0351782017290807,9.681842877345654,18.54034645071525,1.3609765531356006,-1.4552872326068422,-3.4011973816621563,0
6.037870919922137,40.01750077835689,12.699521158056202,20.369599220592114,11.428989354497526,3.176139290452159,10.659327802434497,19.5014497844866,2.2512917986064958,-0.7621400520468967,-2.014903020542265,0
5.765191102784844,41.316984069265466,14.025432690245058,21.546926454430405,12.620504102189832,4.475622581360739,10.37726530082638,19.21665974571548,2.8390784635086144,-0.6931471805599453,-1.8971199848858813,0
6.137727054086234,39.90477343774884,12.601571589326488,20.13853440007836,11.19270642661334,3.063411949844103,8.584477938221834,17.34464663892248,0.262364264467491,-2.014903020542265,-2.014903020542265,1
5.493061443340548,40.18043478209268,12.842122880949166,20.514790430474992,11.544307846198896,3.3390732941879464,10.051562670601491,18.94123192083565,1.7404661748405046,-2.708050201102211,-3.4011973816621563,0
7.201170883281678,43.02888487290983,15.7547988307107,23.242217522496315,14.340838906971223,6.1875233850051,13.118672574763904,21.924274502550496,4.231203744939298,-0.916290731874155,-2.302585092994045,0
6.63200177739563,42.61450728385844,15.322478439927044,22.77989706527363,13.85479665359546,5.773145795953703,12.161462234011625,21.0165460853296,3.708682081410116,-0.1625189294977749,-2.302585092994045,0
6.269096283706261,42.93055479455735,15.595019967321669,23.483939164484116,14.522066438753829,6.089193306652612,11.913351230225688,20.823448219181717,3.653252276470785,0.0,-0.916290731874155,0
6.903747257584598,41.53789058817345,14.132738811218726,21.77524781453223,12.75408711190557,4.696529100268716,12.066873794589272,21.003872840016214,3.5115454388310208,0.0,-1.6094379124341005,0
6.234410725718371,40.88629790754807,13.396297376700025,21.43997474698696,12.290542462156406,4.04493641964334,10.53153605509994,19.620455749838094,2.975529566236472,-1.003302108863785,-1.7917594692280554,0
7.1785454837637,0.0,16.34541311934862,24.077765281619623,15.031857584826168,6.974994571865789,11.19459172665227,20.23980317590932,3.226843994517377,1.9459101490553128,1.0986122886681098,0
5.7899601708972535,40.46920215632321,13.252993314875852,20.541206045888817,11.699521207736788,3.6278406684184814,9.166283985779264,17.930229479437525,0.7419373447293773,-2.302585092994045,-2.302585092994045,1
6.493753839851686,40.796082182485584,13.430738856760891,20.863805254400784,11.85163804728473,3.9547206945808537,9.2299469016151,18.129313221899817,1.0986122886681098,0.0,-3.4011973816621563,1
6.045005314036012,41.37702751829385,14.021445283169689,21.815868604560244,12.829995677860763,4.53566603038912,10.605371456538457,19.50543917624857,3.258096538021482,-0.7985076962177716,-2.995732273553991,0
5.225746673713202,40.51859362459793,13.16694278400223,21.159605386317804,12.184067294017291,3.677232136693205,10.310751042585672,19.204041045445152,2.028148247292285,-0.8362480242006187,-2.014903020542265,0
6.572282542694008,41.21487155938918,13.885042217612147,21.06702120137297,12.118191799752992,4.37351007148445,11.368650855813176,20.19830579121348,1.88706964903238,-0.7985076962177716,-1.8971199848858813,1
6.859614903654202,42.037372686577655,14.652781458848125,22.278336832461537,13.25740987168246,5.196011198672927,11.34801544379571,20.233390547621788,2.96010509591084,-0.2876820724517809,-2.995732273553991,1
7.017506142941256,42.08410640193458,14.711607970231949,22.27612144099524,13.27563366980428,5.242744914029842,12.377767100846707,21.333734639503326,2.8903717578961645,-1.203972804325936,-2.302585092994045,1
