,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2011-10-20,463,0.166,2407,0.209,512686,0.245,0.117,423428000,416944000 ( 6430.4% ),59962,59132 ( 7124.3% ),942826500,128471,1,078_완득이.xlsx
1,2011-10-21,500,0.173,2579,0.213,546952,0.25,0.189,727794000,304366000 ( 71.9% ),103395,43433 ( 72.4% ),1670620500,231866,1,078_완득이.xlsx
2,2011-10-22,496,0.165,2798,0.215,592016,0.254,0.38,1648268500,920474500 ( 126.5% ),224691,121296 ( 117.3% ),3318889000,456557,2,078_완득이.xlsx
3,2011-10-23,496,0.166,2711,0.217,573940,0.256,0.327,1384475000,-263793500 ( -16.0% ),187893,-36798 ( -16.4% ),4703364000,644450,1,078_완득이.xlsx
4,2011-10-24,462,0.166,2467,0.216,526466,0.254,0.126,476197500,-908277500 ( -65.6% ),66262,-121631 ( -64.7% ),5179561500,710712,1,078_완득이.xlsx
5,2011-10-25,470,0.165,2450,0.218,519240,0.254,0.136,504293000,28095500 ( 5.9% ),70430,4168 ( 6.3% ),5683854500,781142,1,078_완득이.xlsx
6,2011-10-26,466,0.17,2471,0.219,524856,0.256,0.147,547160500,42867500 ( 8.5% ),77155,6725 ( 9.5% ),6231015000,858297,1,078_완득이.xlsx
7,2011-10-27,427,0.15,2187,0.192,494730,0.239,0.145,514769000,-32391500 ( -5.9% ),71912,-5243 ( -6.8% ),6745784000,930209,1,078_완득이.xlsx
8,2011-10-28,435,0.15,2290,0.192,516950,0.239,0.198,759584500,244815500 ( 47.6% ),102284,30372 ( 42.2% ),7505368500,1032493,1,078_완득이.xlsx
9,2011-10-29,576,0.174,2724,0.214,601652,0.262,0.487,2138662000,1379077500 ( 181.6% ),292782,190498 ( 186.2% ),9644030500,1325275,1,078_완득이.xlsx
10,2011-10-30,500,0.162,2570,0.209,571332,0.258,0.476,2007224000,-131438000 ( -6.1% ),271788,-20994 ( -7.2% ),11651254500,1597063,1,078_완득이.xlsx
11,2011-10-31,440,0.155,2276,0.205,515407,0.255,0.173,638853500,-1368370500 ( -68.2% ),88983,-182805 ( -67.3% ),12290108000,1686046,1,078_완득이.xlsx
12,2011-11-01,454,0.157,2336,0.208,524789,0.257,0.174,647621000,8767500 ( 1.4% ),91265,2282 ( 2.6% ),12937729000,1777311,1,078_완득이.xlsx
13,2011-11-02,435,0.147,2310,0.207,521401,0.256,0.16,597321500,-50299500 ( -7.8% ),83490,-7775 ( -8.5% ),13535050500,1860801,1,078_완득이.xlsx
14,2011-11-03,428,0.145,2185,0.198,503743,0.25,0.163,587837000,-9484500 ( -1.6% ),81943,-1547 ( -1.9% ),14122887500,1942744,1,078_완득이.xlsx
15,2011-11-04,449,0.15,2315,0.202,528972,0.254,0.206,826454500,238617500 ( 40.6% ),108834,26891 ( 32.8% ),14949342000,2051578,1,078_완득이.xlsx
16,2011-11-05,629,0.179,2848,0.224,633819,0.276,0.489,2270315500,1443861000 ( 174.7% ),309771,200937 ( 184.6% ),17219657500,2361349,1,078_완득이.xlsx
17,2011-11-06,526,0.158,2694,0.22,604500,0.273,0.464,2098596500,-171719000 ( -7.6% ),280199,-29572 ( -9.5% ),19318254000,2641548,1,078_완득이.xlsx
18,2011-11-07,446,0.149,2324,0.217,531925,0.271,0.13,498146000,-1600450500 ( -76.3% ),69212,-210987 ( -75.3% ),19816400000,2710760,1,078_완득이.xlsx
19,2011-11-08,463,0.154,2367,0.223,537312,0.276,0.132,502263000,4117000 ( 0.8% ),70667,1455 ( 2.1% ),20318663000,2781427,1,078_완득이.xlsx
20,2011-11-09,487,0.144,2396,0.215,536277,0.265,0.167,628572500,126309500 ( 25.1% ),89710,19043 ( 26.9% ),20947235500,2871137,1,078_완득이.xlsx
21,2011-11-10,451,0.156,2375,0.196,507919,0.232,0.219,746699000,118126500 ( 18.8% ),111371,21661 ( 24.1% ),21693934500,2982508,1,078_완득이.xlsx
22,2011-11-11,446,0.154,2395,0.193,515584,0.23,0.229,864504000,117805000 ( 15.8% ),118055,6684 ( 6.0% ),22558438500,3100563,1,078_완득이.xlsx
23,2011-11-12,496,0.161,2721,0.208,593991,0.252,0.423,1854592500,990088500 ( 114.5% ),251491,133436 ( 113.0% ),24413031000,3352054,1,078_완득이.xlsx
24,2011-11-13,479,0.158,2616,0.207,571302,0.251,0.362,1533787000,-320805500 ( -17.3% ),206538,-44953 ( -17.9% ),25946818000,3558592,1,078_완득이.xlsx
25,2011-11-14,442,0.155,2333,0.204,522901,0.25,0.124,451865000,-1081922000 ( -70.5% ),64673,-141865 ( -68.7% ),26398683000,3623265,1,078_완득이.xlsx
26,2011-11-15,453,0.158,2330,0.206,524238,0.254,0.123,443666000,-8199000 ( -1.8% ),64252,-421 ( -0.7% ),26842349000,3687517,1,078_완득이.xlsx
27,2011-11-16,449,0.158,2364,0.207,530151,0.255,0.12,440452500,-3213500 ( -0.7% ),63604,-648 ( -1.0% ),27282801500,3751121,1,078_완득이.xlsx
28,2011-11-17,403,0.135,2020,0.175,465382,0.223,0.124,396205000,-44247500 ( -10.0% ),57900,-5704 ( -9.0% ),27679006500,3809021,1,078_완득이.xlsx
29,2011-11-18,405,0.136,2127,0.175,487923,0.223,0.161,571407500,175202500 ( 44.2% ),78536,20636 ( 35.6% ),28250414000,3887557,1,078_완득이.xlsx
30,2011-11-19,534,0.154,2515,0.194,562864,0.242,0.366,1476851000,905443500 ( 158.5% ),206022,127486 ( 162.3% ),29727265000,4093579,1,078_완득이.xlsx
31,2011-11-20,452,0.147,2386,0.192,541309,0.242,0.307,1239711500,-237139500 ( -16.1% ),166260,-39762 ( -19.3% ),30966976500,4259839,1,078_완득이.xlsx
32,2011-11-21,419,0.14,2076,0.184,478524,0.234,0.106,350906500,-888805000 ( -71.7% ),50877,-115383 ( -69.4% ),31317883000,4310716,1,078_완득이.xlsx
