,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
42,2012-06-06,67,0.019,123,0.009,16138,0.007,0.602,69565000,11954500 ( 20.8% ),9709,1874 ( 23.9% ),59252059565,7035079,9,044_어벤져스.xlsx
43,2012-06-07,56,0.018,108,0.009,15200,0.007,0.112,12389500,-57175500 ( -82.2% ),1705,-8004 ( -82.4% ),59264449065,7036784,9,044_어벤져스.xlsx
44,2012-06-08,63,0.019,120,0.009,16478,0.007,0.131,17048000,4658500 ( 37.6% ),2156,451 ( 26.5% ),59281497065,7038940,9,044_어벤져스.xlsx
45,2012-06-09,71,0.019,136,0.01,18378,0.007,0.389,55537500,38489500 ( 225.8% ),7140,4984 ( 231.2% ),59337034565,7046080,9,044_어벤져스.xlsx
46,2012-06-10,64,0.017,126,0.009,17131,0.007,0.404,52922000,-2615500 ( -4.7% ),6915,-225 ( -3.2% ),59389956565,7052995,9,044_어벤져스.xlsx
47,2012-06-11,61,0.019,119,0.01,16959,0.008,0.091,11458000,-41464000 ( -78.3% ),1551,-5364 ( -77.6% ),59401414565,7054546,11,044_어벤져스.xlsx
48,2012-06-12,59,0.019,112,0.009,15557,0.007,0.084,9690000,-1768000 ( -15.4% ),1306,-245 ( -15.8% ),59411104565,7055852,9,044_어벤져스.xlsx
49,2012-06-13,60,0.019,118,0.01,16486,0.008,0.082,10179500,489500 ( 5.1% ),1353,47 ( 3.6% ),59421284065,7057205,9,044_어벤져스.xlsx
50,2012-06-14,26,0.008,49,0.004,6029,0.003,0.124,5463500,-4716000 ( -46.3% ),747,-606 ( -44.8% ),59426747565,7057952,16,044_어벤져스.xlsx
51,2012-06-15,28,0.008,59,0.004,7488,0.003,0.154,9088000,3624500 ( 66.3% ),1152,405 ( 54.2% ),59435835565,7059104,13,044_어벤져스.xlsx
52,2012-06-16,38,0.01,74,0.005,11949,0.005,0.29,27620500,18532500 ( 203.9% ),3464,2312 ( 200.7% ),59463456065,7062568,12,044_어벤져스.xlsx
53,2012-06-17,35,0.009,69,0.005,11098,0.005,0.287,25310500,-2310000 ( -8.4% ),3181,-283 ( -8.2% ),59488766565,7065749,11,044_어벤져스.xlsx
54,2012-06-18,26,0.008,54,0.004,7137,0.003,0.105,5437000,-19873500 ( -78.5% ),747,-2434 ( -76.5% ),59494203565,7066496,15,044_어벤져스.xlsx
55,2012-06-19,26,0.008,54,0.004,8142,0.004,0.095,5602500,165500 ( 3.0% ),770,23 ( 3.1% ),59499806065,7067266,15,044_어벤져스.xlsx
56,2012-06-20,24,0.007,52,0.004,7153,0.003,0.104,5406500,-196000 ( -3.5% ),743,-27 ( -3.5% ),59505212565,7068009,14,044_어벤져스.xlsx
57,2012-06-21,10,0.003,20,0.002,2376,0.001,0.177,3152500,-2254000 ( -41.7% ),421,-322 ( -43.3% ),59508365065,7068430,21,044_어벤져스.xlsx
58,2012-06-22,11,0.003,20,0.002,2410,0.001,0.238,4640000,1487500 ( 47.2% ),574,153 ( 36.3% ),59513005065,7069004,18,044_어벤져스.xlsx
59,2012-06-23,14,0.004,26,0.002,3496,0.001,0.348,10809000,6169000 ( 133.0% ),1218,644 ( 112.2% ),59523814065,7070222,18,044_어벤져스.xlsx
60,2012-06-24,13,0.003,26,0.002,3485,0.001,0.405,12290500,1481500 ( 13.7% ),1412,194 ( 15.9% ),59536104565,7071634,17,044_어벤져스.xlsx
61,2012-06-25,9,0.003,18,0.001,2128,0.001,0.204,3280500,-9010000 ( -73.3% ),434,-978 ( -69.3% ),59539385065,7072068,20,044_어벤져스.xlsx
62,2012-06-26,9,0.003,18,0.001,2128,0.001,0.204,3226500,-54000 ( -1.6% ),434,0 ( 0.0% ),59542611565,7072502,22,044_어벤져스.xlsx
63,2012-06-27,9,0.003,18,0.001,2130,0.001,0.203,3171000,-55500 ( -1.7% ),433,-1 ( -0.2% ),59545782565,7072935,19,044_어벤져스.xlsx
64,2012-06-28,1,0.0,2,0.0,636,0.0,0.022,91000,-3080000 ( -97.1% ),14,-419 ( -96.8% ),59545873565,7072949,45,044_어벤져스.xlsx
65,2012-06-29,1,0.0,2,0.0,636,0.0,0.053,266000,175000 ( 192.3% ),34,20 ( 142.9% ),59546139565,7072983,71,044_어벤져스.xlsx
66,2012-06-30,1,0.0,2,0.0,168,0.0,0.321,382000,116000 ( 43.6% ),54,20 ( 58.8% ),59546521565,7073037,78,044_어벤져스.xlsx
67,2012-07-01,1,0.0,2,0.0,168,0.0,0.417,512000,130000 ( 34.0% ),70,16 ( 29.6% ),59547033565,7073107,65,044_어벤져스.xlsx
68,2012-07-02,1,0.0,2,0.0,636,0.0,0.052,201000,-311000 ( -60.7% ),33,-37 ( -52.9% ),59547234565,7073140,72,044_어벤져스.xlsx
69,2012-07-03,1,0.0,2,0.0,636,0.0,0.057,233000,32000 ( 15.9% ),36,3 ( 9.1% ),59547467565,7073176,81,044_어벤져스.xlsx
70,2012-07-04,1,0.0,2,0.0,636,0.0,0.077,321000,88000 ( 37.8% ),49,13 ( 36.1% ),59547788565,7073225,41,044_어벤져스.xlsx
71,2012-07-05,1,0.0,1,0.0,226,0.0,0.128,231000,-90000 ( -28.0% ),29,-20 ( -40.8% ),59548019565,7073254,41,044_어벤져스.xlsx
72,2012-07-06,1,0.0,1,0.0,226,0.0,0.097,198000,-33000 ( -14.3% ),22,-7 ( -24.1% ),59548217565,7073276,45,044_어벤져스.xlsx
73,2012-07-07,2,0.001,2,0.0,176,0.0,0.432,566000,368000 ( 185.9% ),76,54 ( 245.5% ),59548783565,7073352,34,044_어벤져스.xlsx
74,2012-07-08,2,0.001,2,0.0,176,0.0,0.426,517000,-49000 ( -8.7% ),75,-1 ( -1.3% ),59549300565,7073427,31,044_어벤져스.xlsx
75,2012-07-09,2,0.001,3,0.0,268,0.0,0.209,412000,-105000 ( -20.3% ),56,-19 ( -25.3% ),59549712565,7073483,33,044_어벤져스.xlsx
76,2012-07-10,2,0.001,3,0.0,268,0.0,0.157,306000,-106000 ( -25.7% ),42,-14 ( -25.0% ),59550018565,7073525,37,044_어벤져스.xlsx
77,2012-07-11,2,0.001,4,0.0,352,0.0,0.168,437000,131000 ( 42.8% ),59,17 ( 40.5% ),59550455565,7073584,29,044_어벤져스.xlsx
78,2012-07-12,1,0.0,1,0.0,84,0.0,0.226,95000,-342000 ( -78.3% ),19,-40 ( -67.8% ),59550550565,7073603,49,044_어벤져스.xlsx
79,2012-07-13,1,0.0,1,0.0,84,0.0,0.131,93000,-2000 ( -2.1% ),11,-8 ( -42.1% ),59550643565,7073614,59,044_어벤져스.xlsx
80,2012-07-14,2,0.001,3,0.0,486,0.0,0.241,915000,822000 ( 883.9% ),117,106 ( 963.6% ),59551558565,7073731,33,044_어벤져스.xlsx
81,2012-07-15,2,0.001,3,0.0,486,0.0,0.216,873000,-42000 ( -4.6% ),105,-12 ( -10.3% ),59552431565,7073836,29,044_어벤져스.xlsx
82,2012-07-16,1,0.0,3,0.0,480,0.0,0.065,215000,-658000 ( -75.4% ),31,-74 ( -70.5% ),59552646565,7073867,43,044_어벤져스.xlsx
83,2012-07-17,1,0.0,4,0.0,640,0.0,0.061,285000,70000 ( 32.6% ),39,8 ( 25.8% ),59552931565,7073906,41,044_어벤져스.xlsx
84,2012-07-18,1,0.0,4,0.0,640,0.0,0.075,356000,71000 ( 24.9% ),48,9 ( 23.1% ),59553287565,7073954,39,044_어벤져스.xlsx
85,2012-07-20,4,0.001,4,0.0,769,0.0,0.648,2490498,2490498 ( 100.0% ),498,498 ( 100.0% ),59555778063,7074452,18,044_어벤져스.xlsx
86,2012-07-21,4,0.001,4,0.0,762,0.0,0.545,2075415,-415083 ( -16.7% ),415,-83 ( -16.7% ),59557853478,7074867,18,044_어벤져스.xlsx
87,2015-04-23,1,0.0,3,0.0,267,0.0,0.082,234000,234000 ( 100.0% ),22,22 ( 100.0% ),59558087478,7074889,49,044_어벤져스.xlsx
88,2015-04-24,1,0.0,1,0.0,89,0.0,0.022,24000,-210000 ( -89.7% ),2,-20 ( -90.9% ),59558111478,7074891,77,044_어벤져스.xlsx
89,2018-10-24,1,0.0,1,0.0,192,0.0,0.771,1235000,1235000 ( 100.0% ),148,148 ( 100.0% ),59559346478,7075039,39,044_어벤져스.xlsx
