,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2017-07-26,2027,0.37,10182,0.552,1838526,0.617,0.529,6109565800,6040275800 ( 8717.4% ),972161,964240 ( 12173.2% ),6294872600,993790,1,052_군함도.xlsx
1,2017-07-27,1962,0.368,10219,0.551,1846388,0.616,0.303,4121166500,-1988399300 ( -32.5% ),559467,-412694 ( -42.5% ),10416039100,1553257,1,052_군함도.xlsx
2,2017-07-28,1989,0.375,10514,0.558,1902787,0.625,0.306,4811934126,690767626 ( 16.8% ),582364,22897 ( 4.1% ),15227973226,2135621,1,052_군함도.xlsx
3,2017-07-29,2020,0.368,10815,0.558,1944048,0.621,0.523,8437357914,3625423788 ( 75.3% ),1016790,434426 ( 74.6% ),23665331140,3152411,1,052_군함도.xlsx
4,2017-07-30,1986,0.362,10361,0.542,1869318,0.608,0.491,7612135400,-825222514 ( -9.8% ),917669,-99121 ( -9.7% ),31277466540,4070080,1,052_군함도.xlsx
5,2017-07-31,1841,0.347,9730,0.52,1765102,0.583,0.265,3478438000,-4133697400 ( -54.3% ),468140,-449529 ( -49.0% ),34755904540,4538220,1,052_군함도.xlsx
6,2017-08-01,1848,0.336,9518,0.505,1726636,0.567,0.233,2967903300,-510534700 ( -14.7% ),402094,-66046 ( -14.1% ),37723807840,4940314,1,052_군함도.xlsx
7,2017-08-02,1109,0.211,4924,0.267,783811,0.263,0.317,1826982300,-1140921000 ( -38.4% ),248200,-153894 ( -38.3% ),39550790140,5188514,2,052_군함도.xlsx
8,2017-08-03,1075,0.194,4628,0.25,734379,0.246,0.271,1462878500,-364103800 ( -19.9% ),199203,-48997 ( -19.7% ),41013668640,5387717,2,052_군함도.xlsx
9,2017-08-04,1018,0.184,4273,0.229,672121,0.223,0.279,1539234185,76355685 ( 5.2% ),187684,-11519 ( -5.8% ),42552902825,5575401,2,052_군함도.xlsx
10,2017-08-05,957,0.169,3704,0.196,569759,0.187,0.475,2245544801,706310616 ( 45.9% ),270522,82838 ( 44.1% ),44798447626,5845923,2,052_군함도.xlsx
11,2017-08-06,922,0.164,3432,0.185,521852,0.174,0.45,1945448300,-300096501 ( -13.4% ),234726,-35796 ( -13.2% ),46743895926,6080649,2,052_군함도.xlsx
12,2017-08-07,876,0.168,3405,0.19,499273,0.172,0.198,721420900,-1224027400 ( -62.9% ),98728,-135998 ( -57.9% ),47465316826,6179377,2,052_군함도.xlsx
13,2017-08-08,857,0.163,3355,0.187,491079,0.169,0.172,609107300,-112313600 ( -15.6% ),84579,-14149 ( -14.3% ),48074424126,6263956,2,052_군함도.xlsx
14,2017-08-09,632,0.113,1662,0.09,205648,0.068,0.233,345296000,-263811300 ( -43.3% ),47910,-36669 ( -43.4% ),48419720126,6311866,3,052_군함도.xlsx
15,2017-08-10,569,0.1,1311,0.07,163682,0.054,0.235,276528400,-68767600 ( -19.9% ),38474,-9436 ( -19.7% ),48696248526,6350340,5,052_군함도.xlsx
16,2017-08-11,538,0.093,1218,0.064,150620,0.049,0.219,263021017,-13507383 ( -4.9% ),33018,-5456 ( -14.2% ),48959269543,6383358,5,052_군함도.xlsx
17,2017-08-12,501,0.082,961,0.049,118065,0.037,0.371,359288425,96267408 ( 36.6% ),43746,10728 ( 32.5% ),49318557968,6427104,5,052_군함도.xlsx
18,2017-08-13,488,0.081,904,0.047,110985,0.036,0.35,315933900,-43354525 ( -12.1% ),38889,-4857 ( -11.1% ),49634491868,6465993,5,052_군함도.xlsx
19,2017-08-14,471,0.082,900,0.047,109830,0.035,0.287,226473400,-89460500 ( -28.3% ),31555,-7334 ( -18.9% ),49860965268,6497548,5,052_군함도.xlsx
20,2017-08-15,255,0.045,341,0.018,40839,0.013,0.459,147073500,-79399900 ( -35.1% ),18748,-12807 ( -40.6% ),50008038768,6516296,9,052_군함도.xlsx
21,2017-08-16,258,0.048,368,0.02,44242,0.015,0.233,71443800,-75629700 ( -51.4% ),10301,-8447 ( -45.1% ),50079482568,6526597,7,052_군함도.xlsx
22,2017-08-17,192,0.034,233,0.013,29455,0.01,0.261,51971300,-19472500 ( -27.3% ),7677,-2624 ( -25.5% ),50131453868,6534274,9,052_군함도.xlsx
23,2017-08-18,187,0.033,225,0.012,28404,0.009,0.216,46838800,-5132500 ( -9.9% ),6143,-1534 ( -20.0% ),50178292668,6540417,9,052_군함도.xlsx
24,2017-08-19,154,0.026,190,0.01,23452,0.008,0.292,55246300,8407500 ( 17.9% ),6849,706 ( 11.5% ),50233538968,6547266,11,052_군함도.xlsx
25,2017-08-20,148,0.025,186,0.01,22017,0.007,0.325,58167500,2921200 ( 5.3% ),7154,305 ( 4.5% ),50291706468,6554420,11,052_군함도.xlsx
26,2017-08-21,174,0.033,244,0.014,30251,0.011,0.184,37418600,-20748900 ( -35.7% ),5576,-1578 ( -22.1% ),50329125068,6559996,9,052_군함도.xlsx
27,2017-08-22,190,0.034,248,0.014,30767,0.011,0.199,38597900,1179300 ( 3.2% ),6131,555 ( 10.0% ),50367722968,6566127,9,052_군함도.xlsx
28,2017-08-23,54,0.009,66,0.004,7827,0.003,0.262,13389500,-25208400 ( -65.3% ),2050,-4081 ( -66.6% ),50381112468,6568177,16,052_군함도.xlsx
29,2017-08-24,71,0.011,77,0.004,9531,0.003,0.392,18899500,5510000 ( 41.2% ),3739,1689 ( 82.4% ),50400011968,6571916,11,052_군함도.xlsx
30,2017-08-25,45,0.007,52,0.003,6163,0.002,0.312,11876900,-7022600 ( -37.2% ),1922,-1817 ( -48.6% ),50411888868,6573838,16,052_군함도.xlsx
31,2017-08-26,30,0.004,39,0.002,4991,0.002,0.3,10385200,-1491700 ( -12.6% ),1499,-423 ( -22.0% ),50422274068,6575337,22,052_군함도.xlsx
32,2017-08-27,22,0.003,31,0.002,4067,0.001,0.24,8091700,-2293500 ( -22.1% ),975,-524 ( -35.0% ),50430365768,6576312,23,052_군함도.xlsx
33,2017-08-28,32,0.005,44,0.003,5238,0.002,0.149,5479700,-2612000 ( -32.3% ),781,-194 ( -19.9% ),50435845468,6577093,19,052_군함도.xlsx
34,2017-08-29,32,0.005,41,0.002,5118,0.002,0.132,4853800,-625900 ( -11.4% ),675,-106 ( -13.6% ),50440699268,6577768,19,052_군함도.xlsx
