,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2016-12-21,1448,0.292,6617,0.431,1294473,0.515,0.303,2944795900,2894507700 ( 5755.8% ),392856,387978 ( 7953.6% ),3158169100,416300,1,042_마스터.xlsx
1,2016-12-22,1441,0.28,6615,0.425,1296233,0.51,0.268,2616224500,-328571400 ( -11.2% ),347324,-45532 ( -11.6% ),5774393600,763624,1,042_마스터.xlsx
2,2016-12-23,1450,0.278,7026,0.432,1370612,0.516,0.304,3495241400,879016900 ( 33.6% ),417071,69747 ( 20.1% ),9269635000,1180695,1,042_마스터.xlsx
3,2016-12-24,1501,0.257,7383,0.413,1430886,0.494,0.642,7874891609,4379650209 ( 125.3% ),918759,501688 ( 120.3% ),17144526609,2099454,1,042_마스터.xlsx
4,2016-12-25,1495,0.255,7145,0.41,1382920,0.489,0.653,7685360800,-189530809 ( -2.4% ),902734,-16025 ( -1.7% ),24829887409,3002188,1,042_마스터.xlsx
5,2016-12-26,1390,0.272,6634,0.419,1299988,0.503,0.21,2069763000,-5615597800 ( -73.1% ),273151,-629583 ( -69.7% ),26899650409,3275339,1,042_마스터.xlsx
6,2016-12-27,1425,0.268,6601,0.415,1281648,0.494,0.195,1872795600,-196967400 ( -9.5% ),250253,-22898 ( -8.4% ),28772446009,3525592,1,042_마스터.xlsx
7,2016-12-28,1263,0.233,5482,0.343,1026256,0.394,0.302,1880136850,7341250 ( 0.4% ),310391,60138 ( 24.0% ),30652582859,3835983,1,042_마스터.xlsx
8,2016-12-29,1224,0.23,5560,0.345,1041886,0.397,0.224,1769010700,-111126150 ( -5.9% ),233247,-77144 ( -24.9% ),32421593559,4069230,1,042_마스터.xlsx
9,2016-12-30,1206,0.224,5697,0.344,1072700,0.398,0.306,2779549256,1010538556 ( 57.1% ),328306,95059 ( 40.8% ),35201142815,4397536,1,042_마스터.xlsx
10,2016-12-31,1262,0.213,5897,0.34,1121237,0.398,0.48,4583498250,1803948994 ( 64.9% ),537784,209478 ( 63.8% ),39784641065,4935320,1,042_마스터.xlsx
11,2017-01-01,1245,0.212,5721,0.342,1090452,0.401,0.464,4399793100,-183705150 ( -4.0% ),506299,-31485 ( -5.9% ),44184434165,5441619,1,042_마스터.xlsx
12,2017-01-02,1161,0.221,5381,0.339,1038699,0.4,0.177,1404122100,-2995671000 ( -68.1% ),183423,-322876 ( -63.8% ),45588556265,5625042,1,042_마스터.xlsx
13,2017-01-03,1173,0.215,5334,0.337,1024606,0.397,0.133,1036588100,-367534000 ( -26.2% ),135859,-47564 ( -25.9% ),46625144365,5760901,1,042_마스터.xlsx
14,2017-01-04,871,0.146,3552,0.206,720975,0.257,0.142,784589300,-251998800 ( -24.3% ),102362,-33497 ( -24.7% ),47409733665,5863263,2,042_마스터.xlsx
15,2017-01-05,855,0.138,3321,0.193,670243,0.238,0.138,709301100,-75288200 ( -9.6% ),92234,-10128 ( -9.9% ),48119034765,5955497,2,042_마스터.xlsx
