,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-07-25,1717,0.306,7457,0.428,1343882,0.493,0.448,3905685200,3905685200 ( 100.0% ),601935,601935 ( 100.0% ),3937889200,605662,1,053_미션임파서블 폴아웃.xlsx
1,2018-07-26,1656,0.296,7513,0.426,1355113,0.491,0.287,3193397600,-712287600 ( -18.2% ),389360,-212575 ( -35.3% ),7131286800,995022,1,053_미션임파서블 폴아웃.xlsx
2,2018-07-27,1761,0.312,8038,0.449,1443382,0.516,0.319,4187036980,993639380 ( 31.1% ),460648,71288 ( 18.3% ),11318323780,1455670,1,053_미션임파서블 폴아웃.xlsx
3,2018-07-28,1937,0.335,8914,0.476,1583797,0.542,0.594,8530320374,4343283394 ( 103.7% ),941391,480743 ( 104.4% ),19848644154,2397061,1,053_미션임파서블 폴아웃.xlsx
4,2018-07-29,1957,0.336,8888,0.483,1585417,0.552,0.569,8149667800,-380652574 ( -4.5% ),902518,-38873 ( -4.1% ),27998311954,3299579,1,053_미션임파서블 폴아웃.xlsx
5,2018-07-30,1861,0.336,8628,0.483,1558652,0.559,0.278,3538292800,-4611375000 ( -56.6% ),432636,-469882 ( -52.1% ),31536604754,3732215,1,053_미션임파서블 폴아웃.xlsx
6,2018-07-31,1881,0.328,8616,0.479,1558346,0.554,0.259,3278600000,-259692800 ( -7.3% ),403697,-28939 ( -6.7% ),34815204754,4135912,1,053_미션임파서블 폴아웃.xlsx
7,2018-08-01,998,0.182,3827,0.207,546509,0.189,0.473,2091268500,-1187331500 ( -36.2% ),258561,-145136 ( -36.0% ),36906473254,4394473,2,053_미션임파서블 폴아웃.xlsx
8,2018-08-02,975,0.175,3600,0.194,510835,0.176,0.489,2029874300,-61394200 ( -2.9% ),249826,-8735 ( -3.4% ),38936347554,4644299,2,053_미션임파서블 폴아웃.xlsx
9,2018-08-03,916,0.166,3408,0.183,478191,0.164,0.541,2327433553,297559253 ( 14.7% ),258508,8682 ( 3.5% ),41263781107,4902807,2,053_미션임파서블 폴아웃.xlsx
10,2018-08-04,888,0.157,3108,0.164,432555,0.147,0.723,2790392250,462958697 ( 19.9% ),312699,54191 ( 21.0% ),44054173357,5215506,2,053_미션임파서블 폴아웃.xlsx
11,2018-08-05,916,0.162,3124,0.168,431961,0.148,0.647,2496143400,-294248850 ( -10.5% ),279678,-33021 ( -10.6% ),46550316757,5495184,2,053_미션임파서블 폴아웃.xlsx
