,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2012-10-31,588,0.193,2907,0.252,601900,0.295,0.214,877499000,876029000 ( 59593.8% ),128787,128577 ( 61227.1% ),909118000,133642,1,051_늑대소년.xlsx
1,2012-11-01,623,0.204,2992,0.261,618869,0.305,0.211,905299500,27800500 ( 3.2% ),130530,1743 ( 1.4% ),1814417500,264172,1,051_늑대소년.xlsx
2,2012-11-02,629,0.202,3159,0.263,653569,0.308,0.295,1407640000,502340500 ( 55.5% ),193006,62476 ( 47.9% ),3222057500,457178,1,051_늑대소년.xlsx
3,2012-11-03,677,0.193,3515,0.275,723430,0.324,0.579,3030504000,1622864000 ( 115.3% ),419007,226001 ( 117.1% ),6252561500,876185,1,051_늑대소년.xlsx
4,2012-11-04,706,0.202,3488,0.284,713834,0.332,0.586,3030147500,-356500 ( 0.0% ),418232,-775 ( -0.2% ),9282709000,1294417,1,051_늑대소년.xlsx
5,2012-11-05,640,0.209,3183,0.283,661706,0.332,0.258,1194241500,-1835906000 ( -60.6% ),170979,-247253 ( -59.1% ),10476950500,1465396,1,051_늑대소년.xlsx
6,2012-11-06,672,0.219,3242,0.291,669891,0.339,0.255,1179409000,-14832500 ( -1.2% ),170925,-54 ( 0.0% ),11656359500,1636321,1,051_늑대소년.xlsx
7,2012-11-07,703,0.226,3448,0.303,711219,0.355,0.411,1990633000,811224000 ( 68.8% ),292350,121425 ( 71.0% ),13646992500,1928671,1,051_늑대소년.xlsx
8,2012-11-08,756,0.237,3731,0.309,805978,0.379,0.424,2213294000,222661000 ( 11.2% ),341398,49048 ( 16.8% ),15860286500,2270069,1,051_늑대소년.xlsx
9,2012-11-09,730,0.23,3706,0.3,811331,0.373,0.32,1838501500,-374792500 ( -16.9% ),259513,-81885 ( -24.0% ),17698788000,2529582,1,051_늑대소년.xlsx
10,2012-11-10,854,0.249,4438,0.337,954614,0.415,0.563,3850102500,2011601000 ( 109.4% ),537894,278381 ( 107.3% ),21548890500,3067476,1,051_늑대소년.xlsx
11,2012-11-11,854,0.254,4311,0.34,926561,0.418,0.579,3840425500,-9677000 ( -0.3% ),536400,-1494 ( -0.3% ),25389316000,3603876,1,051_늑대소년.xlsx
12,2012-11-12,721,0.233,3653,0.312,805011,0.39,0.196,1071784500,-2768641000 ( -72.1% ),157640,-378760 ( -70.6% ),26461100500,3761516,1,051_늑대소년.xlsx
13,2012-11-13,736,0.234,3641,0.315,801425,0.391,0.182,975669000,-96115500 ( -9.0% ),145542,-12098 ( -7.7% ),27436769500,3907058,1,051_늑대소년.xlsx
14,2012-11-14,765,0.237,3633,0.312,797076,0.387,0.198,1059386000,83717000 ( 8.6% ),157763,12221 ( 8.4% ),28496155500,4064821,1,051_늑대소년.xlsx
15,2012-11-15,673,0.218,3224,0.263,692577,0.32,0.183,845582000,-213804000 ( -20.2% ),126927,-30836 ( -19.5% ),29341737500,4191748,2,051_늑대소년.xlsx
16,2012-11-16,678,0.215,3354,0.263,717382,0.319,0.244,1235245000,389663000 ( 46.1% ),175208,48281 ( 38.0% ),30576982500,4366956,2,051_늑대소년.xlsx
17,2012-11-17,668,0.21,3576,0.266,742729,0.315,0.528,2794193500,1558948500 ( 126.2% ),392170,216962 ( 123.8% ),33371176000,4759126,1,051_늑대소년.xlsx
18,2012-11-18,676,0.215,3469,0.268,720411,0.318,0.464,2369454500,-424739000 ( -15.2% ),334421,-57749 ( -14.7% ),35740630500,5093547,1,051_늑대소년.xlsx
19,2012-11-19,643,0.212,3102,0.258,645328,0.303,0.146,634438000,-1735016500 ( -73.2% ),94011,-240410 ( -71.9% ),36375068500,5187558,2,051_늑대소년.xlsx
20,2012-11-20,671,0.216,3104,0.261,643089,0.306,0.149,629324000,-5114000 ( -0.8% ),95838,1827 ( 1.9% ),37004392500,5283396,2,051_늑대소년.xlsx
21,2012-11-21,652,0.212,3102,0.26,643853,0.305,0.156,669293500,39969500 ( 6.4% ),100346,4508 ( 4.7% ),37673686000,5383742,2,051_늑대소년.xlsx
22,2012-11-22,568,0.185,2559,0.2,546126,0.244,0.148,538705000,-130588500 ( -19.5% ),80922,-19424 ( -19.4% ),38212391000,5464664,2,051_늑대소년.xlsx
23,2012-11-23,595,0.186,2662,0.2,571658,0.245,0.196,788583000,249878000 ( 46.4% ),112272,31350 ( 38.7% ),39000974000,5576936,2,051_늑대소년.xlsx
24,2012-11-24,581,0.164,2782,0.198,597085,0.243,0.396,1705598500,917015500 ( 116.3% ),236706,124434 ( 110.8% ),40706572500,5813642,1,051_늑대소년.xlsx
25,2012-11-25,567,0.162,2649,0.196,570944,0.242,0.354,1446218500,-259380000 ( -15.2% ),201876,-34830 ( -14.7% ),42152791000,6015518,1,051_늑대소년.xlsx
26,2012-11-26,552,0.18,2518,0.2,535759,0.242,0.116,417362000,-1028856500 ( -71.1% ),62320,-139556 ( -69.1% ),42570153000,6077838,3,051_늑대소년.xlsx
27,2012-11-27,565,0.184,2493,0.199,525972,0.238,0.126,433934500,16572500 ( 4.0% ),66394,4074 ( 6.5% ),43004087500,6144232,1,051_늑대소년.xlsx
28,2012-11-28,539,0.176,2488,0.198,528018,0.239,0.119,424595500,-9339000 ( -2.2% ),62880,-3514 ( -5.3% ),43428683000,6207112,1,051_늑대소년.xlsx
29,2012-11-29,382,0.113,1736,0.14,363759,0.167,0.13,315524500,-109071000 ( -25.7% ),47336,-15544 ( -24.7% ),43744207500,6254448,2,051_늑대소년.xlsx
30,2012-11-30,379,0.11,1807,0.138,374149,0.164,0.158,420604000,105079500 ( 33.3% ),59109,11773 ( 24.9% ),44164811500,6313557,2,051_늑대소년.xlsx
31,2012-12-01,409,0.109,1885,0.137,380066,0.158,0.298,836422500,415818500 ( 98.9% ),113280,54171 ( 91.6% ),45001234000,6426837,3,051_늑대소년.xlsx
32,2012-12-02,400,0.109,1792,0.136,352220,0.153,0.263,683033000,-153389500 ( -18.3% ),92747,-20533 ( -18.1% ),45684267000,6519584,3,051_늑대소년.xlsx
33,2012-12-03,373,0.112,1657,0.139,331678,0.159,0.075,169418500,-513614500 ( -75.2% ),24782,-67965 ( -73.3% ),45853685500,6544366,2,051_늑대소년.xlsx
34,2012-12-04,377,0.111,1630,0.137,323544,0.155,0.082,177657000,8238500 ( 4.9% ),26526,1744 ( 7.0% ),46031342500,6570892,2,051_늑대소년.xlsx
35,2012-12-05,377,0.11,1596,0.136,318829,0.155,0.079,167256000,-10401000 ( -5.9% ),25300,-1226 ( -4.6% ),46198598500,6596192,2,051_늑대소년.xlsx
36,2012-12-06,115,0.033,398,0.033,65832,0.031,0.109,45661000,-121595000 ( -72.7% ),7152,-18148 ( -71.7% ),46244259500,6603344,8,051_늑대소년.xlsx
37,2012-12-07,106,0.03,386,0.031,61296,0.028,0.122,50360500,4699500 ( 10.3% ),7492,340 ( 4.8% ),46294620000,6610836,8,051_늑대소년.xlsx
38,2012-12-08,74,0.019,263,0.019,40412,0.017,0.22,62794000,12433500 ( 24.7% ),8909,1417 ( 18.9% ),46357414000,6619745,11,051_늑대소년.xlsx
39,2012-12-09,74,0.02,240,0.018,37178,0.016,0.203,52429500,-10364500 ( -16.5% ),7530,-1379 ( -15.5% ),46409843500,6627275,11,051_늑대소년.xlsx
40,2012-12-10,69,0.02,210,0.018,33683,0.016,0.073,14484500,-37945000 ( -72.4% ),2454,-5076 ( -67.4% ),46424328000,6629729,14,051_늑대소년.xlsx
41,2012-12-11,67,0.019,200,0.017,31829,0.015,0.065,13028500,-1456000 ( -10.1% ),2055,-399 ( -16.3% ),46437356500,6631784,15,051_늑대소년.xlsx
42,2012-12-12,66,0.018,214,0.018,34291,0.016,0.069,15377000,2348500 ( 18.0% ),2380,325 ( 15.8% ),46452733500,6634164,13,051_늑대소년.xlsx
43,2012-12-13,33,0.01,108,0.01,14820,0.008,0.087,8557000,-6820000 ( -44.4% ),1289,-1091 ( -45.8% ),46461290500,6635453,15,051_늑대소년.xlsx
44,2012-12-14,36,0.01,120,0.01,16545,0.008,0.104,11654000,3097000 ( 36.2% ),1720,431 ( 33.4% ),46472944500,6637173,14,051_늑대소년.xlsx
45,2012-12-15,36,0.01,129,0.01,17678,0.008,0.266,32485000,20831000 ( 178.7% ),4701,2981 ( 173.3% ),46505429500,6641874,12,051_늑대소년.xlsx
46,2012-12-16,35,0.01,125,0.01,17133,0.008,0.269,31745000,-740000 ( -2.3% ),4607,-94 ( -2.0% ),46537174500,6646481,12,051_늑대소년.xlsx
47,2012-12-17,31,0.009,113,0.01,16040,0.008,0.073,8193500,-23551500 ( -74.2% ),1176,-3431 ( -74.5% ),46545368000,6647657,14,051_늑대소년.xlsx
