,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
13,2018-06-04,1373,0.259,6997,0.442,1277301,0.496,0.092,955297700,-2345883800 ( -71.1% ),117688,-248537 ( -67.9% ),31235234722,3648956,1,085_독전.xlsx
14,2018-06-05,1413,0.25,7246,0.436,1316346,0.492,0.118,1265869800,310572100 ( 32.5% ),155578,37890 ( 32.2% ),32501104522,3804534,1,085_독전.xlsx
15,2018-06-06,788,0.15,3236,0.176,450500,0.156,0.512,2022493500,756623700 ( 59.8% ),230603,75025 ( 48.2% ),34523598022,4035137,2,085_독전.xlsx
16,2018-06-07,734,0.152,3054,0.182,426774,0.159,0.161,554590100,-1467903400 ( -72.6% ),68600,-162003 ( -70.3% ),35078188122,4103737,2,085_독전.xlsx
17,2018-06-08,753,0.154,3146,0.183,438376,0.16,0.192,755841622,201251522 ( 36.3% ),84343,15743 ( 22.9% ),35834029744,4188080,2,085_독전.xlsx
18,2018-06-09,738,0.136,2933,0.158,404747,0.139,0.417,1515216928,759375306 ( 100.5% ),168852,84509 ( 100.2% ),37349246672,4356932,2,085_독전.xlsx
19,2018-06-10,744,0.138,2913,0.161,401884,0.141,0.369,1336278100,-178938828 ( -11.8% ),148107,-20745 ( -12.3% ),38685524772,4505039,2,085_독전.xlsx
20,2018-06-11,730,0.157,3189,0.194,436247,0.167,0.121,431993200,-904284900 ( -67.7% ),52889,-95218 ( -64.3% ),39117517972,4557928,2,085_독전.xlsx
21,2018-06-12,762,0.158,3230,0.193,439082,0.164,0.141,505439400,73446200 ( 17.0% ),61751,8862 ( 16.8% ),39622957372,4619679,2,085_독전.xlsx
22,2018-06-13,434,0.085,1239,0.066,144461,0.049,0.406,513883000,8443600 ( 1.7% ),58713,-3038 ( -4.9% ),40136840372,4678392,4,085_독전.xlsx
23,2018-06-14,431,0.095,1365,0.079,160838,0.058,0.135,177359300,-336523700 ( -65.5% ),21751,-36962 ( -63.0% ),40314199672,4700143,4,085_독전.xlsx
24,2018-06-15,459,0.101,1430,0.08,169162,0.059,0.155,235473664,58114364 ( 32.8% ),26266,4515 ( 20.8% ),40549673336,4726409,4,085_독전.xlsx
25,2018-06-16,549,0.106,1562,0.082,190507,0.063,0.283,490609377,255135713 ( 108.3% ),53825,27559 ( 104.9% ),41040282713,4780234,4,085_독전.xlsx
26,2018-06-17,567,0.11,1571,0.085,192150,0.066,0.243,425741100,-64868277 ( -13.2% ),46614,-7211 ( -13.4% ),41466023813,4826848,4,085_독전.xlsx
27,2018-06-18,514,0.117,1552,0.095,192133,0.074,0.081,125393700,-300347400 ( -70.5% ),15514,-31100 ( -66.7% ),41591417513,4842362,4,085_독전.xlsx
28,2018-06-19,527,0.117,1584,0.094,195469,0.073,0.092,142861200,17467500 ( 13.9% ),17970,2456 ( 15.8% ),41734278713,4860332,4,085_독전.xlsx
29,2018-06-20,436,0.098,1419,0.083,173026,0.063,0.101,141095300,-1765900 ( -1.2% ),17470,-500 ( -2.8% ),41875374013,4877802,4,085_독전.xlsx
30,2018-06-21,417,0.077,1036,0.061,128573,0.047,0.11,112595600,-28499700 ( -20.2% ),14144,-3326 ( -19.0% ),41987969613,4891946,4,085_독전.xlsx
31,2018-06-22,436,0.079,1132,0.064,139488,0.049,0.137,173871100,61275500 ( 54.4% ),19096,4952 ( 35.0% ),42161840713,4911042,4,085_독전.xlsx
32,2018-06-23,529,0.086,1278,0.069,158163,0.054,0.205,297421100,123550000 ( 71.1% ),32418,13322 ( 69.8% ),42459261813,4943460,4,085_독전.xlsx
33,2018-06-24,511,0.085,1270,0.069,156798,0.054,0.221,321538900,24117800 ( 8.1% ),34685,2267 ( 7.0% ),42780800713,4978145,4,085_독전.xlsx
34,2018-06-25,477,0.09,1240,0.074,153720,0.057,0.099,124414600,-197124300 ( -61.3% ),15260,-19425 ( -56.0% ),42905215313,4993405,5,085_독전.xlsx
35,2018-06-26,470,0.086,1234,0.073,154198,0.057,0.097,121326300,-3088300 ( -2.5% ),14910,-350 ( -2.3% ),43026541613,5008315,5,085_독전.xlsx
36,2018-06-27,285,0.051,560,0.033,66478,0.025,0.156,66585700,-54740600 ( -45.1% ),10367,-4543 ( -30.5% ),43093127313,5018682,8,085_독전.xlsx
37,2018-06-28,264,0.049,507,0.03,59718,0.022,0.099,47891800,-18693900 ( -28.1% ),5893,-4474 ( -43.2% ),43141019113,5024575,8,085_독전.xlsx
38,2018-06-29,262,0.047,513,0.029,60455,0.021,0.114,61789100,13897300 ( 29.0% ),6898,1005 ( 17.1% ),43202808213,5031473,8,085_독전.xlsx
39,2018-06-30,257,0.043,483,0.026,56210,0.019,0.219,111194600,49405500 ( 80.0% ),12298,5400 ( 78.3% ),43314002813,5043771,9,085_독전.xlsx
40,2018-07-01,244,0.041,449,0.025,53258,0.018,0.175,85542900,-25651700 ( -23.1% ),9334,-2964 ( -24.1% ),43399545713,5053105,9,085_독전.xlsx
41,2018-07-02,251,0.048,459,0.027,55730,0.021,0.075,33482600,-52060300 ( -60.9% ),4167,-5167 ( -55.4% ),43433028313,5057272,8,085_독전.xlsx
42,2018-07-03,247,0.046,454,0.027,54673,0.02,0.07,30599100,-2883500 ( -8.6% ),3800,-367 ( -8.8% ),43463627413,5061072,8,085_독전.xlsx
43,2018-07-04,21,0.004,27,0.002,2275,0.001,0.097,1766000,-28833100 ( -94.2% ),221,-3579 ( -94.2% ),43465393413,5061293,27,085_독전.xlsx
44,2018-07-05,19,0.004,25,0.001,2206,0.001,0.12,2013000,247000 ( 14.0% ),264,43 ( 19.5% ),43467406413,5061557,26,085_독전.xlsx
45,2018-07-06,17,0.003,24,0.001,2132,0.001,0.125,2426900,413900 ( 20.6% ),266,2 ( 0.8% ),43469833313,5061823,22,085_독전.xlsx
46,2018-07-07,18,0.003,24,0.001,2182,0.001,0.132,2629900,203000 ( 8.4% ),287,21 ( 7.9% ),43472463213,5062110,22,085_독전.xlsx
47,2018-07-08,16,0.003,22,0.001,2375,0.001,0.127,2657900,28000 ( 1.1% ),301,14 ( 4.9% ),43475121113,5062411,24,085_독전.xlsx
48,2018-07-09,21,0.004,29,0.002,2802,0.001,0.07,1592400,-1065500 ( -40.1% ),197,-104 ( -34.6% ),43476713513,5062608,30,085_독전.xlsx
49,2018-07-10,23,0.005,31,0.002,3105,0.001,0.093,2364400,772000 ( 48.5% ),289,92 ( 46.7% ),43479077913,5062897,23,085_독전.xlsx
50,2018-07-11,10,0.002,13,0.001,1101,0.0,0.076,698500,-1665900 ( -70.5% ),84,-205 ( -70.9% ),43479776413,5062981,52,085_독전.xlsx
51,2018-07-12,7,0.001,8,0.0,671,0.0,0.067,356500,-342000 ( -49.0% ),45,-39 ( -46.4% ),43480132913,5063026,70,085_독전.xlsx
52,2018-07-13,7,0.001,9,0.0,732,0.0,0.191,935000,578500 ( 162.3% ),140,95 ( 211.1% ),43481067913,5063166,39,085_독전.xlsx
53,2018-07-14,7,0.001,11,0.001,886,0.0,0.104,828000,-107000 ( -11.4% ),92,-48 ( -34.3% ),43481895913,5063258,53,085_독전.xlsx
54,2018-07-15,8,0.001,11,0.001,957,0.0,0.099,862000,34000 ( 4.1% ),95,3 ( 3.3% ),43482757913,5063353,48,085_독전.xlsx
55,2018-07-16,9,0.002,12,0.001,965,0.0,0.035,267000,-595000 ( -69.0% ),34,-61 ( -64.2% ),43483024913,5063387,64,085_독전.xlsx
56,2018-07-17,7,0.001,9,0.001,657,0.0,0.062,343000,76000 ( 28.5% ),41,7 ( 20.6% ),43483367913,5063428,66,085_독전.xlsx
57,2018-07-18,1,0.0,1,0.0,74,0.0,0.014,6000,-337000 ( -98.3% ),1,-40 ( -97.6% ),43483373913,5063429,109,085_독전.xlsx
58,2018-07-23,1,0.0,1,0.0,143,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),43483373913,5063429,97,085_독전.xlsx
59,2018-07-24,1,0.0,1,0.0,143,0.0,0.007,10000,10000 ( 100.0% ),1,1 ( 100.0% ),43483383913,5063430,109,085_독전.xlsx
60,2018-07-27,1,0.0,1,0.0,194,0.0,0.015,18000,18000 ( 100.0% ),3,3 ( 100.0% ),43483401913,5063433,84,085_독전.xlsx
61,2018-08-22,1,0.0,1,0.0,136,0.0,0.154,189000,189000 ( 100.0% ),21,21 ( 100.0% ),43483590913,5063454,63,085_독전.xlsx
62,2018-08-25,1,0.0,1,0.0,202,0.0,0.822,1302000,1302000 ( 100.0% ),166,166 ( 100.0% ),43484892913,5063620,40,085_독전.xlsx
63,2018-11-12,1,0.0,1,0.0,85,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),43484892913,5063620,99,085_독전.xlsx
64,2018-11-18,1,0.0,1,0.0,85,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),43484892913,5063620,127,085_독전.xlsx
65,2018-12-15,1,0.0,1,0.0,42,0.0,1.0,462000,462000 ( 100.0% ),42,42 ( 100.0% ),43485354913,5063662,67,085_독전.xlsx
66,2018-12-18,1,0.0,1,0.0,77,0.0,0.026,18000,18000 ( 100.0% ),2,2 ( 100.0% ),43485372913,5063664,117,085_독전.xlsx
67,2018-12-20,1,0.0,1,0.0,77,0.0,0.26,178200,178200 ( 100.0% ),20,20 ( 100.0% ),43485551113,5063684,79,085_독전.xlsx
68,2019-05-18,1,0.0,1,0.0,160,0.0,1.0,1280000,1280000 ( 100.0% ),160,160 ( 100.0% ),43486831113,5063844,38,085_독전.xlsx
69,2021-04-28,4,0.001,4,0.0,360,0.0,0.3,540000,540000 ( 100.0% ),108,108 ( 100.0% ),43487371113,5063952,36,085_독전.xlsx
70,2021-04-29,4,0.001,4,0.0,360,0.0,0.075,216000,-324000 ( -60.0% ),27,-81 ( -75.0% ),43487587113,5063979,56,085_독전.xlsx
71,2021-04-30,1,0.0,1,0.0,91,0.0,0.055,37000,-179000 ( -82.9% ),5,-22 ( -81.5% ),43487624113,5063984,103,085_독전.xlsx
72,2021-05-01,2,0.0,2,0.0,138,0.0,0.13,141000,104000 ( 281.1% ),18,13 ( 260.0% ),43487765113,5064002,65,085_독전.xlsx
73,2021-05-02,2,0.0,2,0.0,138,0.0,0.072,80000,-61000 ( -43.3% ),10,-8 ( -44.4% ),43487845113,5064012,71,085_독전.xlsx
74,2021-05-03,2,0.0,2,0.0,186,0.0,0.032,48000,-32000 ( -40.0% ),6,-4 ( -40.0% ),43487893113,5064018,70,085_독전.xlsx
75,2021-05-04,2,0.0,2,0.0,138,0.0,0.087,93000,45000 ( 93.8% ),12,6 ( 100.0% ),43487986113,5064030,77,085_독전.xlsx
76,2021-05-05,2,0.0,2,0.0,138,0.0,0.036,40000,-53000 ( -57.0% ),5,-7 ( -58.3% ),43488026113,5064035,104,085_독전.xlsx
77,2021-05-06,3,0.001,3,0.0,233,0.0,0.03,50000,10000 ( 25.0% ),7,2 ( 40.0% ),43488076113,5064042,71,085_독전.xlsx
78,2021-05-07,2,0.0,2,0.0,138,0.0,0.065,60000,10000 ( 20.0% ),9,2 ( 28.6% ),43488136113,5064051,83,085_독전.xlsx
79,2021-05-08,2,0.0,2,0.0,138,0.0,0.072,68000,8000 ( 13.3% ),10,1 ( 11.1% ),43488204113,5064061,73,085_독전.xlsx
80,2021-05-09,3,0.0,3,0.0,233,0.0,0.026,42000,-26000 ( -38.2% ),6,-4 ( -40.0% ),43488246113,5064067,89,085_독전.xlsx
81,2021-05-10,1,0.0,1,0.0,91,0.0,0.022,13000,-29000 ( -69.0% ),2,-4 ( -66.7% ),43488259113,5064069,94,085_독전.xlsx
82,2021-05-11,1,0.0,1,0.0,91,0.0,0.055,40000,27000 ( 207.7% ),5,3 ( 150.0% ),43488299113,5064074,91,085_독전.xlsx
83,2021-05-12,1,0.0,1,0.0,91,0.0,0.044,20000,-20000 ( -50.0% ),4,-1 ( -20.0% ),43488319113,5064078,107,085_독전.xlsx
84,2021-05-14,1,0.0,1,0.0,140,0.0,0.714,1600000,1600000 ( 100.0% ),100,100 ( 100.0% ),43489919113,5064178,33,085_독전.xlsx
85,2021-05-15,1,0.0,1,0.0,140,0.0,0.707,1584000,-16000 ( -1.0% ),99,-1 ( -1.0% ),43491503113,5064277,38,085_독전.xlsx
86,2021-05-16,1,0.0,1,0.0,91,0.0,0.033,21000,-1563000 ( -98.7% ),3,-96 ( -97.0% ),43491524113,5064280,95,085_독전.xlsx
87,2021-05-17,1,0.0,1,0.0,91,0.0,0.099,45000,24000 ( 114.3% ),9,6 ( 200.0% ),43491569113,5064289,84,085_독전.xlsx
88,2021-05-18,1,0.0,1,0.0,91,0.0,0.033,21000,-24000 ( -53.3% ),3,-6 ( -66.7% ),43491590113,5064292,100,085_독전.xlsx
89,2021-09-02,1,0.0,1,0.0,413,0.0,0.007,15000,15000 ( 100.0% ),3,3 ( 100.0% ),43491605113,5064295,94,085_독전.xlsx
