,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2016-05-11,895,0.175,2155,0.163,381355,0.174,0.448,1351148500,1349334500 ( 74384.5% ),170789,170562 ( 75137.4% ),1392943500,176514,1,049_곡성.xlsx
1,2016-05-12,1125,0.26,4815,0.348,892504,0.392,0.347,2356899900,1005751400 ( 74.4% ),310042,139253 ( 81.5% ),3749843400,486556,1,049_곡성.xlsx
2,2016-05-13,1252,0.274,5169,0.363,956197,0.409,0.428,3411461909,1054562009 ( 44.7% ),409661,99619 ( 32.1% ),7161305309,896217,1,049_곡성.xlsx
3,2016-05-14,1471,0.289,6360,0.421,1180657,0.481,0.645,6405830673,2994368764 ( 87.8% ),761360,351699 ( 85.9% ),13567135982,1657577,1,049_곡성.xlsx
4,2016-05-15,1485,0.294,6369,0.435,1179486,0.494,0.561,5593196400,-812634273 ( -12.7% ),661819,-99541 ( -13.1% ),19160332382,2319396,1,049_곡성.xlsx
5,2016-05-16,1346,0.314,5887,0.435,1121050,0.503,0.26,2131883800,-3461312600 ( -61.9% ),291989,-369830 ( -55.9% ),21292216182,2611385,1,049_곡성.xlsx
6,2016-05-17,1362,0.316,5894,0.444,1124260,0.513,0.187,1607111900,-524771900 ( -24.6% ),209856,-82133 ( -28.1% ),22899328082,2821241,1,049_곡성.xlsx
7,2016-05-18,1406,0.322,6054,0.452,1152324,0.523,0.176,1554131100,-52980800 ( -3.3% ),202851,-7005 ( -3.3% ),24453459182,3024092,1,049_곡성.xlsx
8,2016-05-19,1272,0.274,5433,0.381,1075025,0.461,0.175,1445057500,-109073600 ( -7.0% ),188303,-14548 ( -7.2% ),25898516682,3212395,1,049_곡성.xlsx
9,2016-05-20,1325,0.276,5707,0.387,1127899,0.47,0.248,2371501801,926444301 ( 64.1% ),280280,91977 ( 48.8% ),28270018483,3492675,1,049_곡성.xlsx
10,2016-05-21,1396,0.266,6287,0.406,1237903,0.495,0.459,4833266903,2461765102 ( 103.8% ),568317,288037 ( 102.8% ),33103285386,4060992,1,049_곡성.xlsx
11,2016-05-22,1380,0.264,6037,0.402,1187152,0.488,0.411,4150516320,-682750583 ( -14.1% ),487706,-80611 ( -14.2% ),37253801706,4548698,1,049_곡성.xlsx
12,2016-05-23,1252,0.278,5500,0.395,1081489,0.474,0.131,1083584900,-3066931420 ( -73.9% ),141173,-346533 ( -71.1% ),38337386606,4689871,1,049_곡성.xlsx
13,2016-05-24,1249,0.272,5460,0.391,1069522,0.469,0.128,1034315300,-49269600 ( -4.5% ),136608,-4565 ( -3.2% ),39371701906,4826479,1,049_곡성.xlsx
14,2016-05-25,923,0.178,3583,0.257,598222,0.26,0.228,824797000,-209518300 ( -20.3% ),136529,-79 ( -0.1% ),40196498906,4963008,2,049_곡성.xlsx
15,2016-05-26,897,0.182,3560,0.256,587547,0.256,0.159,711634100,-113162900 ( -13.7% ),93596,-42933 ( -31.4% ),40908133006,5056604,2,049_곡성.xlsx
16,2016-05-27,907,0.179,3649,0.253,604119,0.256,0.218,1101384436,389750336 ( 54.8% ),131400,37804 ( 40.4% ),42009517442,5188004,2,049_곡성.xlsx
17,2016-05-28,914,0.172,3664,0.242,597520,0.241,0.457,2287144479,1185760043 ( 107.7% ),272905,141505 ( 107.7% ),44296661921,5460909,2,049_곡성.xlsx
18,2016-05-29,908,0.172,3563,0.241,579875,0.239,0.397,1922932500,-364211979 ( -15.9% ),229962,-42943 ( -15.7% ),46219594421,5690871,2,049_곡성.xlsx
19,2016-05-30,861,0.18,3506,0.255,565505,0.249,0.131,556482700,-1366449800 ( -71.1% ),74004,-155958 ( -67.8% ),46776077121,5764875,2,049_곡성.xlsx
20,2016-05-31,861,0.175,3452,0.251,556830,0.247,0.122,509985200,-46497500 ( -8.4% ),68210,-5794 ( -7.8% ),47286062321,5833085,2,049_곡성.xlsx
21,2016-06-01,570,0.124,2007,0.14,299140,0.127,0.151,340095800,-169889400 ( -33.3% ),45073,-23137 ( -33.9% ),47626158121,5878158,3,049_곡성.xlsx
22,2016-06-02,567,0.12,1963,0.137,293362,0.125,0.168,372171880,32076080 ( 9.4% ),49365,4292 ( 9.5% ),47998330001,5927523,3,049_곡성.xlsx
23,2016-06-03,564,0.116,1976,0.134,293275,0.121,0.226,556755486,184583606 ( 49.6% ),66272,16907 ( 34.2% ),48555085487,5993795,3,049_곡성.xlsx
24,2016-06-04,570,0.107,1996,0.127,299337,0.118,0.475,1199629296,642873810 ( 115.5% ),142287,76015 ( 114.7% ),49754714783,6136082,3,049_곡성.xlsx
25,2016-06-05,584,0.108,2004,0.128,299894,0.118,0.559,1416788320,217159024 ( 18.1% ),167773,25486 ( 17.9% ),51171503103,6303855,3,049_곡성.xlsx
26,2016-06-06,593,0.112,2004,0.132,299177,0.121,0.504,1246639700,-170148620 ( -12.0% ),150719,-17054 ( -10.2% ),52418142803,6454574,3,049_곡성.xlsx
27,2016-06-07,552,0.118,1919,0.138,281531,0.122,0.132,277457200,-969182500 ( -77.7% ),37052,-113667 ( -75.4% ),52695600003,6491626,2,049_곡성.xlsx
28,2016-06-08,573,0.122,1947,0.141,287812,0.126,0.115,249829600,-27627600 ( -10.0% ),33060,-3992 ( -10.8% ),52945429603,6524686,3,049_곡성.xlsx
29,2016-06-09,427,0.088,1055,0.07,141247,0.056,0.153,164562300,-85267300 ( -34.1% ),21614,-11446 ( -34.6% ),53109991903,6546300,5,049_곡성.xlsx
30,2016-06-10,426,0.086,1074,0.069,141542,0.055,0.201,243028900,78466600 ( 47.7% ),28481,6867 ( 31.8% ),53353020803,6574781,5,049_곡성.xlsx
31,2016-06-11,439,0.081,965,0.059,127400,0.047,0.429,469266000,226237100 ( 93.1% ),54624,26143 ( 91.8% ),53822286803,6629405,5,049_곡성.xlsx
32,2016-06-12,434,0.08,928,0.058,122983,0.046,0.42,445022300,-24243700 ( -5.2% ),51595,-3029 ( -5.5% ),54267309103,6681000,5,049_곡성.xlsx
33,2016-06-13,417,0.088,966,0.065,125042,0.05,0.146,138115300,-306907000 ( -69.0% ),18262,-33333 ( -64.6% ),54405424403,6699262,5,049_곡성.xlsx
34,2016-06-14,418,0.086,957,0.064,124864,0.05,0.134,126212200,-11903100 ( -8.6% ),16781,-1481 ( -8.1% ),54531636603,6716043,6,049_곡성.xlsx
35,2016-06-15,429,0.087,978,0.066,126057,0.051,0.141,132938700,6726500 ( 5.3% ),17746,965 ( 5.8% ),54664575303,6733789,6,049_곡성.xlsx
36,2016-06-16,279,0.059,478,0.031,61646,0.024,0.17,80194300,-52744400 ( -39.7% ),10486,-7260 ( -40.9% ),54744769603,6744275,8,049_곡성.xlsx
37,2016-06-17,291,0.06,484,0.031,61830,0.024,0.21,110976535,30782235 ( 38.4% ),12981,2495 ( 23.8% ),54855746138,6757256,8,049_곡성.xlsx
38,2016-06-18,277,0.051,456,0.027,57125,0.021,0.401,195738644,84762109 ( 76.4% ),22880,9899 ( 76.3% ),55051484782,6780136,8,049_곡성.xlsx
39,2016-06-19,274,0.051,449,0.027,57040,0.021,0.361,176059300,-19679344 ( -10.1% ),20618,-2262 ( -9.9% ),55227544082,6800754,8,049_곡성.xlsx
40,2016-06-20,297,0.063,515,0.034,67716,0.027,0.156,80375800,-95683500 ( -54.3% ),10576,-10042 ( -48.7% ),55307919882,6811330,8,049_곡성.xlsx
41,2016-06-21,304,0.064,530,0.035,70121,0.028,0.158,84086300,3710500 ( 4.6% ),11110,534 ( 5.0% ),55392006182,6822440,8,049_곡성.xlsx
