,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2015-09-16,1123,0.28,6108,0.422,1164542,0.483,0.215,1876614700,1875522700 ( 171751.2% ),250237,250081 ( 160308.3% ),1989663700,264692,1,057_사도.xlsx
1,2015-09-17,1190,0.304,6447,0.446,1217444,0.506,0.183,1674687200,-201927500 ( -10.8% ),223381,-26856 ( -10.7% ),3664350900,488073,1,057_사도.xlsx
2,2015-09-18,1203,0.301,6661,0.446,1255557,0.506,0.225,2262167824,587480624 ( 35.1% ),281969,58588 ( 26.2% ),5926518724,770042,1,057_사도.xlsx
3,2015-09-19,1210,0.288,6948,0.444,1329735,0.513,0.408,4415344655,2153176831 ( 95.2% ),543047,261078 ( 92.6% ),10341863379,1313089,1,057_사도.xlsx
4,2015-09-20,1205,0.291,6718,0.44,1287607,0.51,0.386,4024137100,-391207555 ( -8.9% ),497421,-45626 ( -8.4% ),14366000479,1810510,1,057_사도.xlsx
5,2015-09-21,1146,0.303,6235,0.439,1177466,0.497,0.128,1127837200,-2896299900 ( -72.0% ),150543,-346878 ( -69.7% ),15493837679,1961053,1,057_사도.xlsx
6,2015-09-22,1153,0.298,6215,0.438,1173875,0.496,0.123,1076471300,-51365900 ( -4.6% ),144379,-6164 ( -4.1% ),16570308979,2105432,1,057_사도.xlsx
7,2015-09-23,1137,0.294,6135,0.433,1150329,0.488,0.122,1047686100,-28785200 ( -2.7% ),140417,-3962 ( -2.7% ),17617995079,2245849,1,057_사도.xlsx
8,2015-09-24,809,0.192,3937,0.259,792330,0.315,0.149,884132400,-163553700 ( -15.6% ),118066,-22351 ( -15.9% ),18502127479,2363915,1,057_사도.xlsx
9,2015-09-25,832,0.191,4184,0.262,843116,0.32,0.28,1895461591,1011329191 ( 114.4% ),236352,118286 ( 100.2% ),20397589070,2600267,1,057_사도.xlsx
10,2015-09-26,882,0.183,4628,0.275,949307,0.342,0.441,3409102296,1513640705 ( 79.9% ),418464,182112 ( 77.1% ),23806691366,3018731,1,057_사도.xlsx
11,2015-09-27,927,0.186,4716,0.281,969037,0.351,0.59,4741948400,1332846104 ( 39.1% ),571788,153324 ( 36.6% ),28548639766,3590519,1,057_사도.xlsx
12,2015-09-28,934,0.178,4760,0.278,976110,0.347,0.688,5379094500,637146100 ( 13.4% ),671413,99625 ( 17.4% ),33927734266,4261932,1,057_사도.xlsx
13,2015-09-29,914,0.177,4566,0.277,936583,0.345,0.564,4162831800,-1216262700 ( -22.6% ),527850,-143563 ( -21.4% ),38090566066,4789782,1,057_사도.xlsx
14,2015-09-30,778,0.169,3789,0.249,779206,0.31,0.225,1139431100,-3023400700 ( -72.6% ),175627,-352223 ( -66.7% ),39229997166,4965409,1,057_사도.xlsx
15,2015-10-01,778,0.172,3729,0.246,749994,0.3,0.151,675674000,-463757100 ( -40.7% ),113073,-62554 ( -35.6% ),39905671166,5078482,1,057_사도.xlsx
16,2015-10-02,767,0.166,3768,0.246,759423,0.3,0.146,867308221,191634221 ( 28.4% ),111232,-1841 ( -1.6% ),40772979387,5189714,1,057_사도.xlsx
17,2015-10-03,752,0.148,3815,0.236,764099,0.288,0.281,1716961414,849653193 ( 98.0% ),214853,103621 ( 93.2% ),42489940801,5404567,2,057_사도.xlsx
18,2015-10-04,750,0.149,3634,0.233,729596,0.284,0.228,1326648300,-390313114 ( -22.7% ),166432,-48421 ( -22.5% ),43816589101,5570999,3,057_사도.xlsx
19,2015-10-05,703,0.159,3398,0.239,657690,0.278,0.079,382457300,-944191000 ( -71.2% ),51977,-114455 ( -68.8% ),44199046401,5622976,2,057_사도.xlsx
20,2015-10-06,732,0.161,3356,0.237,644849,0.274,0.08,373174500,-9282800 ( -2.4% ),51347,-630 ( -1.2% ),44572220901,5674323,3,057_사도.xlsx
21,2015-10-07,721,0.159,3294,0.232,631383,0.268,0.081,371030200,-2144300 ( -0.6% ),51419,72 ( 0.1% ),44943251101,5725742,3,057_사도.xlsx
22,2015-10-08,416,0.098,1322,0.089,173246,0.071,0.262,324542400,-46487800 ( -12.5% ),45381,-6038 ( -11.7% ),45267793501,5771123,4,057_사도.xlsx
23,2015-10-09,429,0.093,1312,0.083,175074,0.068,0.509,685383900,360841500 ( 111.2% ),89114,43733 ( 96.4% ),45953177401,5860237,4,057_사도.xlsx
24,2015-10-10,471,0.097,1335,0.083,179766,0.069,0.46,649553200,-35830700 ( -5.2% ),82707,-6407 ( -7.2% ),46602730601,5942944,4,057_사도.xlsx
25,2015-10-11,464,0.098,1303,0.084,175404,0.069,0.4,549382300,-100170900 ( -15.4% ),70089,-12618 ( -15.3% ),47152112901,6013033,4,057_사도.xlsx
26,2015-10-12,413,0.103,1309,0.093,171434,0.074,0.123,150986800,-398395500 ( -72.5% ),21088,-49001 ( -69.9% ),47303099701,6034121,4,057_사도.xlsx
27,2015-10-13,416,0.101,1297,0.093,170899,0.074,0.123,147798700,-3188100 ( -2.1% ),21038,-50 ( -0.2% ),47450898401,6055159,4,057_사도.xlsx
28,2015-10-14,424,0.103,1298,0.093,171063,0.074,0.125,123446500,-24352200 ( -16.5% ),21457,419 ( 2.0% ),47574344901,6076616,4,057_사도.xlsx
29,2015-10-15,354,0.075,873,0.06,113531,0.047,0.133,106527100,-16919400 ( -13.7% ),15047,-6410 ( -29.9% ),47680872001,6091663,5,057_사도.xlsx
30,2015-10-16,356,0.073,888,0.059,115857,0.047,0.156,135826800,29299700 ( 27.5% ),18033,2986 ( 19.8% ),47816698801,6109696,6,057_사도.xlsx
31,2015-10-17,371,0.072,954,0.06,128158,0.049,0.267,270677600,134850800 ( 99.3% ),34209,16176 ( 89.7% ),48087376401,6143905,6,057_사도.xlsx
32,2015-10-18,362,0.071,922,0.059,123113,0.049,0.256,245508600,-25169000 ( -9.3% ),31572,-2637 ( -7.7% ),48332885001,6175477,5,057_사도.xlsx
33,2015-10-19,352,0.077,888,0.062,115923,0.049,0.092,76655100,-168853500 ( -68.8% ),10650,-20922 ( -66.3% ),48409540101,6186127,6,057_사도.xlsx
34,2015-10-20,360,0.077,863,0.061,113382,0.049,0.098,76513700,-141400 ( -0.2% ),11099,449 ( 4.2% ),48486053801,6197226,4,057_사도.xlsx
35,2015-10-21,357,0.075,859,0.061,112903,0.048,0.097,76315000,-198700 ( -0.3% ),10905,-194 ( -1.7% ),48562368801,6208131,4,057_사도.xlsx
36,2015-10-22,102,0.023,173,0.012,20470,0.008,0.174,24106800,-52208200 ( -68.4% ),3557,-7348 ( -67.4% ),48586475601,6211688,7,057_사도.xlsx
37,2015-10-23,106,0.024,179,0.012,21740,0.009,0.199,31453600,7346800 ( 30.5% ),4322,765 ( 21.5% ),48617929201,6216010,7,057_사도.xlsx
38,2015-10-24,113,0.024,188,0.012,22151,0.008,0.3,52978300,21524700 ( 68.4% ),6651,2329 ( 53.9% ),48670907501,6222661,7,057_사도.xlsx
39,2015-10-25,115,0.025,192,0.012,22683,0.009,0.282,49782600,-3195700 ( -6.0% ),6389,-262 ( -3.9% ),48720690101,6229050,7,057_사도.xlsx
40,2015-10-26,103,0.025,195,0.014,25522,0.011,0.102,18507300,-31275300 ( -62.8% ),2597,-3792 ( -59.4% ),48739197401,6231647,7,057_사도.xlsx
41,2015-10-27,109,0.026,195,0.014,24907,0.011,0.12,20820200,2312900 ( 12.5% ),2984,387 ( 14.9% ),48760017601,6234631,7,057_사도.xlsx
42,2015-10-28,46,0.01,62,0.004,7067,0.003,0.193,8350400,-12469800 ( -59.9% ),1363,-1621 ( -54.3% ),48768368001,6235994,14,057_사도.xlsx
43,2015-10-29,43,0.01,55,0.004,7036,0.003,0.121,5812500,-2537900 ( -30.4% ),854,-509 ( -37.3% ),48774180501,6236848,13,057_사도.xlsx
44,2015-10-30,44,0.01,57,0.004,7474,0.003,0.124,6788000,975500 ( 16.8% ),928,74 ( 8.7% ),48780968501,6237776,12,057_사도.xlsx
45,2015-10-31,41,0.008,50,0.003,5965,0.002,0.245,11020700,4232700 ( 62.4% ),1463,535 ( 57.7% ),48791989201,6239239,16,057_사도.xlsx
46,2015-11-01,40,0.008,48,0.003,5747,0.002,0.211,9499100,-1521600 ( -13.8% ),1214,-249 ( -17.0% ),48801488301,6240453,17,057_사도.xlsx
47,2015-11-02,37,0.009,47,0.003,5313,0.002,0.1,3386500,-6112600 ( -64.3% ),532,-682 ( -56.2% ),48804874801,6240985,15,057_사도.xlsx
48,2015-11-03,38,0.008,48,0.003,5562,0.002,0.118,3819500,433000 ( 12.8% ),655,123 ( 23.1% ),48808694301,6241640,16,057_사도.xlsx
49,2015-11-04,37,0.008,48,0.003,5156,0.002,0.098,3362500,-457000 ( -12.0% ),505,-150 ( -22.9% ),48812056801,6242145,16,057_사도.xlsx
50,2015-11-05,4,0.001,6,0.0,396,0.0,0.172,485000,-2877500 ( -85.6% ),68,-437 ( -86.5% ),48812541801,6242213,42,057_사도.xlsx
51,2015-11-06,5,0.001,7,0.0,433,0.0,0.189,640000,155000 ( 32.0% ),82,14 ( 20.6% ),48813181801,6242295,42,057_사도.xlsx
52,2015-11-07,6,0.001,9,0.001,645,0.0,0.332,1453000,813000 ( 127.0% ),214,132 ( 161.0% ),48814634801,6242509,31,057_사도.xlsx
53,2015-11-08,5,0.001,8,0.0,563,0.0,0.4,1649200,196200 ( 13.5% ),225,11 ( 5.1% ),48816284001,6242734,26,057_사도.xlsx
54,2015-11-09,5,0.001,8,0.001,634,0.0,0.151,628000,-1021200 ( -61.9% ),96,-129 ( -57.3% ),48816912001,6242830,32,057_사도.xlsx
55,2015-11-10,4,0.001,7,0.0,446,0.0,0.135,399000,-229000 ( -36.5% ),60,-36 ( -37.5% ),48817311001,6242890,47,057_사도.xlsx
56,2015-11-11,4,0.001,7,0.0,525,0.0,0.227,615000,216000 ( 54.1% ),119,59 ( 98.3% ),48817926001,6243009,41,057_사도.xlsx
57,2015-11-12,5,0.001,7,0.0,587,0.0,0.404,1167000,552000 ( 89.8% ),237,118 ( 99.2% ),48819093001,6243246,31,057_사도.xlsx
58,2015-11-13,5,0.001,7,0.0,533,0.0,0.42,1202000,35000 ( 3.0% ),224,-13 ( -5.5% ),48820295001,6243470,25,057_사도.xlsx
59,2015-11-14,2,0.0,4,0.0,171,0.0,0.415,597000,-605000 ( -50.3% ),71,-153 ( -68.3% ),48820892001,6243541,43,057_사도.xlsx
60,2015-11-15,2,0.0,4,0.0,171,0.0,0.567,754000,157000 ( 26.3% ),97,26 ( 36.6% ),48821646001,6243638,41,057_사도.xlsx
61,2015-11-16,3,0.001,5,0.0,285,0.0,0.133,248000,-506000 ( -67.1% ),38,-59 ( -60.8% ),48821894001,6243676,47,057_사도.xlsx
62,2015-11-17,3,0.001,5,0.0,383,0.0,0.46,923000,675000 ( 272.2% ),176,138 ( 363.2% ),48822817001,6243852,28,057_사도.xlsx
63,2015-11-18,3,0.001,5,0.0,383,0.0,0.48,982000,59000 ( 6.4% ),184,8 ( 4.5% ),48823799001,6244036,34,057_사도.xlsx
64,2015-11-19,4,0.001,4,0.0,777,0.0,0.764,4718000,3736000 ( 380.4% ),594,410 ( 222.8% ),48828517001,6244630,13,057_사도.xlsx
65,2015-11-20,2,0.0,2,0.0,322,0.0,0.646,1667000,-3051000 ( -64.7% ),208,-386 ( -65.0% ),48830184001,6244838,32,057_사도.xlsx
66,2015-11-21,3,0.001,3,0.0,429,0.0,0.571,1951000,284000 ( 17.0% ),245,37 ( 17.8% ),48832135001,6245083,30,057_사도.xlsx
67,2015-11-22,3,0.001,3,0.0,414,0.0,0.577,1928000,-23000 ( -1.2% ),239,-6 ( -2.4% ),48834063001,6245322,24,057_사도.xlsx
68,2015-11-23,2,0.001,2,0.0,210,0.0,0.329,365000,-1563000 ( -81.1% ),69,-170 ( -71.1% ),48834428001,6245391,38,057_사도.xlsx
69,2015-11-24,2,0.001,2,0.0,218,0.0,0.372,417000,52000 ( 14.2% ),81,12 ( 17.4% ),48834845001,6245472,48,057_사도.xlsx
70,2015-11-25,2,0.0,2,0.0,207,0.0,0.309,340000,-77000 ( -18.5% ),64,-17 ( -21.0% ),48835185001,6245536,56,057_사도.xlsx
71,2015-11-26,3,0.001,3,0.0,378,0.0,0.206,401000,61000 ( 17.9% ),78,14 ( 21.9% ),48835586001,6245614,50,057_사도.xlsx
