,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
26,2019-08-12,384,0.057,624,0.031,79233,0.025,0.13,77813240,-138074920 ( -64.0% ),10281,-14856 ( -59.1% ),41129297380,4694528,7,099_라이온 킹.xlsx
27,2019-08-13,397,0.057,634,0.031,80098,0.025,0.137,82597380,4784140 ( 6.1% ),10961,680 ( 6.6% ),41211894760,4705489,7,099_라이온 킹.xlsx
28,2019-08-14,147,0.023,191,0.009,23214,0.007,0.18,32408150,-50189230 ( -60.8% ),4170,-6791 ( -62.0% ),41244302910,4709659,12,099_라이온 킹.xlsx
29,2019-08-15,112,0.016,140,0.007,16633,0.005,0.519,71530130,39121980 ( 120.7% ),8638,4468 ( 107.1% ),41315833040,4718297,13,099_라이온 킹.xlsx
30,2019-08-16,117,0.017,143,0.007,17525,0.006,0.19,27780200,-43749930 ( -61.2% ),3337,-5301 ( -61.4% ),41343613240,4721634,13,099_라이온 킹.xlsx
31,2019-08-17,116,0.017,146,0.007,17397,0.005,0.301,44441500,16661300 ( 60.0% ),5230,1893 ( 56.7% ),41388054740,4726864,13,099_라이온 킹.xlsx
32,2019-08-18,111,0.016,140,0.007,16895,0.005,0.263,38157380,-6284120 ( -14.1% ),4437,-793 ( -15.2% ),41426212120,4731301,13,099_라이온 킹.xlsx
33,2019-08-19,112,0.018,143,0.008,17355,0.006,0.127,16700380,-21457000 ( -56.2% ),2202,-2235 ( -50.4% ),41442912500,4733503,11,099_라이온 킹.xlsx
34,2019-08-20,101,0.016,125,0.007,15392,0.005,0.13,15203240,-1497140 ( -9.0% ),2006,-196 ( -8.9% ),41458115740,4735509,12,099_라이온 킹.xlsx
35,2019-08-21,41,0.007,48,0.002,6371,0.002,0.14,6480720,-8722520 ( -57.4% ),893,-1113 ( -55.5% ),41464596460,4736402,17,099_라이온 킹.xlsx
36,2019-08-22,33,0.005,36,0.002,4769,0.002,0.164,5333000,-1147720 ( -17.7% ),782,-111 ( -12.4% ),41469929460,4737184,22,099_라이온 킹.xlsx
37,2019-08-23,34,0.006,38,0.002,5030,0.002,0.133,5027860,-305140 ( -5.7% ),668,-114 ( -14.6% ),41474957320,4737852,21,099_라이온 킹.xlsx
38,2019-08-24,49,0.007,62,0.003,8285,0.003,0.24,17211180,12183320 ( 242.3% ),1990,1322 ( 197.9% ),41492168500,4739842,16,099_라이온 킹.xlsx
39,2019-08-25,54,0.008,64,0.003,8668,0.003,0.216,15929890,-1281290 ( -7.4% ),1870,-120 ( -6.0% ),41508098390,4741712,16,099_라이온 킹.xlsx
40,2019-08-26,25,0.004,30,0.002,4750,0.002,0.061,2290540,-13639350 ( -85.6% ),291,-1579 ( -84.4% ),41510388930,4742003,32,099_라이온 킹.xlsx
41,2019-08-27,27,0.005,31,0.002,4838,0.002,0.073,2579760,289220 ( 12.6% ),354,63 ( 21.6% ),41512968690,4742357,27,099_라이온 킹.xlsx
42,2019-08-28,4,0.001,4,0.0,482,0.0,0.205,595480,-1984280 ( -76.9% ),99,-255 ( -72.0% ),41513564170,4742456,60,099_라이온 킹.xlsx
43,2019-08-29,5,0.001,5,0.0,535,0.0,0.26,837980,242500 ( 40.7% ),139,40 ( 40.4% ),41514402150,4742595,46,099_라이온 킹.xlsx
44,2019-08-30,4,0.001,4,0.0,454,0.0,0.156,481500,-356480 ( -42.5% ),71,-68 ( -48.9% ),41514883650,4742666,54,099_라이온 킹.xlsx
45,2019-08-31,7,0.001,7,0.0,745,0.0,0.166,1049000,567500 ( 117.9% ),124,53 ( 74.6% ),41515932650,4742790,53,099_라이온 킹.xlsx
46,2019-09-01,7,0.001,7,0.0,745,0.0,0.232,1538280,489280 ( 46.6% ),173,49 ( 39.5% ),41517470930,4742963,39,099_라이온 킹.xlsx
47,2019-09-02,2,0.0,3,0.0,381,0.0,0.047,164800,-1373480 ( -89.3% ),18,-155 ( -89.6% ),41517635730,4742981,59,099_라이온 킹.xlsx
48,2019-09-03,2,0.0,3,0.0,381,0.0,0.039,128000,-36800 ( -22.3% ),15,-3 ( -16.7% ),41517763730,4742996,73,099_라이온 킹.xlsx
49,2019-09-04,1,0.0,1,0.0,177,0.0,0.04,60500,-67500 ( -52.7% ),7,-8 ( -53.3% ),41517824230,4743003,87,099_라이온 킹.xlsx
50,2019-09-05,1,0.0,1,0.0,177,0.0,0.068,82300,21800 ( 36.0% ),12,5 ( 71.4% ),41517906530,4743015,84,099_라이온 킹.xlsx
51,2019-09-06,1,0.0,1,0.0,177,0.0,0.051,65500,-16800 ( -20.4% ),9,-3 ( -25.0% ),41517972030,4743024,86,099_라이온 킹.xlsx
52,2019-09-07,2,0.0,2,0.0,199,0.0,0.126,188800,123300 ( 188.2% ),25,16 ( 177.8% ),41518160830,4743049,76,099_라이온 킹.xlsx
53,2019-09-08,3,0.0,3,0.0,376,0.0,0.354,796600,607800 ( 321.9% ),133,108 ( 432.0% ),41518957430,4743182,51,099_라이온 킹.xlsx
54,2019-09-09,1,0.0,1,0.0,177,0.0,0.011,20000,-776600 ( -97.5% ),2,-131 ( -98.5% ),41518977430,4743184,103,099_라이온 킹.xlsx
55,2019-12-03,1,0.0,1,0.0,99,0.0,0.808,480000,480000 ( 100.0% ),80,80 ( 100.0% ),41519457430,4743264,58,099_라이온 킹.xlsx
56,2020-10-05,1,0.0,1,0.0,229,0.0,0.017,32000,32000 ( 100.0% ),4,4 ( 100.0% ),41519489430,4743268,72,099_라이온 킹.xlsx
57,2020-10-06,1,0.0,1,0.0,96,0.0,0.031,27000,-5000 ( -15.6% ),3,-1 ( -25.0% ),41519516430,4743271,71,099_라이온 킹.xlsx
58,2020-10-07,1,0.0,1,0.0,96,0.0,0.01,9000,-18000 ( -66.7% ),1,-2 ( -66.7% ),41519525430,4743272,88,099_라이온 킹.xlsx
59,2020-10-08,1,0.0,1,0.0,96,0.0,0.01,9000,0 ( 0.0% ),1,0 ( 0.0% ),41519534430,4743273,91,099_라이온 킹.xlsx
60,2020-10-09,1,0.0,1,0.0,96,0.0,0.135,117000,108000 ( 1200.0% ),13,12 ( 1200.0% ),41519651430,4743286,76,099_라이온 킹.xlsx
61,2020-10-10,1,0.0,1,0.0,96,0.0,0.042,36000,-81000 ( -69.2% ),4,-9 ( -69.2% ),41519687430,4743290,91,099_라이온 킹.xlsx
62,2020-10-11,1,0.0,1,0.0,96,0.0,0.052,45000,9000 ( 25.0% ),5,1 ( 25.0% ),41519732430,4743295,80,099_라이온 킹.xlsx
