,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2012-08-08,508,0.144,2589,0.197,466713,0.203,0.369,1183902000,1164533000 ( 6012.4% ),172048,169281 ( 6117.9% ),1333435000,192941,2,091_바람과 함께 사라지다.xlsx
1,2012-08-09,534,0.149,2690,0.203,482440,0.208,0.391,1294338000,110436000 ( 9.3% ),188746,16698 ( 9.7% ),2627773000,381687,2,091_바람과 함께 사라지다.xlsx
2,2012-08-10,584,0.159,2887,0.215,518867,0.221,0.426,1583624500,289286500 ( 22.4% ),220865,32119 ( 17.0% ),4211397500,602552,2,091_바람과 함께 사라지다.xlsx
3,2012-08-11,683,0.175,3248,0.232,588109,0.241,0.631,2694782500,1111158000 ( 70.2% ),371174,150309 ( 68.1% ),6906180000,973726,2,091_바람과 함께 사라지다.xlsx
4,2012-08-12,694,0.179,3232,0.235,587991,0.245,0.629,2681220500,-13562000 ( -0.5% ),369742,-1432 ( -0.4% ),9587400500,1343468,2,091_바람과 함께 사라지다.xlsx
5,2012-08-13,612,0.174,3082,0.237,584960,0.257,0.37,1490584500,-1190636000 ( -44.4% ),216452,-153290 ( -41.5% ),11077985000,1559920,2,091_바람과 함께 사라지다.xlsx
6,2012-08-14,624,0.159,3061,0.228,582249,0.248,0.433,1717609500,227025000 ( 15.2% ),252077,35625 ( 16.5% ),12795594500,1811997,2,091_바람과 함께 사라지다.xlsx
7,2012-08-15,532,0.149,2715,0.193,529856,0.216,0.704,2659021500,941412000 ( 54.8% ),372899,120822 ( 47.9% ),15454616000,2184896,1,091_바람과 함께 사라지다.xlsx
8,2012-08-16,532,0.153,2656,0.196,523240,0.221,0.325,1162111000,-1496910500 ( -56.3% ),170038,-202861 ( -54.4% ),16616727000,2354934,2,091_바람과 함께 사라지다.xlsx
9,2012-08-17,539,0.152,2753,0.198,542980,0.223,0.34,1315707597,153596597 ( 13.2% ),184832,14794 ( 8.7% ),17932434597,2539766,2,091_바람과 함께 사라지다.xlsx
10,2012-08-18,582,0.156,2885,0.199,587863,0.233,0.577,2436077064,1120369467 ( 85.2% ),339338,154506 ( 83.6% ),20368511661,2879104,1,091_바람과 함께 사라지다.xlsx
11,2012-08-19,569,0.154,2802,0.199,571521,0.233,0.524,2155151500,-280925564 ( -11.5% ),299562,-39776 ( -11.7% ),22523663161,3178666,1,091_바람과 함께 사라지다.xlsx
12,2012-08-20,508,0.148,2625,0.199,532058,0.231,0.208,766182500,-1388969000 ( -64.4% ),110627,-188935 ( -63.1% ),23289845661,3289293,2,091_바람과 함께 사라지다.xlsx
13,2012-08-21,516,0.15,2615,0.2,529121,0.232,0.206,748285000,-17897500 ( -2.3% ),109109,-1518 ( -1.4% ),24038130661,3398402,2,091_바람과 함께 사라지다.xlsx
14,2012-08-22,486,0.146,2359,0.179,465957,0.202,0.191,608756000,-139529000 ( -18.6% ),89161,-19948 ( -18.3% ),24646886661,3487563,3,091_바람과 함께 사라지다.xlsx
