,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2015-02-11,510,0.115,2358,0.165,383270,0.162,0.204,605036200,605036200 ( 100.0% ),78058,78058 ( 100.0% ),655538200,84476,2,059_킹스맨 시크릿 에이전트.xlsx
1,2015-02-12,551,0.114,2454,0.168,399260,0.166,0.205,632181000,27144800 ( 4.5% ),81679,3621 ( 4.6% ),1287719200,166155,2,059_킹스맨 시크릿 에이전트.xlsx
2,2015-02-13,602,0.123,2653,0.176,433531,0.176,0.236,857108500,224927500 ( 35.6% ),102439,20760 ( 25.4% ),2144827700,268594,2,059_킹스맨 시크릿 에이전트.xlsx
3,2015-02-14,695,0.129,3015,0.188,497383,0.19,0.477,1997491000,1140382500 ( 133.0% ),237215,134776 ( 131.6% ),4142318700,505809,2,059_킹스맨 시크릿 에이전트.xlsx
4,2015-02-15,706,0.131,2958,0.189,489196,0.191,0.425,1738333300,-259157700 ( -13.0% ),207720,-29495 ( -12.4% ),5880652000,713529,2,059_킹스맨 시크릿 에이전트.xlsx
5,2015-02-16,641,0.132,2894,0.197,494576,0.205,0.23,885052100,-853281200 ( -49.1% ),113559,-94161 ( -45.3% ),6765704100,827088,1,059_킹스맨 시크릿 에이전트.xlsx
6,2015-02-17,667,0.136,3064,0.199,530903,0.211,0.314,1309721000,424668900 ( 48.0% ),166816,53257 ( 46.9% ),8075425100,993904,1,059_킹스맨 시크릿 에이전트.xlsx
7,2015-02-18,712,0.128,3236,0.198,557409,0.209,0.367,1742302200,432581200 ( 33.0% ),204776,37960 ( 22.8% ),9817727300,1198680,2,059_킹스맨 시크릿 에이전트.xlsx
8,2015-02-19,701,0.126,3184,0.197,545648,0.207,0.442,2086258700,343956500 ( 19.7% ),241246,36470 ( 17.8% ),11903986000,1439926,2,059_킹스맨 시크릿 에이전트.xlsx
9,2015-02-20,726,0.122,3195,0.191,542696,0.199,0.564,2586253091,499994391 ( 24.0% ),306285,65039 ( 27.0% ),14490239091,1746211,2,059_킹스맨 시크릿 에이전트.xlsx
10,2015-02-21,728,0.123,3245,0.195,550829,0.203,0.589,2735911710,149658619 ( 5.8% ),324386,18101 ( 5.9% ),17226150801,2070597,2,059_킹스맨 시크릿 에이전트.xlsx
11,2015-02-22,720,0.125,3134,0.197,537760,0.207,0.507,2298439100,-437472610 ( -16.0% ),272495,-51891 ( -16.0% ),19524589901,2343092,2,059_킹스맨 시크릿 에이전트.xlsx
12,2015-02-23,669,0.135,3047,0.209,543581,0.227,0.213,900198400,-1398240700 ( -60.8% ),115514,-156981 ( -57.6% ),20424788301,2458606,1,059_킹스맨 시크릿 에이전트.xlsx
13,2015-02-24,675,0.133,3032,0.207,540650,0.226,0.195,819787000,-80411400 ( -8.9% ),105536,-9978 ( -8.6% ),21244575301,2564142,1,059_킹스맨 시크릿 에이전트.xlsx
