,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2019-10-02,1192,0.197,5576,0.284,1001958,0.329,0.323,2680489690,2653414490 ( 9800.2% ),323409,320687 ( 11781.3% ),2708404890,326211,1,081_조커.xlsx
1,2019-10-03,1356,0.207,6422,0.31,1156799,0.364,0.508,5192536910,2512047220 ( 93.7% ),587817,264408 ( 81.8% ),7900941800,914028,1,081_조커.xlsx
2,2019-10-04,1327,0.21,6513,0.323,1169078,0.378,0.305,3152442950,-2040093960 ( -39.3% ),356629,-231188 ( -39.3% ),11053384750,1270657,1,081_조커.xlsx
3,2019-10-05,1418,0.225,7214,0.351,1307324,0.415,0.393,4603149150,1450706200 ( 46.0% ),514323,157694 ( 44.2% ),15656533900,1784980,1,081_조커.xlsx
4,2019-10-06,1410,0.23,7097,0.354,1291333,0.419,0.321,3696321010,-906828140 ( -19.7% ),414836,-99487 ( -19.3% ),19352854910,2199816,1,081_조커.xlsx
5,2019-10-07,1293,0.238,6500,0.351,1203182,0.419,0.139,1386936640,-2309384370 ( -62.5% ),167694,-247142 ( -59.6% ),20739791550,2367510,1,081_조커.xlsx
6,2019-10-08,1326,0.237,6656,0.352,1230641,0.42,0.18,1819177750,432241110 ( 31.2% ),222078,54384 ( 32.4% ),22558969300,2589588,1,081_조커.xlsx
7,2019-10-09,1234,0.199,6136,0.31,1138550,0.374,0.328,3229972370,1410794620 ( 77.6% ),373188,151110 ( 68.0% ),25788941670,2962776,1,081_조커.xlsx
8,2019-10-10,1210,0.222,5810,0.325,1082810,0.387,0.108,951810290,-2278162080 ( -70.5% ),116871,-256317 ( -68.7% ),26740751960,3079647,1,081_조커.xlsx
9,2019-10-11,1251,0.223,6098,0.33,1130308,0.392,0.164,1611994520,660184230 ( 69.4% ),184821,67950 ( 58.1% ),28352746480,3264468,1,081_조커.xlsx
10,2019-10-12,1312,0.21,6594,0.328,1223455,0.394,0.262,2829431390,1217436870 ( 75.5% ),320931,136110 ( 73.6% ),31182177870,3585399,1,081_조커.xlsx
11,2019-10-13,1309,0.212,6471,0.329,1199832,0.394,0.218,2309133550,-520297840 ( -18.4% ),262023,-58908 ( -18.4% ),33491311420,3847422,1,081_조커.xlsx
12,2019-10-14,1205,0.23,5910,0.339,1106915,0.402,0.081,742508230,-1566625320 ( -67.8% ),90015,-172008 ( -65.6% ),34233819650,3937437,1,081_조커.xlsx
13,2019-10-15,1218,0.224,5890,0.336,1101006,0.4,0.073,657747240,-84760990 ( -11.4% ),80435,-9580 ( -10.6% ),34891566890,4017872,1,081_조커.xlsx
14,2019-10-16,1149,0.196,5511,0.315,1052836,0.382,0.074,642609510,-15137730 ( -2.3% ),78410,-2025 ( -2.5% ),35534176400,4096282,1,081_조커.xlsx
15,2019-10-17,874,0.153,3711,0.205,650284,0.229,0.096,511636310,-130973200 ( -20.4% ),62405,-16005 ( -20.4% ),36045812710,4158687,2,081_조커.xlsx
16,2019-10-18,931,0.158,3892,0.209,678489,0.233,0.14,831847460,320211150 ( 62.6% ),94667,32262 ( 51.7% ),36877660170,4253354,2,081_조커.xlsx
17,2019-10-19,978,0.152,4229,0.212,721937,0.234,0.226,1457066900,625219440 ( 75.2% ),163455,68788 ( 72.7% ),38334727070,4416809,2,081_조커.xlsx
18,2019-10-20,976,0.154,4155,0.214,708698,0.236,0.186,1173499510,-283567390 ( -19.5% ),131842,-31613 ( -19.3% ),39508226580,4548651,2,081_조커.xlsx
19,2019-10-21,921,0.167,3880,0.223,672332,0.245,0.073,396586550,-776912960 ( -66.2% ),48814,-83028 ( -63.0% ),39904813130,4597465,2,081_조커.xlsx
20,2019-10-22,919,0.162,3844,0.222,668196,0.246,0.067,361937150,-34649400 ( -8.7% ),44880,-3934 ( -8.1% ),40266750280,4642345,2,081_조커.xlsx
21,2019-10-23,671,0.12,2587,0.142,385639,0.135,0.102,318914070,-43023080 ( -11.9% ),39233,-5647 ( -12.6% ),40585664350,4681578,3,081_조커.xlsx
22,2019-10-24,640,0.111,2480,0.136,372760,0.131,0.103,314610170,-4303900 ( -1.3% ),38504,-729 ( -1.9% ),40900274520,4720082,3,081_조커.xlsx
23,2019-10-25,702,0.117,2574,0.137,379874,0.129,0.149,499034020,184423850 ( 58.6% ),56604,18100 ( 47.0% ),41399308540,4776686,3,081_조커.xlsx
24,2019-10-26,694,0.109,2625,0.132,380927,0.124,0.26,883201300,384167280 ( 77.0% ),99203,42599 ( 75.3% ),42282509840,4875889,3,081_조커.xlsx
25,2019-10-27,702,0.112,2577,0.133,371283,0.125,0.227,744966900,-138234400 ( -15.7% ),84263,-14940 ( -15.1% ),43027476740,4960152,3,081_조커.xlsx
26,2019-10-28,657,0.123,2496,0.141,368308,0.133,0.082,246016420,-498950480 ( -67.0% ),30301,-53962 ( -64.0% ),43273493160,4990453,2,081_조커.xlsx
27,2019-10-29,660,0.118,2512,0.141,371581,0.133,0.081,243501550,-2514870 ( -1.0% ),30136,-165 ( -0.5% ),43516994710,5020589,2,081_조커.xlsx
28,2019-10-30,548,0.089,1166,0.065,150980,0.054,0.209,192706220,-50795330 ( -20.9% ),31499,1363 ( 4.5% ),43709700930,5052088,5,081_조커.xlsx
29,2019-10-31,510,0.09,1174,0.064,148830,0.052,0.146,167199940,-25506280 ( -13.2% ),21788,-9711 ( -30.8% ),43876900870,5073876,4,081_조커.xlsx
30,2019-11-01,529,0.092,1150,0.061,145409,0.05,0.168,214092670,46892730 ( 28.0% ),24366,2578 ( 11.8% ),44090993540,5098242,4,081_조커.xlsx
31,2019-11-02,496,0.081,1031,0.052,127969,0.042,0.293,330085060,115992390 ( 54.2% ),37495,13129 ( 53.9% ),44421078600,5135737,5,081_조커.xlsx
32,2019-11-03,487,0.081,984,0.051,121653,0.041,0.236,252290910,-77794150 ( -23.6% ),28705,-8790 ( -23.4% ),44673369510,5164442,5,081_조커.xlsx
33,2019-11-04,486,0.091,1021,0.058,130790,0.048,0.084,89386970,-162903940 ( -64.6% ),10958,-17747 ( -61.8% ),44762756480,5175400,4,081_조커.xlsx
34,2019-11-05,497,0.091,1022,0.058,130026,0.048,0.082,86517930,-2869040 ( -3.2% ),10643,-315 ( -2.9% ),44849274410,5186043,4,081_조커.xlsx
35,2019-11-06,482,0.089,1025,0.058,129555,0.047,0.086,89614500,3096570 ( 3.6% ),11080,437 ( 4.1% ),44938888910,5197123,5,081_조커.xlsx
36,2019-11-07,207,0.035,313,0.017,39232,0.014,0.103,33313390,-56301110 ( -62.8% ),4058,-7022 ( -63.4% ),44972202300,5201181,8,081_조커.xlsx
37,2019-11-08,207,0.033,328,0.017,40284,0.013,0.133,48246020,14932630 ( 44.8% ),5370,1312 ( 32.3% ),45020448320,5206551,9,081_조커.xlsx
38,2019-11-09,200,0.031,308,0.015,37863,0.012,0.247,84546180,36300160 ( 75.2% ),9371,4001 ( 74.5% ),45104994500,5215922,8,081_조커.xlsx
39,2019-11-10,190,0.03,291,0.015,35949,0.012,0.202,65092360,-19453820 ( -23.0% ),7272,-2099 ( -22.4% ),45170086860,5223194,8,081_조커.xlsx
40,2019-11-11,207,0.036,322,0.018,41274,0.015,0.081,27809820,-37282540 ( -57.3% ),3345,-3927 ( -54.0% ),45197896680,5226539,8,081_조커.xlsx
41,2019-11-12,195,0.034,317,0.018,40390,0.014,0.076,25453550,-2356270 ( -8.5% ),3084,-261 ( -7.8% ),45223350230,5229623,7,081_조커.xlsx
42,2019-11-13,64,0.011,88,0.005,10950,0.004,0.109,10050400,-15403150 ( -60.5% ),1191,-1893 ( -61.4% ),45233400630,5230814,11,081_조커.xlsx
43,2019-11-14,64,0.01,86,0.004,11230,0.004,0.144,13409300,3358900 ( 33.4% ),1621,430 ( 36.1% ),45246809930,5232435,12,081_조커.xlsx
