,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
75,2012-04-24,1,0.0,1,0.0,168,0.0,0.018,22500,-86500 ( -79.4% ),3,-12 ( -80.0% ),36538526500,4719831,79,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
76,2012-04-25,1,0.0,1,0.0,170,0.0,0.047,60000,37500 ( 166.7% ),8,5 ( 166.7% ),36538586500,4719839,73,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
77,2012-04-26,1,0.0,1,0.0,170,0.0,0.006,7500,-52500 ( -87.5% ),1,-7 ( -87.5% ),36538594000,4719840,78,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
78,2012-04-27,1,0.0,1,0.0,170,0.0,0.035,41500,34000 ( 453.3% ),6,5 ( 500.0% ),36538635500,4719846,61,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
79,2012-04-30,1,0.0,1,0.0,167,0.0,0.024,30000,30000 ( 100.0% ),4,4 ( 100.0% ),36538665500,4719850,59,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
80,2012-05-01,1,0.0,1,0.0,167,0.0,0.108,128000,98000 ( 326.7% ),18,14 ( 350.0% ),36538793500,4719868,51,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
81,2012-05-02,1,0.0,1,0.0,167,0.0,0.024,30000,-98000 ( -76.6% ),4,-14 ( -77.8% ),36538823500,4719872,61,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
82,2013-02-08,1,0.0,1,0.0,162,0.0,0.062,50000,50000 ( 100.0% ),10,10 ( 100.0% ),36538873500,4719882,59,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
83,2013-02-09,1,0.0,1,0.0,162,0.0,0.037,30000,-20000 ( -40.0% ),6,-4 ( -40.0% ),36538903500,4719888,61,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
84,2013-02-24,1,0.0,1,0.0,336,0.0,0.482,1424000,1424000 ( 100.0% ),162,162 ( 100.0% ),36540327500,4720050,31,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
85,2020-01-28,1,0.0,1,0.0,118,0.0,0.085,90000,90000 ( 100.0% ),10,10 ( 100.0% ),36540417500,4720060,78,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
86,2020-04-15,2,0.001,2,0.0,366,0.0,0.041,75000,75000 ( 100.0% ),15,15 ( 100.0% ),36540492500,4720075,86,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
87,2020-04-16,2,0.001,2,0.0,372,0.0,0.035,65000,-10000 ( -13.3% ),13,-2 ( -13.3% ),36540557500,4720088,69,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
88,2020-04-17,2,0.001,2,0.0,366,0.0,0.016,30000,-35000 ( -53.8% ),6,-7 ( -53.8% ),36540587500,4720094,95,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
89,2020-04-18,2,0.001,2,0.0,366,0.0,0.011,20000,-10000 ( -33.3% ),4,-2 ( -33.3% ),36540607500,4720098,109,100_범죄와의 전쟁 나쁜 놈들 전성시대.xlsx
