,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2014-11-27,186,0.045,509,0.039,61295,0.029,0.14,63097500,62697500 ( 15674.4% ),8607,8527 ( 10658.8% ),112079500,14805,7,095_님아 그 강을 건너지 마오.xlsx
1,2014-11-28,183,0.043,492,0.036,58446,0.026,0.168,78231600,15134100 ( 24.0% ),9806,1199 ( 13.9% ),190311100,24611,7,095_님아 그 강을 건너지 마오.xlsx
2,2014-11-29,196,0.044,501,0.035,59116,0.026,0.334,160944200,82712600 ( 105.7% ),19748,9942 ( 101.4% ),351255300,44359,6,095_님아 그 강을 건너지 마오.xlsx
3,2014-11-30,199,0.046,511,0.037,61229,0.027,0.4,199361300,38417100 ( 23.9% ),24489,4741 ( 24.0% ),550616600,68848,6,095_님아 그 강을 건너지 마오.xlsx
4,2014-12-01,189,0.049,570,0.045,68311,0.033,0.187,95115200,-104246100 ( -52.3% ),12756,-11733 ( -47.9% ),645731800,81604,5,095_님아 그 강을 건너지 마오.xlsx
5,2014-12-02,204,0.05,560,0.044,66872,0.032,0.177,87591700,-7523500 ( -7.9% ),11856,-900 ( -7.1% ),733323500,93460,6,095_님아 그 강을 건너지 마오.xlsx
6,2014-12-03,206,0.052,599,0.048,73437,0.036,0.176,96645400,9053700 ( 10.3% ),12938,1082 ( 9.1% ),829968900,106398,5,095_님아 그 강을 건너지 마오.xlsx
7,2014-12-04,177,0.042,465,0.037,58166,0.028,0.241,105229600,8584200 ( 8.9% ),13994,1056 ( 8.2% ),935198500,120392,6,095_님아 그 강을 건너지 마오.xlsx
8,2014-12-05,200,0.047,527,0.04,66386,0.031,0.31,162856061,57626461 ( 54.8% ),20592,6598 ( 47.1% ),1098054561,140984,6,095_님아 그 강을 건너지 마오.xlsx
9,2014-12-06,259,0.057,685,0.049,87015,0.038,0.527,373773056,210916995 ( 129.5% ),45862,25270 ( 122.7% ),1471827617,186846,5,095_님아 그 강을 건너지 마오.xlsx
10,2014-12-07,287,0.064,757,0.055,98121,0.045,0.551,441948700,68175644 ( 18.2% ),54035,8173 ( 17.8% ),1913776317,240881,4,095_님아 그 강을 건너지 마오.xlsx
11,2014-12-08,263,0.065,852,0.068,113016,0.055,0.261,221973000,-219975700 ( -49.8% ),29448,-24587 ( -45.5% ),2135749317,270329,3,095_님아 그 강을 건너지 마오.xlsx
12,2014-12-09,301,0.071,947,0.075,126941,0.062,0.275,260034900,38061900 ( 17.1% ),34849,5401 ( 18.3% ),2395784217,305178,3,095_님아 그 강을 건너지 마오.xlsx
13,2014-12-10,387,0.086,1417,0.107,202232,0.094,0.244,367859700,107824800 ( 41.5% ),49325,14476 ( 41.5% ),2763643917,354503,2,095_님아 그 강을 건너지 마오.xlsx
14,2014-12-11,465,0.099,1692,0.124,250174,0.114,0.262,488032900,120173200 ( 32.7% ),65609,16284 ( 33.0% ),3251676817,420112,1,095_님아 그 강을 건너지 마오.xlsx
15,2014-12-12,595,0.125,2094,0.149,309954,0.136,0.351,861297968,373265068 ( 76.5% ),108649,43040 ( 65.6% ),4112974785,528761,1,095_님아 그 강을 건너지 마오.xlsx
16,2014-12-13,728,0.146,2915,0.191,464766,0.189,0.533,1997504158,1136206190 ( 131.9% ),247599,138950 ( 127.9% ),6110478943,776360,1,095_님아 그 강을 건너지 마오.xlsx
17,2014-12-14,806,0.164,3176,0.213,507040,0.211,0.554,2268186700,270682542 ( 13.6% ),281047,33448 ( 13.5% ),8378665643,1057407,1,095_님아 그 강을 건너지 마오.xlsx
18,2014-12-15,636,0.142,2913,0.219,467338,0.216,0.29,1005365600,-1262821100 ( -55.7% ),135644,-145403 ( -51.7% ),9384031243,1193051,1,095_님아 그 강을 건너지 마오.xlsx
19,2014-12-16,698,0.152,3081,0.228,499370,0.227,0.335,1233649800,228284200 ( 22.7% ),167172,31528 ( 23.2% ),10617681043,1360223,1,095_님아 그 강을 건너지 마오.xlsx
20,2014-12-17,597,0.149,2700,0.194,366726,0.161,0.364,985015400,-248634400 ( -20.2% ),133397,-33775 ( -20.2% ),11602696443,1493620,3,095_님아 그 강을 건너지 마오.xlsx
21,2014-12-18,620,0.149,2833,0.2,390056,0.169,0.36,1034233300,49217900 ( 5.0% ),140359,6962 ( 5.2% ),12636929743,1633979,3,095_님아 그 강을 건너지 마오.xlsx
22,2014-12-19,641,0.156,3079,0.211,421795,0.177,0.393,1296185075,261951775 ( 25.3% ),165564,25205 ( 18.0% ),13933114818,1799543,3,095_님아 그 강을 건너지 마오.xlsx
23,2014-12-20,685,0.167,3624,0.232,508231,0.2,0.596,2432015261,1135830186 ( 87.6% ),303004,137440 ( 83.0% ),16365130079,2102547,3,095_님아 그 강을 건너지 마오.xlsx
24,2014-12-21,704,0.175,3613,0.236,514212,0.207,0.579,2395818400,-36196861 ( -1.5% ),297807,-5197 ( -1.7% ),18760948479,2400354,3,095_님아 그 강을 건너지 마오.xlsx
25,2014-12-22,651,0.165,3351,0.236,475453,0.205,0.242,850542500,-1545275900 ( -64.5% ),114897,-182910 ( -61.4% ),19611490979,2515251,2,095_님아 그 강을 건너지 마오.xlsx
26,2014-12-23,670,0.15,3191,0.218,452208,0.189,0.249,820727500,-29815000 ( -3.5% ),112606,-2291 ( -2.0% ),20432218479,2627857,2,095_님아 그 강을 건너지 마오.xlsx
27,2014-12-24,520,0.119,2617,0.158,372334,0.138,0.404,1141372400,320644900 ( 39.1% ),150581,37975 ( 33.7% ),21573590879,2778438,3,095_님아 그 강을 건너지 마오.xlsx
28,2014-12-25,528,0.115,2539,0.147,359524,0.128,0.726,2102915500,961543100 ( 84.2% ),261017,110436 ( 73.3% ),23676506379,3039455,4,095_님아 그 강을 건너지 마오.xlsx
29,2014-12-26,520,0.118,2477,0.153,346578,0.131,0.372,1010725400,-1092190100 ( -51.9% ),128827,-132190 ( -50.6% ),24687231779,3168282,3,095_님아 그 강을 건너지 마오.xlsx
30,2014-12-27,528,0.114,2453,0.146,341735,0.125,0.564,1539344400,528619000 ( 52.3% ),192887,64060 ( 49.7% ),26226576179,3361169,3,095_님아 그 강을 건너지 마오.xlsx
31,2014-12-28,532,0.115,2409,0.147,334669,0.126,0.566,1516269600,-23074800 ( -1.5% ),189296,-3591 ( -1.9% ),27742845779,3550465,3,095_님아 그 강을 건너지 마오.xlsx
32,2014-12-29,514,0.118,2375,0.154,332713,0.132,0.267,646737400,-869532200 ( -57.3% ),88902,-100394 ( -53.0% ),28389583179,3639367,3,095_님아 그 강을 건너지 마오.xlsx
33,2014-12-30,523,0.119,2393,0.153,335693,0.132,0.277,675975200,29237800 ( 4.5% ),93008,4106 ( 4.6% ),29065558379,3732375,3,095_님아 그 강을 건너지 마오.xlsx
34,2014-12-31,529,0.105,2185,0.131,299231,0.11,0.381,780271100,104295900 ( 15.4% ),114003,20995 ( 22.6% ),29845829479,3846378,5,095_님아 그 강을 건너지 마오.xlsx
35,2015-01-01,473,0.096,1979,0.117,266197,0.097,0.672,1479015600,698744500 ( 89.6% ),178941,64938 ( 57.0% ),31324845079,4025319,4,095_님아 그 강을 건너지 마오.xlsx
36,2015-01-02,471,0.098,1930,0.116,256411,0.095,0.392,809774300,-669241300 ( -45.2% ),100585,-78356 ( -43.8% ),32134619379,4125904,4,095_님아 그 강을 건너지 마오.xlsx
37,2015-01-03,483,0.096,1928,0.113,256873,0.093,0.508,1055815200,246040900 ( 30.4% ),130560,29975 ( 29.8% ),33190434579,4256464,4,095_님아 그 강을 건너지 마오.xlsx
38,2015-01-04,486,0.098,1863,0.113,249415,0.093,0.443,891550100,-164265100 ( -15.6% ),110585,-19975 ( -15.3% ),34081984679,4367049,4,095_님아 그 강을 건너지 마오.xlsx
39,2015-01-05,454,0.099,1787,0.114,236138,0.092,0.172,298394000,-593156100 ( -66.5% ),40645,-69940 ( -63.2% ),34380378679,4407694,5,095_님아 그 강을 건너지 마오.xlsx
40,2015-01-06,466,0.1,1809,0.115,238474,0.093,0.172,298868700,474700 ( 0.2% ),41099,454 ( 1.1% ),34679247379,4448793,5,095_님아 그 강을 건너지 마오.xlsx
41,2015-01-07,428,0.091,1351,0.087,175899,0.07,0.169,215772700,-83096000 ( -27.8% ),29657,-11442 ( -27.8% ),34895020079,4478450,4,095_님아 그 강을 건너지 마오.xlsx
42,2015-01-08,437,0.092,1350,0.086,174250,0.069,0.162,206410100,-9362600 ( -4.3% ),28207,-1450 ( -4.9% ),35101430179,4506657,4,095_님아 그 강을 건너지 마오.xlsx
43,2015-01-09,454,0.094,1378,0.086,177817,0.068,0.157,218280200,11870100 ( 5.8% ),27841,-366 ( -1.3% ),35319710379,4534498,5,095_님아 그 강을 건너지 마오.xlsx
44,2015-01-10,462,0.09,1393,0.083,178140,0.065,0.3,429431400,211151200 ( 96.7% ),53485,25644 ( 92.1% ),35749141779,4587983,6,095_님아 그 강을 건너지 마오.xlsx
45,2015-01-11,461,0.091,1377,0.084,175640,0.066,0.32,453807200,24375800 ( 5.7% ),56205,2720 ( 5.1% ),36202948979,4644188,5,095_님아 그 강을 건너지 마오.xlsx
46,2015-01-12,438,0.093,1298,0.084,167723,0.067,0.123,151266100,-302541100 ( -66.7% ),20654,-35551 ( -63.3% ),36354215079,4664842,4,095_님아 그 강을 건너지 마오.xlsx
47,2015-01-13,451,0.093,1322,0.086,171298,0.068,0.131,161577000,10310900 ( 6.8% ),22483,1829 ( 8.9% ),36515792079,4687325,5,095_님아 그 강을 건너지 마오.xlsx
48,2015-01-14,264,0.057,471,0.03,56201,0.022,0.162,64991300,-96585700 ( -59.8% ),9090,-13393 ( -59.6% ),36580783379,4696415,9,095_님아 그 강을 건너지 마오.xlsx
49,2015-01-15,256,0.054,450,0.029,53104,0.021,0.182,67959800,2968500 ( 4.6% ),9649,559 ( 6.1% ),36648743179,4706064,9,095_님아 그 강을 건너지 마오.xlsx
50,2015-01-16,254,0.053,453,0.029,53548,0.021,0.154,63604700,-4355100 ( -6.4% ),8273,-1376 ( -14.3% ),36712347879,4714337,9,095_님아 그 강을 건너지 마오.xlsx
51,2015-01-17,255,0.051,454,0.027,52707,0.02,0.297,126140100,62535400 ( 98.3% ),15677,7404 ( 89.5% ),36838487979,4730014,10,095_님아 그 강을 건너지 마오.xlsx
52,2015-01-18,254,0.052,447,0.028,53190,0.02,0.309,132855200,6715100 ( 5.3% ),16444,767 ( 4.9% ),36971343179,4746458,10,095_님아 그 강을 건너지 마오.xlsx
53,2015-01-19,236,0.051,414,0.027,49152,0.02,0.122,43745300,-89109900 ( -67.1% ),6017,-10427 ( -63.4% ),37015088479,4752475,9,095_님아 그 강을 건너지 마오.xlsx
54,2015-01-20,243,0.052,407,0.027,49328,0.02,0.14,48362800,4617500 ( 10.6% ),6908,891 ( 14.8% ),37063451279,4759383,10,095_님아 그 강을 건너지 마오.xlsx
55,2015-01-21,107,0.022,166,0.011,18666,0.008,0.153,20632600,-27730200 ( -57.3% ),2863,-4045 ( -58.6% ),37084083879,4762246,12,095_님아 그 강을 건너지 마오.xlsx
56,2015-01-22,104,0.021,131,0.009,15424,0.006,0.156,17078800,-3553800 ( -17.2% ),2400,-463 ( -16.2% ),37101162679,4764646,14,095_님아 그 강을 건너지 마오.xlsx
57,2015-01-23,104,0.021,138,0.009,16240,0.006,0.142,17611600,532800 ( 3.1% ),2298,-102 ( -4.3% ),37118774279,4766944,14,095_님아 그 강을 건너지 마오.xlsx
58,2015-01-24,103,0.02,138,0.009,16233,0.006,0.249,32029600,14418000 ( 81.9% ),4039,1741 ( 75.8% ),37150803879,4770983,14,095_님아 그 강을 건너지 마오.xlsx
59,2015-01-25,95,0.018,127,0.008,14915,0.006,0.31,37464800,5435200 ( 17.0% ),4620,581 ( 14.4% ),37188268679,4775603,13,095_님아 그 강을 건너지 마오.xlsx
60,2015-01-26,102,0.022,133,0.009,15739,0.006,0.124,13355700,-24109100 ( -64.4% ),1955,-2665 ( -57.7% ),37201624379,4777558,12,095_님아 그 강을 건너지 마오.xlsx
61,2015-01-27,111,0.023,147,0.01,17391,0.007,0.119,14803000,1447300 ( 10.8% ),2065,110 ( 5.6% ),37216427379,4779623,12,095_님아 그 강을 건너지 마오.xlsx
62,2015-01-28,70,0.015,87,0.006,10220,0.004,0.116,7685800,-7117200 ( -48.1% ),1186,-879 ( -42.6% ),37224113179,4780809,20,095_님아 그 강을 건너지 마오.xlsx
63,2015-01-29,72,0.016,86,0.006,9981,0.004,0.125,8529500,843700 ( 11.0% ),1245,59 ( 5.0% ),37232642679,4782054,17,095_님아 그 강을 건너지 마오.xlsx
64,2015-01-30,70,0.015,88,0.006,10207,0.004,0.129,10030000,1500500 ( 17.6% ),1317,72 ( 5.8% ),37242672679,4783371,16,095_님아 그 강을 건너지 마오.xlsx
65,2015-01-31,70,0.014,89,0.006,10455,0.004,0.197,15777400,5747400 ( 57.3% ),2058,741 ( 56.3% ),37258450079,4785429,17,095_님아 그 강을 건너지 마오.xlsx
66,2015-02-01,65,0.013,83,0.005,9675,0.004,0.21,16286500,509100 ( 3.2% ),2036,-22 ( -1.1% ),37274736579,4787465,17,095_님아 그 강을 건너지 마오.xlsx
67,2015-02-02,67,0.014,81,0.006,9638,0.004,0.082,5464100,-10822400 ( -66.5% ),794,-1242 ( -61.0% ),37280200679,4788259,21,095_님아 그 강을 건너지 마오.xlsx
68,2015-02-03,62,0.013,74,0.005,8738,0.004,0.08,4907600,-556500 ( -10.2% ),703,-91 ( -11.5% ),37285108279,4788962,25,095_님아 그 강을 건너지 마오.xlsx
69,2015-02-04,65,0.014,80,0.006,9172,0.004,0.082,5326400,418800 ( 8.5% ),748,45 ( 6.4% ),37290434679,4789710,21,095_님아 그 강을 건너지 마오.xlsx
70,2015-02-05,40,0.009,48,0.003,5829,0.002,0.068,2832500,-2493900 ( -46.8% ),394,-354 ( -47.3% ),37293267179,4790104,27,095_님아 그 강을 건너지 마오.xlsx
71,2015-02-06,40,0.008,49,0.003,5961,0.002,0.06,2681200,-151300 ( -5.3% ),358,-36 ( -9.1% ),37295948379,4790462,27,095_님아 그 강을 건너지 마오.xlsx
72,2015-02-07,35,0.007,44,0.003,5124,0.002,0.103,4314000,1632800 ( 60.9% ),528,170 ( 47.5% ),37300262379,4790990,27,095_님아 그 강을 건너지 마오.xlsx
73,2015-02-08,34,0.007,42,0.003,5130,0.002,0.117,4900300,586300 ( 13.6% ),598,70 ( 13.3% ),37305162679,4791588,22,095_님아 그 강을 건너지 마오.xlsx
74,2015-02-09,37,0.008,41,0.003,5311,0.002,0.045,1688500,-3211800 ( -65.5% ),238,-360 ( -60.2% ),37306851179,4791826,30,095_님아 그 강을 건너지 마오.xlsx
75,2015-02-10,65,0.014,71,0.005,8963,0.004,0.107,6471300,4782800 ( 283.3% ),963,725 ( 304.6% ),37313322479,4792789,20,095_님아 그 강을 건너지 마오.xlsx
76,2015-02-11,11,0.002,16,0.001,2231,0.001,0.062,1037500,-5433800 ( -84.0% ),138,-825 ( -85.7% ),37314359979,4792927,40,095_님아 그 강을 건너지 마오.xlsx
