,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
37,2013-01-24,330,0.086,905,0.069,151652,0.067,0.219,225957500,-18321000 ( -7.5% ),33224,-2386 ( -6.7% ),39916469500,5474882,3,062_레미제라블.xlsx
38,2013-01-25,336,0.085,958,0.071,160714,0.069,0.233,276125000,50167500 ( 22.2% ),37437,4213 ( 12.7% ),40192594500,5512319,3,062_레미제라블.xlsx
39,2013-01-26,351,0.083,976,0.069,160879,0.066,0.435,529199500,253074500 ( 91.7% ),69930,32493 ( 86.8% ),40721794000,5582249,5,062_레미제라블.xlsx
40,2013-01-27,352,0.084,942,0.069,157184,0.066,0.379,446036500,-83163000 ( -15.7% ),59568,-10362 ( -14.8% ),41167830500,5641817,5,062_레미제라블.xlsx
41,2013-01-28,319,0.083,912,0.071,153030,0.069,0.167,175271000,-270765500 ( -60.7% ),25632,-33936 ( -57.0% ),41343101500,5667449,3,062_레미제라블.xlsx
42,2013-01-29,325,0.073,808,0.063,131151,0.059,0.188,162764500,-12506500 ( -7.1% ),24668,-964 ( -3.8% ),41505866000,5692117,4,062_레미제라블.xlsx
43,2013-01-30,218,0.059,524,0.041,73757,0.033,0.212,102732500,-60032000 ( -36.9% ),15635,-9033 ( -36.6% ),41608598500,5707752,5,062_레미제라블.xlsx
44,2013-01-31,212,0.058,502,0.039,70284,0.031,0.224,102986000,253500 ( 0.2% ),15759,124 ( 0.8% ),41711584500,5723511,5,062_레미제라블.xlsx
45,2013-02-01,208,0.057,502,0.038,68908,0.03,0.237,116862000,13876000 ( 13.5% ),16326,567 ( 3.6% ),41828446500,5739837,4,062_레미제라블.xlsx
46,2013-02-02,176,0.046,402,0.029,56624,0.023,0.453,188455000,71593000 ( 61.3% ),25636,9310 ( 57.0% ),42016901500,5765473,6,062_레미제라블.xlsx
47,2013-02-03,177,0.046,379,0.028,52650,0.023,0.388,147323000,-41132000 ( -21.8% ),20449,-5187 ( -20.2% ),42164224500,5785922,6,062_레미제라블.xlsx
48,2013-02-04,209,0.06,493,0.04,67080,0.031,0.156,70098000,-77225000 ( -52.4% ),10480,-9969 ( -48.8% ),42234322500,5796402,4,062_레미제라블.xlsx
49,2013-02-05,206,0.058,496,0.04,68104,0.031,0.176,77882000,7784000 ( 11.1% ),11996,1516 ( 14.5% ),42312204500,5808398,5,062_레미제라블.xlsx
50,2013-02-06,82,0.026,171,0.013,25495,0.011,0.179,29839500,-48042500 ( -61.7% ),4561,-7435 ( -62.0% ),42342044000,5812959,7,062_레미제라블.xlsx
51,2013-02-07,49,0.014,108,0.008,17911,0.008,0.218,26602500,-3237000 ( -10.8% ),3902,-659 ( -14.4% ),42368646500,5816861,7,062_레미제라블.xlsx
52,2013-02-08,51,0.015,113,0.008,18749,0.008,0.355,49950500,23348000 ( 87.8% ),6660,2758 ( 70.7% ),42418597000,5823521,7,062_레미제라블.xlsx
53,2013-02-09,34,0.009,66,0.004,10086,0.004,0.563,42742500,-7208000 ( -14.4% ),5675,-985 ( -14.8% ),42461339500,5829196,8,062_레미제라블.xlsx
54,2013-02-10,34,0.009,68,0.005,10506,0.004,0.554,46291000,3548500 ( 8.3% ),5818,143 ( 2.5% ),42507630500,5835014,8,062_레미제라블.xlsx
55,2013-02-11,36,0.009,76,0.005,11891,0.005,0.717,63905000,17614000 ( 38.1% ),8524,2706 ( 46.5% ),42571535500,5843538,8,062_레미제라블.xlsx
56,2013-02-12,56,0.016,123,0.009,20427,0.009,0.42,57427000,-6478000 ( -10.1% ),8588,64 ( 0.8% ),42628962500,5852126,8,062_레미제라블.xlsx
57,2013-02-13,63,0.018,135,0.01,22310,0.01,0.273,40689500,-16737500 ( -29.1% ),6098,-2490 ( -29.0% ),42669652000,5858224,7,062_레미제라블.xlsx
58,2013-02-14,25,0.007,48,0.004,7195,0.003,0.39,18693500,-21996000 ( -54.1% ),2804,-3294 ( -54.0% ),42688345500,5861028,12,062_레미제라블.xlsx
59,2013-02-15,28,0.008,56,0.004,8418,0.004,0.385,23630000,4936500 ( 26.4% ),3242,438 ( 15.6% ),42711975500,5864270,11,062_레미제라블.xlsx
60,2013-02-16,24,0.006,51,0.004,9210,0.004,0.479,32857500,9227500 ( 39.0% ),4415,1173 ( 36.2% ),42744833000,5868685,13,062_레미제라블.xlsx
61,2013-02-17,23,0.006,50,0.004,9033,0.004,0.494,32304500,-553000 ( -1.7% ),4458,43 ( 1.0% ),42777137500,5873143,13,062_레미제라블.xlsx
62,2013-02-18,29,0.008,64,0.005,10191,0.004,0.248,17102500,-15202000 ( -47.1% ),2529,-1929 ( -43.3% ),42794240000,5875672,11,062_레미제라블.xlsx
63,2013-02-19,30,0.009,64,0.005,9785,0.004,0.27,17332000,229500 ( 1.3% ),2646,117 ( 4.6% ),42811572000,5878318,12,062_레미제라블.xlsx
64,2013-02-20,28,0.008,63,0.005,10469,0.005,0.227,15491000,-1841000 ( -10.6% ),2376,-270 ( -10.2% ),42827063000,5880694,12,062_레미제라블.xlsx
65,2013-02-21,23,0.006,42,0.003,6196,0.003,0.255,10403000,-5088000 ( -32.8% ),1583,-793 ( -33.4% ),42837466000,5882277,16,062_레미제라블.xlsx
66,2013-02-22,20,0.005,38,0.003,5999,0.003,0.251,10621500,218500 ( 2.1% ),1504,-79 ( -5.0% ),42848087500,5883781,16,062_레미제라블.xlsx
67,2013-02-23,17,0.004,41,0.003,6521,0.003,0.396,19424000,8802500 ( 82.9% ),2584,1080 ( 71.8% ),42867511500,5886365,15,062_레미제라블.xlsx
68,2013-02-24,20,0.005,48,0.004,7203,0.003,0.416,22365500,2941500 ( 15.1% ),2996,412 ( 15.9% ),42889877000,5889361,15,062_레미제라블.xlsx
69,2013-02-25,20,0.005,43,0.003,6356,0.003,0.192,8015500,-14350000 ( -64.2% ),1218,-1778 ( -59.3% ),42897892500,5890579,16,062_레미제라블.xlsx
70,2013-02-26,23,0.006,47,0.004,7265,0.003,0.245,11831500,3816000 ( 47.6% ),1783,565 ( 46.4% ),42909724000,5892362,17,062_레미제라블.xlsx
71,2013-02-27,21,0.005,41,0.003,5998,0.003,0.269,10692000,-1139500 ( -9.6% ),1611,-172 ( -9.6% ),42920416000,5893973,15,062_레미제라블.xlsx
72,2013-02-28,14,0.004,25,0.002,3392,0.001,0.316,7107500,-3584500 ( -33.5% ),1071,-540 ( -33.5% ),42927523500,5895044,21,062_레미제라블.xlsx
73,2013-03-01,14,0.003,27,0.002,3836,0.002,0.654,18868500,11761000 ( 165.5% ),2509,1438 ( 134.3% ),42946392000,5897553,16,062_레미제라블.xlsx
74,2013-03-02,12,0.003,25,0.002,3596,0.001,0.546,14891000,-3977500 ( -21.1% ),1962,-547 ( -21.8% ),42961283000,5899515,17,062_레미제라블.xlsx
75,2013-03-03,16,0.004,29,0.002,4099,0.002,0.425,13779500,-1111500 ( -7.5% ),1742,-220 ( -11.2% ),42975062500,5901257,17,062_레미제라블.xlsx
76,2013-03-04,13,0.004,27,0.002,4058,0.002,0.122,3218500,-10561000 ( -76.6% ),497,-1245 ( -71.5% ),42978281000,5901754,19,062_레미제라블.xlsx
77,2013-03-05,14,0.004,28,0.002,4097,0.002,0.135,3693000,474500 ( 14.7% ),554,57 ( 11.5% ),42981974000,5902308,18,062_레미제라블.xlsx
78,2013-03-06,12,0.004,25,0.002,3620,0.002,0.165,3907500,214500 ( 5.8% ),596,42 ( 7.6% ),42985881500,5902904,17,062_레미제라블.xlsx
79,2013-03-07,8,0.002,12,0.001,1395,0.001,0.179,1575500,-2332000 ( -59.7% ),250,-346 ( -58.1% ),42987457000,5903154,20,062_레미제라블.xlsx
80,2013-03-08,8,0.002,15,0.001,1711,0.001,0.229,2754500,1179000 ( 74.8% ),392,142 ( 56.8% ),42990211500,5903546,16,062_레미제라블.xlsx
81,2013-03-09,9,0.002,20,0.001,2395,0.001,0.303,5620500,2866000 ( 104.0% ),726,334 ( 85.2% ),42995832000,5904272,19,062_레미제라블.xlsx
82,2013-03-10,9,0.002,19,0.001,2239,0.001,0.297,5138000,-482500 ( -8.6% ),666,-60 ( -8.3% ),43000970000,5904938,18,062_레미제라블.xlsx
83,2013-03-11,9,0.003,16,0.001,1750,0.001,0.131,1544000,-3594000 ( -69.9% ),230,-436 ( -65.5% ),43002514000,5905168,23,062_레미제라블.xlsx
84,2013-03-12,10,0.003,17,0.001,1950,0.001,0.191,2550500,1006500 ( 65.2% ),373,143 ( 62.2% ),43005064500,5905541,21,062_레미제라블.xlsx
85,2013-03-13,10,0.003,17,0.001,1944,0.001,0.21,2906500,356000 ( 14.0% ),408,35 ( 9.4% ),43007971000,5905949,19,062_레미제라블.xlsx
86,2013-03-14,5,0.001,8,0.001,1094,0.001,0.154,1088000,-1818500 ( -62.6% ),169,-239 ( -58.6% ),43009059000,5906118,26,062_레미제라블.xlsx
87,2013-03-15,5,0.001,8,0.001,1094,0.001,0.178,1337000,249000 ( 22.9% ),195,26 ( 15.4% ),43010396000,5906313,23,062_레미제라블.xlsx
88,2013-03-16,5,0.001,7,0.001,986,0.0,0.283,2211000,874000 ( 65.4% ),279,84 ( 43.1% ),43012607000,5906592,24,062_레미제라블.xlsx
89,2013-03-17,5,0.001,7,0.001,986,0.0,0.298,2155000,-56000 ( -2.5% ),294,15 ( 5.4% ),43014762000,5906886,23,062_레미제라블.xlsx
