,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2010-07-21,473,0.175,2353,0.204,538749,0.262,0.277,1105372500,1104890500 ( 229230.4% ),149246,149185 ( 244565.6% ),1105854500,149307,1,061_인셉션.xlsx
1,2010-07-22,486,0.179,2387,0.206,548350,0.266,0.279,1134795500,29423000 ( 2.7% ),152808,3562 ( 2.4% ),2240650000,302115,1,061_인셉션.xlsx
2,2010-07-23,493,0.177,2482,0.207,572355,0.269,0.336,1495000500,360205000 ( 31.7% ),192350,39542 ( 25.9% ),3735650500,494465,1,061_인셉션.xlsx
3,2010-07-24,531,0.179,2667,0.212,613324,0.275,0.618,2893515500,1398515000 ( 93.5% ),379074,186724 ( 97.1% ),6629166000,873539,1,061_인셉션.xlsx
4,2010-07-25,530,0.181,2594,0.214,595025,0.277,0.614,2776180000,-117335500 ( -4.1% ),365085,-13989 ( -3.7% ),9405346000,1238624,1,061_인셉션.xlsx
5,2010-07-26,502,0.183,2480,0.214,572972,0.278,0.285,1216143000,-1560037000 ( -56.2% ),163434,-201651 ( -55.2% ),10621489000,1402058,1,061_인셉션.xlsx
6,2010-07-27,505,0.182,2477,0.214,570125,0.276,0.281,1187302500,-28840500 ( -2.4% ),160240,-3194 ( -2.0% ),11808791500,1562298,1,061_인셉션.xlsx
7,2010-07-28,505,0.155,2387,0.191,534939,0.241,0.291,1151146500,-36156000 ( -3.0% ),155781,-4459 ( -2.8% ),12959938000,1718079,1,061_인셉션.xlsx
8,2010-07-29,453,0.153,2123,0.161,442382,0.187,0.307,1000468000,-150678500 ( -13.1% ),135954,-19827 ( -12.7% ),13960406000,1854033,2,061_인셉션.xlsx
9,2010-07-30,465,0.156,2221,0.164,462146,0.19,0.384,1355841500,355373500 ( 35.5% ),177522,41568 ( 30.6% ),15316247500,2031555,2,061_인셉션.xlsx
10,2010-07-31,494,0.158,2326,0.168,484745,0.194,0.65,2388650000,1032808500 ( 76.2% ),315094,137572 ( 77.5% ),17704897500,2346649,2,061_인셉션.xlsx
11,2010-08-01,491,0.162,2271,0.168,477802,0.197,0.635,2304153500,-84496500 ( -3.5% ),303592,-11502 ( -3.7% ),20009051000,2650241,2,061_인셉션.xlsx
12,2010-08-02,479,0.16,2211,0.168,470519,0.199,0.457,1562166500,-741987000 ( -32.2% ),214864,-88728 ( -29.2% ),21571217500,2865105,1,061_인셉션.xlsx
13,2010-08-03,477,0.159,2216,0.169,474255,0.201,0.425,1461633000,-100533500 ( -6.4% ),201676,-13188 ( -6.1% ),23032850500,3066781,1,061_인셉션.xlsx
14,2010-08-04,447,0.152,2125,0.164,443452,0.191,0.373,1201981000,-259652000 ( -17.8% ),165256,-36420 ( -18.1% ),24234831500,3232037,1,061_인셉션.xlsx
15,2010-08-05,404,0.133,1741,0.132,345627,0.146,0.381,951439000,-250542000 ( -20.8% ),131684,-33572 ( -20.3% ),25186270500,3363721,2,061_인셉션.xlsx
16,2010-08-06,414,0.135,1825,0.136,360817,0.149,0.417,1140551500,189112500 ( 19.9% ),150615,18931 ( 14.4% ),26326822000,3514336,2,061_인셉션.xlsx
17,2010-08-07,443,0.139,1912,0.139,390370,0.158,0.633,1854744000,714192500 ( 62.6% ),247069,96454 ( 64.0% ),28181566000,3761405,2,061_인셉션.xlsx
18,2010-08-08,430,0.136,1854,0.138,378594,0.157,0.577,1636214500,-218529500 ( -11.8% ),218558,-28511 ( -11.5% ),29817780500,3979963,2,061_인셉션.xlsx
19,2010-08-09,419,0.137,1800,0.139,377867,0.163,0.279,764673000,-871541500 ( -53.3% ),105467,-113091 ( -51.7% ),30582453500,4085430,2,061_인셉션.xlsx
20,2010-08-10,423,0.137,1812,0.141,380717,0.164,0.257,710173500,-54499500 ( -7.1% ),98003,-7464 ( -7.1% ),31292627000,4183433,2,061_인셉션.xlsx
21,2010-08-11,392,0.132,1832,0.143,393141,0.171,0.239,681561000,-28612500 ( -4.0% ),94041,-3962 ( -4.0% ),31974188000,4277474,2,061_인셉션.xlsx
22,2010-08-12,331,0.108,1522,0.122,297077,0.133,0.268,571461000,-110100000 ( -16.2% ),79613,-14428 ( -15.3% ),32545649000,4357087,3,061_인셉션.xlsx
