,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2016-08-03,774,0.155,3458,0.194,622937,0.212,0.429,1980965300,1927877300 ( 3631.5% ),267112,260950 ( 4234.8% ),2112539800,282055,3,067_덕혜옹주.xlsx
1,2016-08-04,771,0.146,3320,0.185,593984,0.202,0.428,1881699200,-99266100 ( -5.0% ),254034,-13078 ( -4.9% ),3994239000,536089,3,067_덕혜옹주.xlsx
2,2016-08-05,827,0.154,3422,0.188,605215,0.203,0.467,2346373744,464674544 ( 24.7% ),282765,28731 ( 11.3% ),6340612744,818854,1,067_덕혜옹주.xlsx
3,2016-08-06,937,0.171,3811,0.205,670643,0.219,0.666,3738631015,1392257271 ( 59.3% ),446343,163578 ( 57.8% ),10079243759,1265197,1,067_덕혜옹주.xlsx
4,2016-08-07,964,0.178,3878,0.213,686059,0.229,0.643,3707568100,-31062915 ( -0.8% ),441268,-5075 ( -1.1% ),13786811859,1706465,1,067_덕혜옹주.xlsx
5,2016-08-08,897,0.182,3907,0.223,730106,0.253,0.346,1875575020,-1831993080 ( -49.4% ),252925,-188343 ( -42.7% ),15662386879,1959390,1,067_덕혜옹주.xlsx
6,2016-08-09,910,0.18,3924,0.224,738433,0.256,0.338,1840567900,-35007120 ( -1.9% ),249618,-3307 ( -1.3% ),17502954779,2209008,1,067_덕혜옹주.xlsx
7,2016-08-10,748,0.142,3174,0.185,587833,0.208,0.323,1397670900,-442897000 ( -24.1% ),189829,-59789 ( -24.0% ),18900625679,2398837,2,067_덕혜옹주.xlsx
8,2016-08-11,784,0.144,3270,0.189,605242,0.213,0.303,1348073900,-49597000 ( -3.5% ),183554,-6275 ( -3.3% ),20248699579,2582391,2,067_덕혜옹주.xlsx
9,2016-08-12,803,0.144,3410,0.193,629137,0.217,0.329,1697824816,349750916 ( 25.9% ),206964,23410 ( 12.8% ),21946524395,2789355,2,067_덕혜옹주.xlsx
10,2016-08-13,827,0.136,3521,0.194,640241,0.216,0.557,2985522899,1287698083 ( 75.8% ),356839,149875 ( 72.4% ),24932047294,3146194,2,067_덕혜옹주.xlsx
11,2016-08-14,814,0.135,3515,0.194,640832,0.216,0.631,3415241760,429718861 ( 14.4% ),404130,47291 ( 13.3% ),28347289054,3550324,2,067_덕혜옹주.xlsx
12,2016-08-15,849,0.146,3512,0.2,639611,0.222,0.638,3363548420,-51693340 ( -1.5% ),408342,4212 ( 1.0% ),31710837474,3958666,2,067_덕혜옹주.xlsx
13,2016-08-16,750,0.142,3310,0.197,604261,0.219,0.243,1060989100,-2302559320 ( -68.5% ),147020,-261322 ( -64.0% ),32771826574,4105686,2,067_덕혜옹주.xlsx
14,2016-08-17,660,0.117,2642,0.158,432393,0.157,0.268,843811700,-217177400 ( -20.5% ),115934,-31086 ( -21.1% ),33615638274,4221620,2,067_덕혜옹주.xlsx
15,2016-08-18,676,0.115,2668,0.158,434753,0.157,0.251,793099300,-50712400 ( -6.0% ),109224,-6710 ( -5.8% ),34408737574,4330844,2,067_덕혜옹주.xlsx
16,2016-08-19,696,0.118,2787,0.162,455927,0.162,0.246,910579050,117479750 ( 14.8% ),112075,2851 ( 2.6% ),35319316624,4442919,2,067_덕혜옹주.xlsx
17,2016-08-20,722,0.119,2979,0.168,499176,0.173,0.412,1710450765,799871715 ( 87.8% ),205879,93804 ( 83.7% ),37029767389,4648798,3,067_덕혜옹주.xlsx
18,2016-08-21,709,0.118,2882,0.167,483677,0.172,0.38,1536813700,-173637065 ( -10.2% ),183890,-21989 ( -10.7% ),38566581089,4832688,2,067_덕혜옹주.xlsx
19,2016-08-22,664,0.121,2746,0.169,458869,0.172,0.153,507685200,-1029128500 ( -67.0% ),70050,-113840 ( -61.9% ),39074266289,4902738,2,067_덕혜옹주.xlsx
20,2016-08-23,672,0.121,2728,0.169,458789,0.173,0.147,485708500,-21976700 ( -4.3% ),67270,-2780 ( -4.0% ),39559974789,4970008,2,067_덕혜옹주.xlsx
