,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2013-07-27,311,0.069,506,0.034,79593,0.032,0.713,431212000,429226000 ( 21612.6% ),56712,56381 ( 17033.5% ),459190000,60930,6,068_더 테러 라이브.xlsx
1,2013-07-28,314,0.072,520,0.036,82087,0.033,0.8,511208000,79996000 ( 18.6% ),65710,8998 ( 15.9% ),970398000,126640,6,068_더 테러 라이브.xlsx
2,2013-07-29,3,0.001,3,0.0,616,0.0,1.0,4101000,-507107000 ( -99.2% ),616,-65094 ( -99.1% ),974499000,127256,17,068_더 테러 라이브.xlsx
3,2013-07-31,674,0.168,4016,0.27,708564,0.284,0.305,1475326500,1475326500 ( 100.0% ),215832,215832 ( 100.0% ),2449825500,343088,2,068_더 테러 라이브.xlsx
4,2013-08-01,692,0.175,4155,0.276,729406,0.29,0.409,2063996000,588669500 ( 39.9% ),298099,82267 ( 38.1% ),4513821500,641187,2,068_더 테러 라이브.xlsx
5,2013-08-02,715,0.174,4078,0.267,697940,0.273,0.477,2428483360,364487360 ( 17.7% ),332635,34536 ( 11.6% ),6942304860,973822,2,068_더 테러 라이브.xlsx
6,2013-08-03,724,0.172,4081,0.262,677921,0.26,0.655,3265375857,836892497 ( 34.5% ),443909,111274 ( 33.5% ),10207680717,1417731,2,068_더 테러 라이브.xlsx
7,2013-08-04,743,0.177,4046,0.265,671851,0.263,0.63,3115122500,-150253357 ( -4.6% ),423111,-20798 ( -4.7% ),13322803217,1840842,2,068_더 테러 라이브.xlsx
8,2013-08-05,725,0.185,4034,0.272,661156,0.267,0.376,1713178500,-1401944000 ( -45.0% ),248513,-174598 ( -41.3% ),15035981717,2089355,2,068_더 테러 라이브.xlsx
9,2013-08-06,735,0.183,4049,0.274,663453,0.268,0.353,1602208000,-110970500 ( -6.5% ),234048,-14465 ( -5.8% ),16638189717,2323403,2,068_더 테러 라이브.xlsx
10,2013-08-07,750,0.185,4154,0.28,683132,0.275,0.335,1567920000,-34288000 ( -2.1% ),228680,-5368 ( -2.3% ),18206109717,2552083,2,068_더 테러 라이브.xlsx
11,2013-08-08,745,0.181,4176,0.279,687355,0.276,0.309,1456539000,-111381000 ( -7.1% ),212345,-16335 ( -7.1% ),19662648717,2764428,2,068_더 테러 라이브.xlsx
12,2013-08-09,770,0.185,4371,0.286,718233,0.283,0.352,1842833828,386294828 ( 26.5% ),252476,40131 ( 18.9% ),21505482545,3016904,2,068_더 테러 라이브.xlsx
13,2013-08-10,809,0.18,4458,0.285,740729,0.284,0.578,3145785346,1302951518 ( 70.7% ),427786,175310 ( 69.4% ),24651267891,3444690,2,068_더 테러 라이브.xlsx
14,2013-08-11,804,0.181,4329,0.283,724396,0.284,0.54,2861050000,-284735346 ( -9.1% ),391264,-36522 ( -8.5% ),27512317891,3835954,2,068_더 테러 라이브.xlsx
15,2013-08-12,781,0.195,4338,0.293,723515,0.293,0.246,1220706500,-1640343500 ( -57.3% ),178336,-212928 ( -54.4% ),28733024391,4014290,2,068_더 테러 라이브.xlsx
16,2013-08-13,786,0.191,4304,0.29,718175,0.29,0.245,1199909500,-20797000 ( -1.7% ),175763,-2573 ( -1.4% ),29932933891,4190053,2,068_더 테러 라이브.xlsx
17,2013-08-14,504,0.129,2748,0.178,421198,0.164,0.317,911317000,-288592500 ( -24.1% ),133313,-42450 ( -24.2% ),30844250891,4323366,4,068_더 테러 라이브.xlsx
18,2013-08-15,488,0.121,2605,0.165,398762,0.151,0.577,1666280000,754963000 ( 82.8% ),230224,96911 ( 72.7% ),32510530891,4553590,4,068_더 테러 라이브.xlsx
19,2013-08-16,486,0.121,2592,0.166,386452,0.148,0.341,962094475,-704185525 ( -42.3% ),131846,-98378 ( -42.7% ),33472625366,4685436,4,068_더 테러 라이브.xlsx
20,2013-08-17,495,0.118,2467,0.156,359567,0.136,0.524,1383517451,421422976 ( 43.8% ),188440,56594 ( 42.9% ),34856142817,4873876,4,068_더 테러 라이브.xlsx
21,2013-08-18,479,0.117,2369,0.153,345502,0.134,0.462,1171727500,-211789951 ( -15.3% ),159485,-28955 ( -15.4% ),36027870317,5033361,4,068_더 테러 라이브.xlsx
22,2013-08-19,453,0.122,2369,0.163,342183,0.141,0.174,407274500,-764453000 ( -65.2% ),59446,-100039 ( -62.7% ),36435144817,5092807,4,068_더 테러 라이브.xlsx
23,2013-08-20,462,0.121,2358,0.162,340414,0.14,0.163,377980000,-29294500 ( -7.2% ),55624,-3822 ( -6.4% ),36813124817,5148431,4,068_더 테러 라이브.xlsx
24,2013-08-21,454,0.121,2292,0.159,329991,0.136,0.151,338125000,-39855000 ( -10.5% ),49788,-5836 ( -10.5% ),37151249817,5198219,4,068_더 테러 라이브.xlsx
25,2013-08-22,332,0.09,1368,0.094,186834,0.076,0.18,227002500,-111122500 ( -32.9% ),33684,-16104 ( -32.3% ),37378252317,5231903,5,068_더 테러 라이브.xlsx
26,2013-08-23,335,0.087,1368,0.092,186427,0.074,0.212,284211500,57209000 ( 25.2% ),39533,5849 ( 17.4% ),37662463817,5271436,5,068_더 테러 라이브.xlsx
27,2013-08-24,325,0.079,1228,0.08,164984,0.064,0.428,517468500,233257000 ( 82.1% ),70692,31159 ( 78.8% ),38179932317,5342128,5,068_더 테러 라이브.xlsx
28,2013-08-25,327,0.082,1202,0.08,161315,0.064,0.394,460942000,-56526500 ( -10.9% ),63620,-7072 ( -10.0% ),38640874317,5405748,5,068_더 테러 라이브.xlsx
29,2013-08-26,323,0.092,1255,0.089,166418,0.07,0.146,162918000,-298024000 ( -64.7% ),24309,-39311 ( -61.8% ),38803792317,5430057,5,068_더 테러 라이브.xlsx
30,2013-08-27,330,0.092,1254,0.089,165628,0.07,0.146,159399000,-3519000 ( -2.2% ),24145,-164 ( -0.7% ),38963191317,5454202,5,068_더 테러 라이브.xlsx
31,2013-08-28,324,0.091,1248,0.09,166266,0.071,0.141,154880500,-4518500 ( -2.8% ),23486,-659 ( -2.7% ),39118071817,5477688,5,068_더 테러 라이브.xlsx
32,2013-08-29,190,0.052,591,0.043,73613,0.032,0.169,82110000,-72770500 ( -47.0% ),12417,-11069 ( -47.1% ),39200181817,5490105,7,068_더 테러 라이브.xlsx
33,2013-08-30,186,0.05,599,0.042,74348,0.031,0.2,104619000,22509000 ( 27.4% ),14837,2420 ( 19.5% ),39304800817,5504942,7,068_더 테러 라이브.xlsx
34,2013-08-31,177,0.043,525,0.035,65174,0.026,0.373,177058000,72439000 ( 69.2% ),24300,9463 ( 63.8% ),39481858817,5529242,8,068_더 테러 라이브.xlsx
35,2013-09-01,181,0.044,507,0.035,63238,0.026,0.3,139401000,-37657000 ( -21.3% ),18970,-5330 ( -21.9% ),39621259817,5548212,8,068_더 테러 라이브.xlsx
36,2013-09-02,190,0.055,567,0.043,70984,0.031,0.102,49152000,-90249000 ( -64.7% ),7217,-11753 ( -62.0% ),39670411817,5555429,7,068_더 테러 라이브.xlsx
37,2013-09-03,195,0.055,563,0.042,70566,0.031,0.103,48792000,-360000 ( -0.7% ),7294,77 ( 1.1% ),39719203817,5562723,7,068_더 테러 라이브.xlsx
38,2013-09-04,186,0.053,552,0.042,69409,0.031,0.093,42955000,-5837000 ( -12.0% ),6432,-862 ( -11.8% ),39762158817,5569155,7,068_더 테러 라이브.xlsx
39,2013-09-05,94,0.027,202,0.015,24607,0.011,0.077,12712500,-30242500 ( -70.4% ),1884,-4548 ( -70.7% ),39774871317,5571039,10,068_더 테러 라이브.xlsx
40,2013-09-06,92,0.026,202,0.015,24770,0.011,0.092,16699500,3987000 ( 31.4% ),2290,406 ( 21.5% ),39791570817,5573329,10,068_더 테러 라이브.xlsx
41,2013-09-07,91,0.023,189,0.013,22455,0.009,0.178,30367000,13667500 ( 81.8% ),3991,1701 ( 74.3% ),39821937817,5577320,11,068_더 테러 라이브.xlsx
42,2013-09-08,88,0.023,178,0.012,20815,0.009,0.162,25462500,-4904500 ( -16.2% ),3381,-610 ( -15.3% ),39847400317,5580701,11,068_더 테러 라이브.xlsx
43,2013-09-09,90,0.027,174,0.014,20818,0.01,0.055,7769000,-17693500 ( -69.5% ),1142,-2239 ( -66.2% ),39855169317,5581843,12,068_더 테러 라이브.xlsx
44,2013-09-10,92,0.027,185,0.014,22453,0.01,0.05,7495500,-273500 ( -3.5% ),1113,-29 ( -2.5% ),39862664817,5582956,10,068_더 테러 라이브.xlsx
45,2013-09-11,47,0.014,72,0.006,8388,0.004,0.05,2734000,-4761500 ( -63.5% ),416,-697 ( -62.6% ),39865398817,5583372,18,068_더 테러 라이브.xlsx
46,2013-09-13,1,0.0,1,0.0,139,0.0,0.763,651000,651000 ( 100.0% ),106,106 ( 100.0% ),39866049817,5583478,34,068_더 테러 라이브.xlsx
47,2013-09-14,2,0.001,2,0.0,245,0.0,0.045,66000,-585000 ( -89.9% ),11,-95 ( -89.6% ),39866115817,5583489,68,068_더 테러 라이브.xlsx
48,2013-09-15,3,0.001,3,0.0,419,0.0,0.029,76000,10000 ( 15.2% ),12,1 ( 9.1% ),39866191817,5583501,59,068_더 테러 라이브.xlsx
49,2013-09-17,1,0.0,1,0.0,99,0.0,0.01,6000,6000 ( 100.0% ),1,1 ( 100.0% ),39866197817,5583502,74,068_더 테러 라이브.xlsx
50,2013-09-18,1,0.0,1,0.0,102,0.0,0.039,24000,18000 ( 300.0% ),4,3 ( 300.0% ),39866221817,5583506,73,068_더 테러 라이브.xlsx
51,2013-09-19,1,0.0,1,0.0,102,0.0,0.059,34000,10000 ( 41.7% ),6,2 ( 50.0% ),39866255817,5583512,60,068_더 테러 라이브.xlsx
52,2013-09-20,3,0.001,3,0.0,464,0.0,0.086,208034,174034 ( 511.9% ),40,34 ( 566.7% ),39866463851,5583552,43,068_더 테러 라이브.xlsx
53,2013-09-21,3,0.001,3,0.0,464,0.0,0.073,176030,-32004 ( -15.4% ),34,-6 ( -15.0% ),39866639881,5583586,44,068_더 테러 라이브.xlsx
54,2013-09-23,1,0.0,1,0.0,174,0.0,0.006,8000,8000 ( 100.0% ),1,1 ( 100.0% ),39866647881,5583587,53,068_더 테러 라이브.xlsx
55,2013-09-25,1,0.0,1,0.0,174,0.0,0.011,16000,16000 ( 100.0% ),2,2 ( 100.0% ),39866663881,5583589,57,068_더 테러 라이브.xlsx
56,2013-12-06,1,0.0,1,0.0,543,0.0,1.0,2986500,2986500 ( 100.0% ),543,543 ( 100.0% ),39869650381,5584132,32,068_더 테러 라이브.xlsx
57,2013-12-29,1,0.0,1,0.0,77,0.0,0.039,24000,24000 ( 100.0% ),3,3 ( 100.0% ),39869674381,5584135,82,068_더 테러 라이브.xlsx
58,2013-12-30,1,0.0,1,0.0,77,0.0,0.052,32000,8000 ( 33.3% ),4,1 ( 33.3% ),39869706381,5584139,82,068_더 테러 라이브.xlsx
59,2019-01-12,1,0.0,1,0.0,156,0.0,1.0,1248000,1248000 ( 100.0% ),156,156 ( 100.0% ),39870954381,5584295,41,068_더 테러 라이브.xlsx
