,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2015-10-08,1003,0.236,4658,0.314,934952,0.384,0.29,2101911000,2098491000 ( 61359.4% ),271226,270846 ( 71275.3% ),2197544000,281237,1,092_마션.xlsx
1,2015-10-09,1073,0.232,5188,0.328,1035509,0.401,0.522,4437272916,2335361916 ( 111.1% ),540636,269410 ( 99.3% ),6634816916,821873,1,092_마션.xlsx
2,2015-10-10,1132,0.234,5442,0.34,1084221,0.413,0.498,4496890445,59617529 ( 1.3% ),539713,-923 ( -0.2% ),11131707361,1361586,1,092_마션.xlsx
3,2015-10-11,1118,0.236,5270,0.341,1050108,0.415,0.432,3758221700,-738668745 ( -16.4% ),453339,-86374 ( -16.0% ),14889929061,1814925,1,092_마션.xlsx
4,2015-10-12,1022,0.254,4800,0.34,975255,0.418,0.13,1025481500,-2732740200 ( -72.7% ),126916,-326423 ( -72.0% ),15915410561,1941841,1,092_마션.xlsx
5,2015-10-13,1038,0.252,4753,0.339,968747,0.418,0.118,911681100,-113800400 ( -11.1% ),114034,-12882 ( -10.2% ),16827091661,2055875,1,092_마션.xlsx
6,2015-10-14,1053,0.255,4759,0.34,967806,0.418,0.133,865823000,-45858100 ( -5.0% ),128490,14456 ( 12.7% ),17692914661,2184365,1,092_마션.xlsx
7,2015-10-15,966,0.205,4443,0.303,919379,0.382,0.117,853077400,-12745600 ( -1.5% ),107160,-21330 ( -16.6% ),18545992061,2291525,1,092_마션.xlsx
8,2015-10-16,1011,0.208,4631,0.306,947136,0.381,0.182,1426203606,573126206 ( 67.2% ),172134,64974 ( 60.6% ),19972195667,2463659,1,092_마션.xlsx
9,2015-10-17,1040,0.202,5071,0.317,1031266,0.396,0.337,2973618128,1547414522 ( 108.5% ),347849,175715 ( 102.1% ),22945813795,2811508,1,092_마션.xlsx
10,2015-10-18,1018,0.199,4889,0.315,997821,0.394,0.3,2526540400,-447077728 ( -15.0% ),299494,-48355 ( -13.9% ),25472354195,3111002,1,092_마션.xlsx
11,2015-10-19,970,0.212,4404,0.309,914187,0.388,0.088,633425900,-1893114500 ( -74.9% ),80035,-219459 ( -73.3% ),26105780095,3191037,1,092_마션.xlsx
12,2015-10-20,978,0.21,4370,0.309,903880,0.387,0.084,604533200,-28892700 ( -4.6% ),76319,-3716 ( -4.6% ),26710313295,3267356,1,092_마션.xlsx
13,2015-10-21,976,0.205,4354,0.308,901547,0.386,0.09,633088000,28554800 ( 4.7% ),80818,4499 ( 5.9% ),27343401295,3348174,1,092_마션.xlsx
14,2015-10-22,674,0.154,2803,0.19,528951,0.217,0.124,524699000,-108389000 ( -17.1% ),65375,-15443 ( -19.1% ),27868100295,3413549,2,092_마션.xlsx
15,2015-10-23,693,0.155,2916,0.192,549546,0.219,0.196,907483400,382784400 ( 73.0% ),107917,42542 ( 65.1% ),28775583695,3521466,2,092_마션.xlsx
16,2015-10-24,731,0.156,3199,0.2,595198,0.226,0.38,1946538100,1039054700 ( 114.5% ),226411,118494 ( 109.8% ),30722121795,3747877,2,092_마션.xlsx
17,2015-10-25,728,0.157,3114,0.201,580263,0.227,0.346,1694273700,-252264400 ( -13.0% ),200525,-25886 ( -11.4% ),32416395495,3948402,2,092_마션.xlsx
18,2015-10-26,670,0.162,2875,0.202,547558,0.231,0.092,403099300,-1291174400 ( -76.2% ),50430,-150095 ( -74.9% ),32819494795,3998832,2,092_마션.xlsx
19,2015-10-27,684,0.162,2872,0.201,543986,0.23,0.096,415206100,12106800 ( 3.0% ),52085,1655 ( 3.3% ),33234700895,4050917,2,092_마션.xlsx
20,2015-10-28,555,0.121,2042,0.141,385582,0.159,0.167,386082400,-29123700 ( -7.0% ),64351,12266 ( 23.5% ),33620783295,4115268,3,092_마션.xlsx
21,2015-10-29,523,0.118,2036,0.141,389176,0.161,0.103,301491000,-84591400 ( -21.9% ),39990,-24361 ( -37.9% ),33922274295,4155258,3,092_마션.xlsx
22,2015-10-30,540,0.117,2147,0.142,405695,0.161,0.154,498935600,197444600 ( 65.5% ),62307,22317 ( 55.8% ),34421209895,4217565,3,092_마션.xlsx
23,2015-10-31,610,0.122,2488,0.156,452359,0.17,0.32,1179052100,680116500 ( 136.3% ),144529,82222 ( 132.0% ),35600261995,4362094,3,092_마션.xlsx
24,2015-11-01,594,0.122,2398,0.155,439513,0.17,0.28,1009065400,-169986700 ( -14.4% ),123239,-21290 ( -14.7% ),36609327395,4485333,3,092_마션.xlsx
25,2015-11-02,529,0.123,2066,0.148,389872,0.165,0.076,223070300,-785995100 ( -77.9% ),29534,-93705 ( -76.0% ),36832397695,4514867,3,092_마션.xlsx
26,2015-11-03,536,0.119,2033,0.145,386167,0.165,0.069,202547500,-20522800 ( -9.2% ),26823,-2711 ( -9.2% ),37034945195,4541690,3,092_마션.xlsx
27,2015-11-04,534,0.121,2045,0.146,388914,0.165,0.067,198419500,-4128000 ( -2.0% ),26225,-598 ( -2.2% ),37233364695,4567915,3,092_마션.xlsx
28,2015-11-05,389,0.09,1181,0.08,189230,0.076,0.088,123945400,-74474100 ( -37.5% ),16637,-9588 ( -36.6% ),37357310095,4584552,5,092_마션.xlsx
29,2015-11-06,388,0.086,1242,0.081,197349,0.076,0.125,200081500,76136100 ( 61.4% ),24696,8059 ( 48.4% ),37557391595,4609248,3,092_마션.xlsx
30,2015-11-07,415,0.084,1276,0.077,196629,0.071,0.357,564711300,364629800 ( 182.2% ),70194,45498 ( 184.2% ),38122102895,4679442,2,092_마션.xlsx
31,2015-11-08,407,0.084,1230,0.076,189434,0.071,0.331,499143200,-65568100 ( -11.6% ),62660,-7534 ( -10.7% ),38621246095,4742102,2,092_마션.xlsx
32,2015-11-09,366,0.086,1111,0.076,174031,0.07,0.072,93398800,-405744400 ( -81.3% ),12490,-50170 ( -80.1% ),38714644895,4754592,5,092_마션.xlsx
33,2015-11-10,377,0.086,1107,0.076,172419,0.07,0.067,85841800,-7557000 ( -8.1% ),11578,-912 ( -7.3% ),38800486695,4766170,5,092_마션.xlsx
34,2015-11-11,286,0.066,616,0.043,83411,0.035,0.099,61449300,-24392500 ( -28.4% ),8272,-3306 ( -28.6% ),38861935995,4774442,5,092_마션.xlsx
35,2015-11-12,250,0.056,488,0.033,63047,0.026,0.161,71840000,10390700 ( 16.9% ),10143,1871 ( 22.6% ),38933775995,4784585,3,092_마션.xlsx
36,2015-11-13,250,0.056,507,0.034,65488,0.026,0.175,89310900,17470900 ( 24.3% ),11436,1293 ( 12.7% ),39023086895,4796021,4,092_마션.xlsx
37,2015-11-14,258,0.055,511,0.032,64053,0.025,0.382,192881400,103570500 ( 116.0% ),24477,13041 ( 114.0% ),39215968295,4820498,3,092_마션.xlsx
38,2015-11-15,251,0.054,504,0.033,63343,0.025,0.334,164243500,-28637900 ( -14.8% ),21188,-3289 ( -13.4% ),39380211795,4841686,3,092_마션.xlsx
39,2015-11-16,245,0.059,495,0.035,63585,0.027,0.1,45968800,-118274700 ( -72.0% ),6370,-14818 ( -69.9% ),39426180595,4848056,4,092_마션.xlsx
40,2015-11-17,250,0.059,504,0.036,63880,0.027,0.105,47944200,1975400 ( 4.3% ),6700,330 ( 5.2% ),39474124795,4854756,4,092_마션.xlsx
41,2015-11-18,240,0.046,393,0.028,53148,0.023,0.106,39137700,-8806500 ( -18.4% ),5610,-1090 ( -16.3% ),39513262495,4860366,6,092_마션.xlsx
42,2015-11-19,90,0.023,133,0.009,16578,0.007,0.123,13804400,-25333300 ( -64.7% ),2039,-3571 ( -63.7% ),39527066895,4862405,8,092_마션.xlsx
43,2015-11-20,96,0.024,134,0.009,17094,0.007,0.135,17276200,3471800 ( 25.1% ),2306,267 ( 13.1% ),39544343095,4864711,7,092_마션.xlsx
44,2015-11-21,83,0.02,120,0.008,14098,0.005,0.283,30832600,13556400 ( 78.5% ),3996,1690 ( 73.3% ),39575175695,4868707,8,092_마션.xlsx
45,2015-11-22,84,0.02,119,0.008,14406,0.006,0.283,30768600,-64000 ( -0.2% ),4073,77 ( 1.9% ),39605944295,4872780,8,092_마션.xlsx
46,2015-11-23,87,0.023,130,0.009,15966,0.007,0.098,11005000,-19763600 ( -64.2% ),1559,-2514 ( -61.7% ),39616949295,4874339,9,092_마션.xlsx
47,2015-11-24,88,0.022,129,0.009,16682,0.007,0.095,11222200,217200 ( 2.0% ),1591,32 ( 2.1% ),39628171495,4875930,10,092_마션.xlsx
48,2015-11-25,16,0.004,23,0.002,3233,0.001,0.165,3201800,-8020400 ( -71.5% ),532,-1059 ( -66.6% ),39631373295,4876462,18,092_마션.xlsx
49,2015-11-26,8,0.002,11,0.001,1877,0.001,0.194,2588800,-613000 ( -19.1% ),365,-167 ( -31.4% ),39633962095,4876827,21,092_마션.xlsx
50,2015-11-27,10,0.002,13,0.001,1810,0.001,0.338,4152000,1563200 ( 60.4% ),612,247 ( 67.7% ),39638114095,4877439,17,092_마션.xlsx
51,2015-11-28,9,0.002,9,0.001,1601,0.001,0.169,2174000,-1978000 ( -47.6% ),271,-341 ( -55.7% ),39640288095,4877710,25,092_마션.xlsx
52,2015-11-29,11,0.002,12,0.001,1790,0.001,0.284,4070000,1896000 ( 87.2% ),508,237 ( 87.5% ),39644358095,4878218,18,092_마션.xlsx
53,2015-11-30,8,0.002,9,0.001,1680,0.001,0.139,1735500,-2334500 ( -57.4% ),234,-274 ( -53.9% ),39646093595,4878452,27,092_마션.xlsx
54,2015-12-01,9,0.002,10,0.001,1517,0.001,0.116,1349500,-386000 ( -22.2% ),176,-58 ( -24.8% ),39647443095,4878628,34,092_마션.xlsx
