,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2012-07-19,1058,0.304,4549,0.38,967466,0.467,0.456,3145772500,3145772500 ( 100.0% ),441089,441089 ( 100.0% ),3153888500,441952,1,054_다크 나이트 라이즈.xlsx
1,2012-07-20,1083,0.309,4757,0.383,1010039,0.473,0.498,3713840500,568068000 ( 18.1% ),503141,62052 ( 14.1% ),6867729000,945093,1,054_다크 나이트 라이즈.xlsx
2,2012-07-21,1198,0.337,5449,0.426,1117548,0.507,0.686,5729813500,2015973000 ( 54.3% ),766939,263798 ( 52.4% ),12597542500,1712032,1,054_다크 나이트 라이즈.xlsx
3,2012-07-22,1210,0.346,5314,0.432,1087977,0.513,0.664,5392272500,-337541000 ( -5.9% ),722050,-44889 ( -5.9% ),17989815000,2434082,1,054_다크 나이트 라이즈.xlsx
4,2012-07-23,1063,0.328,4709,0.398,995709,0.487,0.3,2160408000,-3231864500 ( -59.9% ),298715,-423335 ( -58.6% ),20150223000,2732797,1,054_다크 나이트 라이즈.xlsx
5,2012-07-24,1074,0.329,4711,0.399,994405,0.487,0.272,1951916000,-208492000 ( -9.7% ),270267,-28448 ( -9.5% ),22102139000,3003064,1,054_다크 나이트 라이즈.xlsx
6,2012-07-25,789,0.234,3303,0.273,646480,0.306,0.302,1418538000,-533378000 ( -27.3% ),194930,-75337 ( -27.9% ),23520677000,3197994,2,054_다크 나이트 라이즈.xlsx
7,2012-07-26,796,0.235,3273,0.268,629588,0.296,0.266,1219820000,-198718000 ( -14.0% ),167306,-27624 ( -14.2% ),24740497000,3365300,2,054_다크 나이트 라이즈.xlsx
8,2012-07-27,807,0.234,3423,0.27,649591,0.294,0.317,1570569500,350749500 ( 28.8% ),205663,38357 ( 22.9% ),26311066500,3570963,2,054_다크 나이트 라이즈.xlsx
9,2012-07-28,796,0.222,3377,0.255,629252,0.273,0.562,2676124000,1105554500 ( 70.4% ),353729,148066 ( 72.0% ),28987190500,3924692,2,054_다크 나이트 라이즈.xlsx
10,2012-07-29,791,0.222,3255,0.252,603678,0.268,0.549,2493054000,-183070000 ( -6.8% ),331591,-22138 ( -6.3% ),31480244500,4256283,2,054_다크 나이트 라이즈.xlsx
11,2012-07-30,765,0.22,3079,0.246,563865,0.258,0.298,1224347000,-1268707000 ( -50.9% ),168313,-163278 ( -49.2% ),32704591500,4424596,2,054_다크 나이트 라이즈.xlsx
12,2012-07-31,755,0.213,3029,0.241,552395,0.252,0.301,1194653000,-29694000 ( -2.4% ),166316,-1997 ( -1.2% ),33899244500,4590912,2,054_다크 나이트 라이즈.xlsx
13,2012-08-01,654,0.179,2477,0.191,435213,0.193,0.363,1145301500,-49351500 ( -4.1% ),158091,-8225 ( -4.9% ),35044546000,4749003,2,054_다크 나이트 라이즈.xlsx
14,2012-08-02,595,0.161,2220,0.169,395200,0.173,0.402,1155617000,10315500 ( 0.9% ),158787,696 ( 0.4% ),36200163000,4907790,2,054_다크 나이트 라이즈.xlsx
15,2012-08-03,603,0.158,2256,0.168,399965,0.172,0.437,1326984000,171367000 ( 14.8% ),174790,16003 ( 10.1% ),37527147000,5082580,2,054_다크 나이트 라이즈.xlsx
16,2012-08-04,630,0.155,2307,0.168,407660,0.171,0.588,1823549000,496565000 ( 37.4% ),239613,64823 ( 37.1% ),39350696000,5322193,2,054_다크 나이트 라이즈.xlsx
17,2012-08-05,619,0.154,2241,0.167,392898,0.168,0.516,1547882500,-275666500 ( -15.1% ),202701,-36912 ( -15.4% ),40898578500,5524894,2,054_다크 나이트 라이즈.xlsx
18,2012-08-06,616,0.162,2214,0.172,389282,0.173,0.277,792992000,-754890500 ( -48.8% ),107882,-94819 ( -46.8% ),41691570500,5632776,2,054_다크 나이트 라이즈.xlsx
19,2012-08-07,623,0.163,2208,0.171,389081,0.174,0.234,664057500,-128934500 ( -16.3% ),90895,-16987 ( -15.7% ),42355628000,5723671,2,054_다크 나이트 라이즈.xlsx
20,2012-08-08,350,0.099,1291,0.098,219565,0.095,0.252,419659000,-244398500 ( -36.8% ),55298,-35597 ( -39.2% ),42775287000,5778969,4,054_다크 나이트 라이즈.xlsx
21,2012-08-09,362,0.101,1273,0.096,211523,0.091,0.256,405752500,-13906500 ( -3.3% ),54194,-1104 ( -2.0% ),43181039500,5833163,4,054_다크 나이트 라이즈.xlsx
22,2012-08-10,363,0.099,1278,0.095,213458,0.091,0.283,472282500,66530000 ( 16.4% ),60342,6148 ( 11.3% ),43653322000,5893505,3,054_다크 나이트 라이즈.xlsx
23,2012-08-11,366,0.094,1224,0.087,203784,0.083,0.456,736341500,264059000 ( 55.9% ),92882,32540 ( 53.9% ),44389663500,5986387,4,054_다크 나이트 라이즈.xlsx
24,2012-08-12,367,0.094,1189,0.087,199591,0.083,0.437,682861000,-53480500 ( -7.3% ),87218,-5664 ( -6.1% ),45072524500,6073605,5,054_다크 나이트 라이즈.xlsx
25,2012-08-13,357,0.101,1225,0.094,198724,0.087,0.243,363286000,-319575000 ( -46.8% ),48289,-38929 ( -44.6% ),45435810500,6121894,4,054_다크 나이트 라이즈.xlsx
26,2012-08-14,323,0.082,1020,0.076,161001,0.069,0.301,354249500,-9036500 ( -2.5% ),48525,236 ( 0.5% ),45790060000,6170419,3,054_다크 나이트 라이즈.xlsx
27,2012-08-15,169,0.047,380,0.027,57561,0.023,0.572,255906500,-98343000 ( -27.8% ),32914,-15611 ( -32.2% ),46045966500,6203333,9,054_다크 나이트 라이즈.xlsx
28,2012-08-16,180,0.052,412,0.03,61447,0.026,0.294,135375500,-120531000 ( -47.1% ),18084,-14830 ( -45.1% ),46181342000,6221417,7,054_다크 나이트 라이즈.xlsx
29,2012-08-17,182,0.051,410,0.03,61185,0.025,0.32,154802500,19427000 ( 14.4% ),19587,1503 ( 8.3% ),46336144500,6241004,7,054_다크 나이트 라이즈.xlsx
30,2012-08-18,157,0.042,343,0.024,53606,0.021,0.527,227647000,72844500 ( 47.1% ),28245,8658 ( 44.2% ),46563791500,6269249,8,054_다크 나이트 라이즈.xlsx
31,2012-08-19,163,0.044,343,0.024,54587,0.022,0.444,195256000,-32391000 ( -14.2% ),24249,-3996 ( -14.1% ),46759047500,6293498,8,054_다크 나이트 라이즈.xlsx
32,2012-08-20,184,0.054,396,0.03,62354,0.027,0.187,91476000,-103780000 ( -53.2% ),11631,-12618 ( -52.0% ),46850523500,6305129,7,054_다크 나이트 라이즈.xlsx
33,2012-08-21,185,0.054,393,0.03,61056,0.027,0.189,90052500,-1423500 ( -1.6% ),11566,-65 ( -0.6% ),46940576000,6316695,8,054_다크 나이트 라이즈.xlsx
34,2012-08-22,99,0.03,249,0.019,45867,0.02,0.163,61977500,-28075000 ( -31.2% ),7499,-4067 ( -35.2% ),47002553500,6324194,8,054_다크 나이트 라이즈.xlsx
35,2012-08-23,79,0.023,175,0.013,34160,0.015,0.167,48564000,-13413500 ( -21.6% ),5698,-1801 ( -24.0% ),47051117500,6329892,9,054_다크 나이트 라이즈.xlsx
36,2012-08-24,81,0.023,173,0.013,33610,0.014,0.2,59715000,11151000 ( 23.0% ),6706,1008 ( 17.7% ),47110832500,6336598,9,054_다크 나이트 라이즈.xlsx
37,2012-08-25,77,0.021,165,0.012,32120,0.013,0.38,106122500,46407500 ( 77.7% ),12194,5488 ( 81.8% ),47216955000,6348792,9,054_다크 나이트 라이즈.xlsx
38,2012-08-26,76,0.021,161,0.012,31052,0.013,0.342,91499500,-14623000 ( -13.8% ),10615,-1579 ( -12.9% ),47308454500,6359407,10,054_다크 나이트 라이즈.xlsx
