,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-09-19,1121,0.221,4772,0.26,859161,0.296,0.143,977031400,945960900 ( 3044.6% ),122859,118324 ( 2609.1% ),1187483200,148109,1,075_안시성.xlsx
1,2018-09-20,1172,0.209,4795,0.26,859193,0.296,0.155,1020541800,43510400 ( 4.5% ),133051,10192 ( 8.3% ),2208025000,281160,1,075_안시성.xlsx
2,2018-09-21,1175,0.21,5107,0.267,908872,0.302,0.233,1875047821,854506021 ( 83.7% ),211699,78648 ( 59.1% ),4083072821,492859,1,075_안시성.xlsx
3,2018-09-22,1279,0.2,5598,0.271,1011070,0.314,0.429,3861432870,1986385049 ( 105.9% ),433290,221591 ( 104.7% ),7944505691,926149,1,075_안시성.xlsx
4,2018-09-23,1344,0.212,5942,0.292,1077829,0.339,0.449,4388599150,527166280 ( 13.7% ),484415,51125 ( 11.8% ),12333104841,1410564,1,075_안시성.xlsx
5,2018-09-24,1476,0.24,6578,0.329,1197084,0.383,0.578,6316161600,1927562450 ( 43.9% ),691357,206942 ( 42.7% ),18649266441,2101921,1,075_안시성.xlsx
6,2018-09-25,1540,0.239,6965,0.34,1265109,0.397,0.629,7068100250,751938650 ( 11.9% ),795259,103902 ( 15.0% ),25717366691,2897180,1,075_안시성.xlsx
7,2018-09-26,1430,0.235,6354,0.319,1167909,0.376,0.562,4761104650,-2306995600 ( -32.6% ),655960,-139299 ( -17.5% ),30478471341,3553140,1,075_안시성.xlsx
8,2018-09-27,1264,0.241,5794,0.314,1073939,0.371,0.152,1282889100,-3478215550 ( -73.1% ),163516,-492444 ( -75.1% ),31761360441,3716656,1,075_안시성.xlsx
9,2018-09-28,1318,0.248,5982,0.321,1110305,0.38,0.154,1471649166,188760066 ( 14.7% ),170503,6987 ( 4.3% ),33233009607,3887159,1,075_안시성.xlsx
10,2018-09-29,1383,0.239,6484,0.331,1204052,0.395,0.28,2992112635,1520463469 ( 103.3% ),337367,166864 ( 97.9% ),36225122242,4224526,1,075_안시성.xlsx
11,2018-09-30,1365,0.238,6327,0.332,1183710,0.397,0.26,2689375400,-302737235 ( -10.1% ),307431,-29936 ( -8.9% ),38914497642,4531957,1,075_안시성.xlsx
12,2018-10-01,1277,0.267,5805,0.338,1086479,0.401,0.086,725899250,-1963476150 ( -73.0% ),93971,-213460 ( -69.4% ),39640396892,4625928,1,075_안시성.xlsx
13,2018-10-02,1294,0.255,5919,0.334,1110010,0.398,0.094,819189800,93290550 ( 12.9% ),103875,9904 ( 10.5% ),40459586692,4729803,1,075_안시성.xlsx
14,2018-10-03,657,0.112,2395,0.118,347517,0.108,0.392,1168592250,349402450 ( 42.7% ),136204,32329 ( 31.1% ),41628178942,4866007,3,075_안시성.xlsx
15,2018-10-04,633,0.126,2295,0.124,324869,0.11,0.102,255152100,-913440150 ( -78.2% ),33082,-103122 ( -75.7% ),41883331042,4899089,3,075_안시성.xlsx
16,2018-10-05,649,0.127,2259,0.119,313523,0.104,0.155,416228636,161076536 ( 63.1% ),48512,15430 ( 46.6% ),42299559678,4947601,3,075_안시성.xlsx
17,2018-10-06,644,0.114,2100,0.104,274730,0.086,0.377,907016448,490787812 ( 117.9% ),103687,55175 ( 113.7% ),43206576126,5051288,3,075_안시성.xlsx
18,2018-10-07,622,0.112,2039,0.103,267698,0.085,0.309,714441150,-192575298 ( -21.2% ),82669,-21018 ( -20.3% ),43921017276,5133957,3,075_안시성.xlsx
19,2018-10-08,635,0.12,2095,0.108,269904,0.088,0.19,391234800,-323206350 ( -45.2% ),51263,-31406 ( -38.0% ),44312252076,5185220,3,075_안시성.xlsx
20,2018-10-09,584,0.1,1550,0.078,196854,0.063,0.33,548971600,157736800 ( 40.3% ),64896,13633 ( 26.6% ),44861223676,5250116,3,075_안시성.xlsx
21,2018-10-10,544,0.11,1518,0.086,193232,0.068,0.098,141179150,-407792450 ( -74.3% ),18852,-46044 ( -71.0% ),45002402826,5268968,3,075_안시성.xlsx
22,2018-10-11,484,0.09,1048,0.058,132295,0.046,0.099,98065450,-43113700 ( -30.5% ),13036,-5816 ( -30.9% ),45100468276,5282004,5,075_안시성.xlsx
23,2018-10-12,522,0.094,1117,0.06,141114,0.048,0.119,135498700,37433250 ( 38.2% ),16843,3807 ( 29.2% ),45235966976,5298847,5,075_안시성.xlsx
24,2018-10-13,535,0.084,1231,0.061,152883,0.048,0.189,251992850,116494150 ( 86.0% ),28823,11980 ( 71.1% ),45487959826,5327670,5,075_안시성.xlsx
25,2018-10-14,528,0.085,1194,0.06,149571,0.048,0.178,233984650,-18008200 ( -7.1% ),26620,-2203 ( -7.6% ),45721944476,5354290,5,075_안시성.xlsx
26,2018-10-15,489,0.092,1142,0.064,145048,0.051,0.067,74871550,-159113100 ( -68.0% ),9655,-16965 ( -63.7% ),45796816026,5363945,5,075_안시성.xlsx
27,2018-10-16,492,0.092,1098,0.063,138473,0.049,0.065,68390750,-6480800 ( -8.7% ),8984,-671 ( -6.9% ),45865206776,5372929,5,075_안시성.xlsx
28,2018-10-17,470,0.088,1099,0.063,137590,0.049,0.07,73148650,4757900 ( 7.0% ),9682,698 ( 7.8% ),45938355426,5382611,5,075_안시성.xlsx
29,2018-10-18,248,0.043,422,0.025,51365,0.019,0.104,36294350,-36854300 ( -50.4% ),5337,-4345 ( -44.9% ),45974649776,5387948,7,075_안시성.xlsx
30,2018-10-19,260,0.043,414,0.024,50429,0.018,0.124,43876700,7582350 ( 20.9% ),6243,906 ( 17.0% ),46018526476,5394191,8,075_안시성.xlsx
31,2018-10-20,262,0.041,423,0.022,50230,0.017,0.191,70276450,26399750 ( 60.2% ),9575,3332 ( 53.4% ),46088802926,5403766,7,075_안시성.xlsx
32,2018-10-21,269,0.042,424,0.023,50182,0.017,0.191,70731350,454900 ( 0.6% ),9604,29 ( 0.3% ),46159534276,5413370,7,075_안시성.xlsx
33,2018-10-22,261,0.048,433,0.027,53706,0.021,0.073,25835550,-44895800 ( -63.5% ),3936,-5668 ( -59.0% ),46185369826,5417306,6,075_안시성.xlsx
34,2018-10-23,271,0.049,434,0.027,53649,0.021,0.097,32873000,7037450 ( 27.2% ),5222,1286 ( 32.7% ),46218242826,5422528,6,075_안시성.xlsx
35,2018-10-24,256,0.046,432,0.027,53320,0.021,0.077,27630500,-5242500 ( -15.9% ),4093,-1129 ( -21.6% ),46245873326,5426621,9,075_안시성.xlsx
36,2018-10-25,91,0.017,120,0.007,14302,0.005,0.12,10708150,-16922350 ( -61.2% ),1720,-2373 ( -58.0% ),46256581476,5428341,11,075_안시성.xlsx
37,2018-10-26,87,0.016,119,0.007,14164,0.005,0.123,11351700,643550 ( 6.0% ),1746,26 ( 1.5% ),46267933176,5430087,11,075_안시성.xlsx
38,2018-10-27,72,0.012,96,0.005,11482,0.004,0.135,11192650,-159050 ( -1.4% ),1545,-201 ( -11.5% ),46279125826,5431632,13,075_안시성.xlsx
39,2018-10-28,67,0.011,94,0.005,10920,0.004,0.128,10362850,-829800 ( -7.4% ),1402,-143 ( -9.3% ),46289488676,5433034,13,075_안시성.xlsx
40,2018-10-29,67,0.013,94,0.006,11402,0.004,0.105,8390500,-1972350 ( -19.0% ),1196,-206 ( -14.7% ),46297879176,5434230,12,075_안시성.xlsx
