,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2011-05-04,392,0.131,1904,0.163,362888,0.171,0.153,398190000,397735000 ( 87414.3% ),55417,55355 ( 89282.3% ),867293500,115339,3,038_써니.xlsx
1,2011-05-05,410,0.118,1981,0.151,368880,0.156,0.45,1225006000,826816000 ( 207.6% ),165954,110537 ( 199.5% ),2092299500,281293,3,038_써니.xlsx
2,2011-05-06,411,0.129,2035,0.164,386177,0.172,0.192,561570000,-663436000 ( -54.2% ),74267,-91687 ( -55.2% ),2653869500,355560,1,038_써니.xlsx
3,2011-05-07,443,0.126,2089,0.16,397382,0.169,0.356,1057561500,495991500 ( 88.3% ),141429,67162 ( 90.4% ),3711431000,496989,1,038_써니.xlsx
4,2011-05-08,425,0.124,2060,0.162,395239,0.172,0.344,1028731000,-28830500 ( -2.7% ),135883,-5546 ( -3.9% ),4740162000,632872,1,038_써니.xlsx
5,2011-05-09,424,0.131,2091,0.166,399967,0.175,0.333,944089000,-84642000 ( -8.2% ),133267,-2616 ( -1.9% ),5684251000,766139,1,038_써니.xlsx
6,2011-05-10,472,0.139,2170,0.172,429457,0.189,0.566,1810680500,866591500 ( 91.8% ),243200,109933 ( 82.5% ),7494931500,1009339,1,038_써니.xlsx
7,2011-05-11,436,0.149,2080,0.192,415661,0.209,0.158,472960000,-1337720500 ( -73.9% ),65827,-177373 ( -72.9% ),7967891500,1075166,1,038_써니.xlsx
8,2011-05-12,468,0.165,2203,0.198,479621,0.235,0.158,539253500,66293500 ( 14.0% ),75663,9836 ( 14.9% ),8507145000,1150829,1,038_써니.xlsx
9,2011-05-13,474,0.162,2311,0.198,501659,0.236,0.237,884888000,345634500 ( 64.1% ),118701,43038 ( 56.9% ),9392033000,1269530,1,038_써니.xlsx
10,2011-05-14,539,0.168,2615,0.202,574759,0.246,0.461,1984847000,1099959000 ( 124.3% ),265202,146501 ( 123.4% ),11376880000,1534732,1,038_써니.xlsx
11,2011-05-15,546,0.171,2550,0.206,561577,0.252,0.421,1766213500,-218633500 ( -11.0% ),236248,-28954 ( -10.9% ),13143093500,1770980,1,038_써니.xlsx
12,2011-05-16,491,0.173,2353,0.217,511100,0.258,0.163,594298500,-1171915000 ( -66.4% ),83334,-152914 ( -64.7% ),13737392000,1854314,1,038_써니.xlsx
13,2011-05-17,500,0.175,2367,0.222,513494,0.262,0.162,593668500,-630000 ( -0.1% ),83358,24 ( 0.0% ),14331060500,1937672,1,038_써니.xlsx
14,2011-05-18,495,0.173,2372,0.223,511754,0.263,0.164,597184500,3516000 ( 0.6% ),84009,651 ( 0.8% ),14928245000,2021681,1,038_써니.xlsx
15,2011-05-19,453,0.163,2203,0.203,385883,0.197,0.193,528202500,-68982000 ( -11.6% ),74646,-9363 ( -11.1% ),15456447500,2096327,2,038_써니.xlsx
16,2011-05-20,454,0.161,2314,0.202,402959,0.196,0.264,798441500,270239000 ( 51.2% ),106347,31701 ( 42.5% ),16254889000,2202674,2,038_써니.xlsx
17,2011-05-21,518,0.169,2523,0.207,431336,0.2,0.555,1776392500,977951000 ( 122.5% ),239213,132866 ( 124.9% ),18031281500,2441887,2,038_써니.xlsx
18,2011-05-22,507,0.169,2430,0.207,418426,0.201,0.506,1565407000,-210985500 ( -11.9% ),211659,-27554 ( -11.5% ),19596688500,2653546,2,038_써니.xlsx
19,2011-05-23,475,0.17,2319,0.217,402896,0.21,0.186,535740500,-1029666500 ( -65.8% ),74936,-136723 ( -64.6% ),20132429000,2728482,2,038_써니.xlsx
20,2011-05-24,479,0.172,2332,0.22,404437,0.213,0.18,518818000,-16922500 ( -3.2% ),72939,-1997 ( -2.7% ),20651247000,2801421,2,038_써니.xlsx
21,2011-05-25,488,0.174,2347,0.222,406767,0.214,0.186,532135000,13317000 ( 2.6% ),75624,2685 ( 3.7% ),21183382000,2877045,2,038_써니.xlsx
22,2011-05-26,433,0.161,2074,0.175,336049,0.156,0.219,516530500,-15604500 ( -2.9% ),73588,-2036 ( -2.7% ),21699912500,2950633,2,038_써니.xlsx
23,2011-05-27,435,0.163,2210,0.179,354366,0.158,0.272,713082500,196552000 ( 38.1% ),96423,22835 ( 31.0% ),22412995000,3047056,3,038_써니.xlsx
24,2011-05-28,463,0.159,2292,0.171,359033,0.148,0.556,1468526000,755443500 ( 105.9% ),199718,103295 ( 107.1% ),23881521000,3246774,3,038_써니.xlsx
25,2011-05-29,459,0.159,2208,0.171,339923,0.146,0.503,1264891500,-203634500 ( -13.9% ),170937,-28781 ( -14.4% ),25146412500,3417711,3,038_써니.xlsx
26,2011-05-30,445,0.17,2165,0.187,350884,0.166,0.205,509351000,-755540500 ( -59.7% ),71984,-98953 ( -57.9% ),25655763500,3489695,2,038_써니.xlsx
27,2011-05-31,445,0.168,2164,0.187,350243,0.167,0.223,544286000,34935000 ( 6.9% ),78142,6158 ( 8.6% ),26200049500,3567837,2,038_써니.xlsx
28,2011-06-01,451,0.151,2056,0.181,329884,0.159,0.218,503057500,-41228500 ( -7.6% ),72018,-6124 ( -7.8% ),26703107000,3639855,2,038_써니.xlsx
29,2011-06-02,380,0.146,1798,0.155,285903,0.136,0.225,446609000,-56448500 ( -11.2% ),64280,-7738 ( -10.7% ),27149716000,3704135,2,038_써니.xlsx
30,2011-06-03,378,0.147,1890,0.156,298858,0.137,0.248,550919000,104310000 ( 23.4% ),74185,9905 ( 15.4% ),27700635000,3778320,3,038_써니.xlsx
31,2011-06-04,411,0.142,1922,0.146,295744,0.125,0.502,1112669000,561750000 ( 102.0% ),148578,74393 ( 100.3% ),28813304000,3926898,3,038_써니.xlsx
32,2011-06-05,398,0.141,1932,0.147,297651,0.125,0.566,1260007000,147338000 ( 13.2% ),168543,19965 ( 13.4% ),30073311000,4095441,3,038_써니.xlsx
33,2011-06-06,395,0.141,1856,0.146,289333,0.126,0.592,1256886500,-3120500 ( -0.2% ),171366,2823 ( 1.7% ),31330197500,4266807,3,038_써니.xlsx
34,2011-06-07,405,0.159,1866,0.167,307674,0.152,0.166,354906500,-901980000 ( -71.8% ),51115,-120251 ( -70.2% ),31685104000,4317922,3,038_써니.xlsx
35,2011-06-08,410,0.161,1868,0.17,304604,0.153,0.159,340980000,-13926500 ( -3.9% ),48380,-2735 ( -5.4% ),32026084000,4366302,2,038_써니.xlsx
36,2011-06-09,343,0.121,1610,0.138,275107,0.131,0.175,334685500,-6294500 ( -1.8% ),48141,-239 ( -0.5% ),32360769500,4414443,1,038_써니.xlsx
37,2011-06-10,350,0.122,1678,0.138,283830,0.129,0.226,476921600,142236100 ( 42.5% ),64039,15898 ( 33.0% ),32837691100,4478482,2,038_써니.xlsx
38,2011-06-11,389,0.124,1807,0.135,306188,0.128,0.442,1018249000,541327400 ( 113.5% ),135387,71348 ( 111.4% ),33855940100,4613869,3,038_써니.xlsx
39,2011-06-12,391,0.124,1754,0.137,298400,0.129,0.374,842697500,-175551500 ( -17.2% ),111482,-23905 ( -17.7% ),34698637600,4725351,3,038_써니.xlsx
40,2011-06-13,368,0.128,1689,0.148,296525,0.143,0.149,311674000,-531023500 ( -63.0% ),44111,-67371 ( -60.4% ),35010311600,4769462,1,038_써니.xlsx
41,2011-06-14,363,0.128,1700,0.15,299854,0.147,0.156,325582500,13908500 ( 4.5% ),46768,2657 ( 6.0% ),35335894100,4816230,1,038_써니.xlsx
42,2011-06-15,375,0.131,1708,0.15,298309,0.145,0.158,330172500,4590000 ( 1.4% ),47236,468 ( 1.0% ),35666066600,4863466,1,038_써니.xlsx
43,2011-06-16,322,0.109,1481,0.128,250424,0.12,0.182,318409500,-11763000 ( -3.6% ),45608,-1628 ( -3.4% ),35984476100,4909074,1,038_써니.xlsx
44,2011-06-17,328,0.11,1557,0.128,260093,0.12,0.214,415722500,97313000 ( 30.6% ),55600,9992 ( 21.9% ),36400198600,4964674,1,038_써니.xlsx
45,2011-06-18,363,0.107,1665,0.127,280265,0.12,0.412,868683000,452960500 ( 109.0% ),115413,59813 ( 107.6% ),37268881600,5080087,2,038_써니.xlsx
46,2011-06-19,351,0.11,1615,0.128,273948,0.122,0.372,777227000,-91456000 ( -10.5% ),101903,-13510 ( -11.7% ),38046108600,5181990,2,038_써니.xlsx
47,2011-06-20,334,0.114,1555,0.137,268339,0.132,0.184,350011500,-427215500 ( -55.0% ),49407,-52496 ( -51.5% ),38396120100,5231397,1,038_써니.xlsx
48,2011-06-21,349,0.119,1593,0.14,273624,0.134,0.195,374471000,24459500 ( 7.0% ),53261,3854 ( 7.8% ),38770591100,5284658,1,038_써니.xlsx
49,2011-06-22,344,0.116,1588,0.138,276674,0.135,0.201,393997000,19526000 ( 5.2% ),55729,2468 ( 4.6% ),39164588100,5340387,1,038_써니.xlsx
50,2011-06-23,321,0.112,1614,0.139,311723,0.151,0.175,386112000,-7885000 ( -2.0% ),54420,-1309 ( -2.3% ),39550700100,5394807,1,038_써니.xlsx
51,2011-06-24,330,0.113,1700,0.14,331422,0.153,0.209,522501000,136389000 ( 35.3% ),69195,14775 ( 27.1% ),40073201100,5464002,1,038_써니.xlsx
52,2011-06-25,365,0.115,1808,0.138,366322,0.158,0.38,1069227500,546726500 ( 104.6% ),139123,69928 ( 101.1% ),41142428600,5603125,1,038_써니.xlsx
53,2011-06-26,360,0.116,1741,0.139,355212,0.16,0.349,957266500,-111961000 ( -10.5% ),124050,-15073 ( -10.8% ),42099695100,5727175,1,038_써니.xlsx
54,2011-06-27,341,0.118,1671,0.147,331921,0.163,0.151,356225500,-601041000 ( -62.8% ),49988,-74062 ( -59.7% ),42455920600,5777163,1,038_써니.xlsx
55,2011-06-28,346,0.117,1670,0.149,331180,0.165,0.156,362801500,6576000 ( 1.8% ),51604,1616 ( 3.2% ),42818722100,5828767,1,038_써니.xlsx
56,2011-06-29,295,0.105,1395,0.131,206860,0.11,0.195,286140000,-76661500 ( -21.1% ),40394,-11210 ( -21.7% ),43104862100,5869161,2,038_써니.xlsx
57,2011-06-30,297,0.107,1402,0.131,206544,0.11,0.223,323948000,37808000 ( 13.2% ),46105,5711 ( 14.1% ),43428810100,5915266,2,038_써니.xlsx
58,2011-07-01,305,0.108,1445,0.131,212866,0.109,0.24,378677500,54729500 ( 16.9% ),51185,5080 ( 11.0% ),43807487600,5966451,2,038_써니.xlsx
59,2011-07-02,293,0.102,1355,0.118,195530,0.097,0.464,675128500,296451000 ( 78.3% ),90797,39612 ( 77.4% ),44482616100,6057248,2,038_써니.xlsx
60,2011-07-03,285,0.1,1319,0.118,190736,0.097,0.457,650573500,-24555000 ( -3.6% ),87178,-3619 ( -4.0% ),45133189600,6144426,2,038_써니.xlsx
61,2011-07-04,297,0.108,1352,0.135,199761,0.113,0.203,290754500,-359819000 ( -55.3% ),40502,-46676 ( -53.5% ),45423944100,6184928,2,038_써니.xlsx
62,2011-07-05,294,0.106,1371,0.136,200736,0.112,0.229,321317500,30563000 ( 10.5% ),45948,5446 ( 13.4% ),45745261600,6230876,2,038_써니.xlsx
63,2011-07-06,303,0.108,1425,0.136,209325,0.113,0.217,318007500,-3310000 ( -1.0% ),45324,-624 ( -1.4% ),46063269100,6276200,2,038_써니.xlsx
64,2011-07-07,298,0.108,1380,0.127,203075,0.106,0.218,313574000,-4433500 ( -1.4% ),44276,-1048 ( -2.3% ),46376843100,6320476,3,038_써니.xlsx
65,2011-07-08,300,0.108,1422,0.127,209821,0.107,0.265,416730000,103156000 ( 32.9% ),55595,11319 ( 25.6% ),46793573100,6376071,3,038_써니.xlsx
66,2011-07-09,293,0.101,1384,0.116,199396,0.096,0.584,860666500,443936500 ( 106.5% ),116433,60838 ( 109.4% ),47654239600,6492504,3,038_써니.xlsx
67,2011-07-10,293,0.102,1346,0.117,194586,0.097,0.511,736648500,-124018000 ( -14.4% ),99530,-16903 ( -14.5% ),48390888100,6592034,3,038_써니.xlsx
68,2011-07-11,291,0.108,1425,0.134,211154,0.113,0.19,287183500,-449465000 ( -61.0% ),40072,-59458 ( -59.7% ),48678071600,6632106,2,038_써니.xlsx
69,2011-07-12,294,0.108,1416,0.134,209954,0.113,0.196,292497000,5313500 ( 1.9% ),41189,1117 ( 2.8% ),48970568600,6673295,2,038_써니.xlsx
70,2011-07-13,287,0.1,1249,0.113,175205,0.089,0.195,242140000,-50357000 ( -17.2% ),34230,-6959 ( -16.9% ),49212708600,6707525,3,038_써니.xlsx
71,2011-07-14,291,0.103,1253,0.113,173506,0.088,0.192,233499500,-8640500 ( -3.6% ),33248,-982 ( -2.9% ),49446208100,6740773,3,038_써니.xlsx
72,2011-07-15,298,0.106,1309,0.112,177818,0.086,0.256,336872500,103373000 ( 44.3% ),45564,12316 ( 37.0% ),49783080600,6786337,3,038_써니.xlsx
73,2011-07-16,311,0.094,1170,0.095,159752,0.074,0.459,547936000,211063500 ( 62.7% ),73306,27742 ( 60.9% ),50331016600,6859643,3,038_써니.xlsx
74,2011-07-17,296,0.092,1118,0.094,151653,0.072,0.439,493443500,-54492500 ( -9.9% ),66639,-6667 ( -9.1% ),50824460100,6926282,3,038_써니.xlsx
75,2011-07-18,295,0.107,1316,0.117,182218,0.092,0.188,242211500,-251232000 ( -50.9% ),34270,-32369 ( -48.6% ),51066671600,6960552,3,038_써니.xlsx
76,2011-07-19,291,0.105,1302,0.116,182279,0.092,0.192,248889000,6677500 ( 2.8% ),35080,810 ( 2.4% ),51315560600,6995632,3,038_써니.xlsx
77,2011-07-20,181,0.062,522,0.045,68915,0.033,0.231,113807000,-135082000 ( -54.3% ),15916,-19164 ( -54.6% ),51429367600,7011548,5,038_써니.xlsx
78,2011-07-21,183,0.063,503,0.043,65346,0.031,0.238,111564000,-2243000 ( -2.0% ),15536,-380 ( -2.4% ),51540931600,7027084,6,038_써니.xlsx
79,2011-07-22,175,0.06,524,0.044,66448,0.031,0.281,142060500,30496500 ( 27.3% ),18686,3150 ( 20.3% ),51682992100,7045770,6,038_써니.xlsx
80,2011-07-23,164,0.052,466,0.037,57797,0.026,0.508,222742000,80681500 ( 56.8% ),29365,10679 ( 57.1% ),51905734100,7075135,7,038_써니.xlsx
81,2011-07-24,163,0.052,458,0.037,57399,0.026,0.453,196921500,-25820500 ( -11.6% ),26005,-3360 ( -11.4% ),52102655600,7101140,7,038_써니.xlsx
82,2011-07-25,182,0.063,534,0.046,68894,0.033,0.237,118183000,-78738500 ( -40.0% ),16324,-9681 ( -37.2% ),52220838600,7117464,6,038_써니.xlsx
83,2011-07-26,179,0.062,528,0.045,68273,0.033,0.253,120756500,2573500 ( 2.2% ),17271,947 ( 5.8% ),52341595100,7134735,6,038_써니.xlsx
84,2011-07-27,173,0.053,506,0.042,70804,0.033,0.208,107536000,-13220500 ( -10.9% ),14714,-2557 ( -14.8% ),52449131100,7149449,7,038_써니.xlsx
85,2011-07-28,137,0.041,353,0.029,47555,0.022,0.257,90283000,-17253000 ( -16.0% ),12240,-2474 ( -16.8% ),52539414100,7161689,9,038_써니.xlsx
86,2011-07-29,135,0.041,371,0.029,48830,0.022,0.31,116627500,26344500 ( 29.2% ),15113,2873 ( 23.5% ),52656041600,7176802,9,038_써니.xlsx
87,2011-07-30,130,0.036,354,0.027,46993,0.02,0.491,177727000,61099500 ( 52.4% ),23089,7976 ( 52.8% ),52833768600,7199891,9,038_써니.xlsx
88,2011-07-31,127,0.036,338,0.026,44411,0.02,0.485,165115000,-12612000 ( -7.1% ),21532,-1557 ( -6.7% ),52998883600,7221423,9,038_써니.xlsx
89,2011-08-01,130,0.038,355,0.028,47714,0.021,0.449,156711000,-8404000 ( -5.1% ),21424,-108 ( -0.5% ),53155594600,7242847,8,038_써니.xlsx
