,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-02-14,1449,0.26,7196,0.382,1356487,0.454,0.465,5055433500,5046149500 ( 54353.2% ),630461,629217 ( 50580.1% ),5081266500,633484,1,076_블랙 팬서.xlsx
1,2018-02-15,1587,0.268,7779,0.403,1452316,0.475,0.388,5038074700,-17358800 ( -0.3% ),563855,-66606 ( -10.6% ),10119341200,1197339,1,076_블랙 팬서.xlsx
2,2018-02-16,1620,0.273,7904,0.413,1480654,0.488,0.38,5113899324,75824624 ( 1.5% ),562493,-1362 ( -0.2% ),15233240524,1759832,1,076_블랙 팬서.xlsx
3,2018-02-17,1544,0.247,7565,0.385,1431978,0.46,0.516,6544196794,1430297470 ( 28.0% ),739447,176954 ( 31.5% ),21777437318,2499279,1,076_블랙 팬서.xlsx
4,2018-02-18,1495,0.243,7171,0.38,1357794,0.454,0.441,5263080400,-1281116394 ( -19.6% ),598424,-141023 ( -19.1% ),27040517718,3097703,1,076_블랙 팬서.xlsx
5,2018-02-19,1314,0.235,6417,0.366,1235563,0.442,0.195,1888135200,-3374945200 ( -64.1% ),240651,-357773 ( -59.8% ),28928652918,3338354,1,076_블랙 팬서.xlsx
6,2018-02-20,1313,0.228,6370,0.367,1226907,0.443,0.14,1339810000,-548325200 ( -29.0% ),171156,-69495 ( -28.9% ),30268462918,3509510,1,076_블랙 팬서.xlsx
7,2018-02-21,1283,0.23,6187,0.358,1204165,0.436,0.125,1192046500,-147763500 ( -11.0% ),150599,-20557 ( -12.0% ),31460509418,3660109,1,076_블랙 팬서.xlsx
8,2018-02-22,1165,0.201,5483,0.318,1088121,0.396,0.117,1005111400,-186935100 ( -15.7% ),127342,-23257 ( -15.4% ),32465620818,3787451,1,076_블랙 팬서.xlsx
9,2018-02-23,1203,0.203,5691,0.323,1122298,0.401,0.132,1293984846,288873446 ( 28.7% ),148541,21199 ( 16.6% ),33759605664,3935992,1,076_블랙 팬서.xlsx
10,2018-02-24,1242,0.197,6046,0.327,1184387,0.404,0.26,2679264238,1385279392 ( 107.1% ),307400,158859 ( 106.9% ),36438869902,4243392,1,076_블랙 팬서.xlsx
11,2018-02-25,1230,0.198,5847,0.327,1153677,0.405,0.219,2202867200,-476397038 ( -17.8% ),253217,-54183 ( -17.6% ),38641737102,4496609,1,076_블랙 팬서.xlsx
12,2018-02-26,1153,0.203,5362,0.318,1067585,0.396,0.086,713499400,-1489367800 ( -67.6% ),91512,-161705 ( -63.9% ),39355236502,4588121,1,076_블랙 팬서.xlsx
13,2018-02-27,1153,0.196,5308,0.314,1056381,0.391,0.082,673110600,-40388800 ( -5.7% ),87081,-4431 ( -4.8% ),40028347102,4675202,1,076_블랙 팬서.xlsx
14,2018-02-28,701,0.115,2741,0.146,468693,0.156,0.244,744568300,71457700 ( 10.6% ),114218,27137 ( 31.2% ),40772915402,4789420,3,076_블랙 팬서.xlsx
15,2018-03-01,711,0.113,2662,0.139,453653,0.148,0.331,1266180800,521612500 ( 70.1% ),150161,35943 ( 31.5% ),42039096202,4939581,3,076_블랙 팬서.xlsx
16,2018-03-02,708,0.119,2634,0.142,450551,0.15,0.121,474042533,-792138267 ( -62.6% ),54702,-95459 ( -63.6% ),42513138735,4994283,3,076_블랙 팬서.xlsx
17,2018-03-03,787,0.126,2939,0.154,490423,0.16,0.228,964399822,490357289 ( 103.4% ),111713,57011 ( 104.2% ),43477538557,5105996,3,076_블랙 팬서.xlsx
18,2018-03-04,760,0.124,2802,0.151,470702,0.158,0.191,774225800,-190174022 ( -19.7% ),89979,-21734 ( -19.5% ),44251764357,5195975,3,076_블랙 팬서.xlsx
19,2018-03-05,666,0.129,2474,0.148,424950,0.156,0.06,201306800,-572919000 ( -74.0% ),25595,-64384 ( -71.6% ),44453071157,5221570,3,076_블랙 팬서.xlsx
20,2018-03-06,653,0.123,2399,0.145,412250,0.153,0.052,167425200,-33881600 ( -16.8% ),21350,-4245 ( -16.6% ),44620496357,5242920,3,076_블랙 팬서.xlsx
21,2018-03-07,508,0.102,1769,0.103,302509,0.108,0.053,124969000,-42456200 ( -25.4% ),16010,-5340 ( -25.0% ),44745465357,5258930,4,076_블랙 팬서.xlsx
22,2018-03-08,402,0.077,1060,0.061,155702,0.055,0.067,79358900,-45610100 ( -36.5% ),10437,-5573 ( -34.8% ),44824824257,5269367,5,076_블랙 팬서.xlsx
23,2018-03-09,428,0.079,1076,0.061,157133,0.054,0.086,114430900,35072000 ( 44.2% ),13524,3087 ( 29.6% ),44939255157,5282891,5,076_블랙 팬서.xlsx
