,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
14,2015-06-25,546,0.141,2612,0.176,475705,0.193,0.149,607752900,-155844900 ( -20.4% ),70856,-30699 ( -30.2% ),33493622276,3804590,3,069_쥬라기 월드.xlsx
15,2015-06-26,550,0.135,2639,0.173,478986,0.19,0.215,927767394,320014494 ( 52.7% ),103166,32310 ( 45.6% ),34421389670,3907756,3,069_쥬라기 월드.xlsx
16,2015-06-27,655,0.148,2999,0.188,533400,0.203,0.518,2426947301,1499179907 ( 161.6% ),276306,173140 ( 167.8% ),36848336971,4184062,2,069_쥬라기 월드.xlsx
17,2015-06-28,674,0.153,2950,0.19,518847,0.203,0.505,2277816200,-149131101 ( -6.1% ),262106,-14200 ( -5.1% ),39126153171,4446168,2,069_쥬라기 월드.xlsx
18,2015-06-29,538,0.139,2548,0.175,454727,0.188,0.135,518006900,-1759809300 ( -77.3% ),61349,-200757 ( -76.6% ),39644160071,4507517,3,069_쥬라기 월드.xlsx
19,2015-06-30,537,0.135,2528,0.173,450352,0.186,0.13,486652000,-31354900 ( -6.1% ),58371,-2978 ( -4.9% ),40130812071,4565888,3,069_쥬라기 월드.xlsx
20,2015-07-01,541,0.136,2507,0.173,448847,0.187,0.123,471143600,-15508400 ( -3.2% ),55048,-3323 ( -5.7% ),40601955671,4620936,3,069_쥬라기 월드.xlsx
21,2015-07-02,392,0.101,1432,0.098,200289,0.083,0.165,250369300,-220774300 ( -46.9% ),33087,-21961 ( -39.9% ),40852324971,4654023,4,069_쥬라기 월드.xlsx
22,2015-07-03,408,0.104,1466,0.098,204198,0.082,0.279,445348527,194979227 ( 77.9% ),56877,23790 ( 71.9% ),41297673498,4710900,3,069_쥬라기 월드.xlsx
23,2015-07-04,475,0.112,1703,0.109,238718,0.093,0.62,1149843728,704495201 ( 158.2% ),147941,91064 ( 160.1% ),42447517226,4858841,3,069_쥬라기 월드.xlsx
24,2015-07-05,545,0.129,1833,0.12,259449,0.103,0.57,1152940900,3097172 ( 0.3% ),147972,31 ( 0.0% ),43600458126,5006813,3,069_쥬라기 월드.xlsx
25,2015-07-06,409,0.108,1461,0.102,206409,0.087,0.135,209835100,-943105800 ( -81.8% ),27938,-120034 ( -81.1% ),43810293226,5034751,4,069_쥬라기 월드.xlsx
26,2015-07-07,411,0.106,1443,0.101,205080,0.086,0.176,267037200,57202100 ( 27.3% ),36056,8118 ( 29.1% ),44077330426,5070807,4,069_쥬라기 월드.xlsx
27,2015-07-08,419,0.105,1442,0.101,205224,0.087,0.194,292317500,25280300 ( 9.5% ),39727,3671 ( 10.2% ),44369647926,5110534,4,069_쥬라기 월드.xlsx
28,2015-07-09,310,0.075,812,0.053,113367,0.045,0.184,154090900,-138226600 ( -47.3% ),20886,-18841 ( -47.4% ),44523738826,5131420,6,069_쥬라기 월드.xlsx
29,2015-07-10,316,0.073,826,0.053,115057,0.045,0.251,221642100,67551200 ( 43.8% ),28822,7936 ( 38.0% ),44745380926,5160242,6,069_쥬라기 월드.xlsx
30,2015-07-11,398,0.087,1115,0.067,158276,0.058,0.633,781522700,559880600 ( 252.6% ),100137,71315 ( 247.4% ),45526903626,5260379,5,069_쥬라기 월드.xlsx
31,2015-07-12,420,0.093,1156,0.072,167018,0.063,0.623,818781100,37258400 ( 4.8% ),104117,3980 ( 4.0% ),46345684726,5364496,5,069_쥬라기 월드.xlsx
32,2015-07-13,301,0.075,778,0.052,110430,0.044,0.105,87606400,-731174700 ( -89.3% ),11611,-92506 ( -88.8% ),46433291126,5376107,6,069_쥬라기 월드.xlsx
33,2015-07-14,304,0.074,794,0.053,112328,0.045,0.097,81551600,-6054800 ( -6.9% ),10933,-678 ( -5.8% ),46514842726,5387040,6,069_쥬라기 월드.xlsx
34,2015-07-15,287,0.066,683,0.045,97017,0.039,0.112,79816600,-1735000 ( -2.1% ),10844,-89 ( -0.8% ),46594659326,5397884,7,069_쥬라기 월드.xlsx
35,2015-07-16,220,0.051,508,0.033,73050,0.029,0.105,57678600,-22138000 ( -27.7% ),7656,-3188 ( -29.4% ),46652337926,5405540,9,069_쥬라기 월드.xlsx
36,2015-07-17,236,0.053,543,0.034,78506,0.03,0.157,96859900,39181300 ( 67.9% ),12299,4643 ( 60.6% ),46749197826,5417839,7,069_쥬라기 월드.xlsx
37,2015-07-18,288,0.06,790,0.047,110154,0.039,0.393,356224200,259364300 ( 267.8% ),43279,30980 ( 251.9% ),47105422026,5461118,6,069_쥬라기 월드.xlsx
38,2015-07-19,288,0.06,774,0.047,107983,0.04,0.422,371587300,15363100 ( 4.3% ),45522,2243 ( 5.2% ),47477009326,5506640,6,069_쥬라기 월드.xlsx
39,2015-07-20,228,0.054,521,0.034,73051,0.028,0.096,52526800,-319060500 ( -85.9% ),7032,-38490 ( -84.6% ),47529536126,5513672,7,069_쥬라기 월드.xlsx
40,2015-07-21,231,0.053,537,0.035,76569,0.03,0.103,58478200,5951400 ( 11.3% ),7873,841 ( 12.0% ),47588014326,5521545,7,069_쥬라기 월드.xlsx
41,2015-07-22,65,0.015,99,0.007,12441,0.005,0.087,7977400,-50500800 ( -86.4% ),1077,-6796 ( -86.3% ),47595991726,5522622,13,069_쥬라기 월드.xlsx
42,2015-07-23,62,0.014,88,0.006,11275,0.005,0.101,8596900,619500 ( 7.8% ),1143,66 ( 6.1% ),47604588626,5523765,11,069_쥬라기 월드.xlsx
43,2015-07-24,65,0.014,95,0.006,12477,0.005,0.144,14237000,5640100 ( 65.6% ),1793,650 ( 56.9% ),47618825626,5525558,10,069_쥬라기 월드.xlsx
44,2015-07-25,96,0.02,172,0.011,21477,0.008,0.34,66396000,52159000 ( 366.4% ),7308,5515 ( 307.6% ),47685221626,5532866,9,069_쥬라기 월드.xlsx
45,2015-07-26,93,0.019,166,0.01,20613,0.008,0.388,71894400,5498400 ( 8.3% ),7998,690 ( 9.4% ),47757116026,5540864,9,069_쥬라기 월드.xlsx
46,2015-07-27,72,0.016,107,0.007,14510,0.006,0.161,17388700,-54505700 ( -75.8% ),2342,-5656 ( -70.7% ),47774504726,5543206,9,069_쥬라기 월드.xlsx
47,2015-07-28,71,0.015,106,0.007,14838,0.006,0.131,14324900,-3063800 ( -17.6% ),1943,-399 ( -17.0% ),47788829626,5545149,10,069_쥬라기 월드.xlsx
48,2015-07-29,36,0.008,52,0.003,6692,0.003,0.186,8772100,-5552800 ( -38.8% ),1244,-699 ( -36.0% ),47797601726,5546393,16,069_쥬라기 월드.xlsx
49,2015-07-30,4,0.001,5,0.0,618,0.0,0.102,489500,-8282600 ( -94.4% ),63,-1181 ( -94.9% ),47798091226,5546456,40,069_쥬라기 월드.xlsx
50,2015-07-31,3,0.001,3,0.0,290,0.0,0.148,284800,-204700 ( -41.8% ),43,-20 ( -31.7% ),47798376026,5546499,39,069_쥬라기 월드.xlsx
51,2015-08-01,1,0.0,2,0.0,152,0.0,0.605,773700,488900 ( 171.7% ),92,49 ( 114.0% ),47799149726,5546591,30,069_쥬라기 월드.xlsx
52,2015-08-02,1,0.0,2,0.0,152,0.0,0.566,734800,-38900 ( -5.0% ),86,-6 ( -6.5% ),47799884526,5546677,30,069_쥬라기 월드.xlsx
53,2015-08-03,2,0.0,3,0.0,243,0.0,0.123,227000,-507800 ( -69.1% ),30,-56 ( -65.1% ),47800111526,5546707,40,069_쥬라기 월드.xlsx
54,2015-08-04,2,0.0,3,0.0,243,0.0,0.173,318200,91200 ( 40.2% ),42,12 ( 40.0% ),47800429726,5546749,46,069_쥬라기 월드.xlsx
55,2015-08-05,2,0.0,2,0.0,193,0.0,0.098,126000,-192200 ( -60.4% ),19,-23 ( -54.8% ),47800555726,5546768,54,069_쥬라기 월드.xlsx
56,2015-08-06,1,0.0,1,0.0,91,0.0,0.055,31500,-94500 ( -75.0% ),5,-14 ( -73.7% ),47800587226,5546773,70,069_쥬라기 월드.xlsx
57,2015-08-07,1,0.0,1,0.0,91,0.0,0.066,37000,5500 ( 17.5% ),6,1 ( 20.0% ),47800624226,5546779,65,069_쥬라기 월드.xlsx
58,2015-08-10,1,0.0,1,0.0,91,0.0,0.143,74600,74600 ( 100.0% ),13,13 ( 100.0% ),47800698826,5546792,49,069_쥬라기 월드.xlsx
59,2018-06-15,1,0.0,1,0.0,283,0.0,0.067,122000,122000 ( 100.0% ),19,19 ( 100.0% ),47800820826,5546811,69,069_쥬라기 월드.xlsx
60,2018-06-16,1,0.0,2,0.0,566,0.0,0.011,48000,-74000 ( -60.7% ),6,-13 ( -68.4% ),47800868826,5546817,82,069_쥬라기 월드.xlsx
61,2018-06-17,1,0.0,1,0.0,283,0.0,0.021,48000,0 ( 0.0% ),6,0 ( 0.0% ),47800916826,5546823,81,069_쥬라기 월드.xlsx
62,2020-04-01,41,0.013,46,0.009,7012,0.008,0.014,481500,481500 ( 100.0% ),95,95 ( 100.0% ),47801398326,5546918,36,069_쥬라기 월드.xlsx
63,2020-04-02,29,0.009,34,0.007,5024,0.006,0.016,400500,-81000 ( -16.8% ),79,-16 ( -16.8% ),47801798826,5546997,40,069_쥬라기 월드.xlsx
64,2020-04-03,34,0.011,39,0.008,5684,0.007,0.017,483000,82500 ( 20.6% ),96,17 ( 21.5% ),47802281826,5547093,40,069_쥬라기 월드.xlsx
65,2020-04-04,50,0.014,53,0.009,7744,0.008,0.018,700000,217000 ( 44.9% ),138,42 ( 43.8% ),47802981826,5547231,34,069_쥬라기 월드.xlsx
66,2020-04-05,38,0.011,41,0.007,6138,0.007,0.016,500000,-200000 ( -28.6% ),97,-41 ( -29.7% ),47803481826,5547328,42,069_쥬라기 월드.xlsx
67,2020-04-06,24,0.009,28,0.007,4382,0.006,0.011,248000,-252000 ( -50.4% ),49,-48 ( -49.5% ),47803729826,5547377,40,069_쥬라기 월드.xlsx
68,2020-04-07,28,0.01,32,0.008,5142,0.007,0.012,300000,52000 ( 21.0% ),60,11 ( 22.4% ),47804029826,5547437,40,069_쥬라기 월드.xlsx
69,2020-04-08,4,0.001,5,0.001,887,0.001,0.017,75000,-225000 ( -75.0% ),15,-45 ( -75.0% ),47804104826,5547452,69,069_쥬라기 월드.xlsx
70,2020-04-11,3,0.001,3,0.001,387,0.0,0.008,15000,15000 ( 100.0% ),3,3 ( 100.0% ),47804119826,5547455,117,069_쥬라기 월드.xlsx
71,2020-04-12,1,0.0,1,0.0,185,0.0,0.011,10000,-5000 ( -33.3% ),2,-1 ( -33.3% ),47804129826,5547457,116,069_쥬라기 월드.xlsx
72,2020-04-13,1,0.0,1,0.0,128,0.0,0.008,5000,-5000 ( -50.0% ),1,-1 ( -50.0% ),47804134826,5547458,115,069_쥬라기 월드.xlsx
73,2020-04-14,2,0.001,2,0.0,313,0.0,0.016,25000,20000 ( 400.0% ),5,4 ( 400.0% ),47804159826,5547463,100,069_쥬라기 월드.xlsx
