,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-07-04,1616,0.329,8956,0.502,1665337,0.585,0.243,3423533400,3391940400 ( 10736.4% ),404151,401357 ( 14365.0% ),3455126400,406945,1,072_앤트맨과 와스프.xlsx
1,2018-07-05,1627,0.327,9012,0.504,1674967,0.587,0.179,2517325800,-906207600 ( -26.5% ),299650,-104501 ( -25.9% ),5972452200,706595,1,072_앤트맨과 와스프.xlsx
2,2018-07-06,1678,0.333,9448,0.516,1749472,0.601,0.231,3665457797,1148131997 ( 45.6% ),403553,103903 ( 34.7% ),9637909997,1110148,1,072_앤트맨과 와스프.xlsx
3,2018-07-07,1775,0.336,10438,0.544,1910139,0.63,0.43,7419779984,3754322187 ( 102.4% ),821769,418216 ( 103.6% ),17057689981,1931917,1,072_앤트맨과 와스프.xlsx
4,2018-07-08,1764,0.336,10201,0.543,1872815,0.63,0.371,6242865900,-1176914084 ( -15.9% ),694125,-127644 ( -15.5% ),23300555881,2626042,1,072_앤트맨과 와스프.xlsx
5,2018-07-09,1579,0.333,8985,0.512,1681725,0.6,0.115,1620757100,-4622108800 ( -74.0% ),192617,-501508 ( -72.3% ),24921312981,2818659,1,072_앤트맨과 와스프.xlsx
6,2018-07-10,1596,0.324,8904,0.506,1665946,0.594,0.122,1674866500,54109400 ( 3.3% ),204068,11451 ( 5.9% ),26596179481,3022727,1,072_앤트맨과 와스프.xlsx
7,2018-07-11,1391,0.297,7544,0.416,1420573,0.492,0.115,1339303000,-335563500 ( -20.0% ),163809,-40259 ( -19.7% ),27935482481,3186536,1,072_앤트맨과 와스프.xlsx
8,2018-07-12,1384,0.277,7305,0.406,1381778,0.482,0.098,1111457800,-227845200 ( -17.0% ),135312,-28497 ( -17.4% ),29046940281,3321848,1,072_앤트맨과 와스프.xlsx
9,2018-07-13,1340,0.262,7227,0.387,1379596,0.465,0.141,1741328592,629870792 ( 56.7% ),194998,59686 ( 44.1% ),30788268873,3516846,1,072_앤트맨과 와스프.xlsx
10,2018-07-14,1370,0.249,7812,0.395,1471823,0.471,0.318,4177995884,2436667292 ( 139.9% ),468418,273420 ( 140.2% ),34966264757,3985264,1,072_앤트맨과 와스프.xlsx
11,2018-07-15,1355,0.252,7527,0.392,1420831,0.468,0.281,3539390600,-638605284 ( -15.3% ),399123,-69295 ( -14.8% ),38505655357,4384387,1,072_앤트맨과 와스프.xlsx
12,2018-07-16,1250,0.255,6767,0.379,1289172,0.452,0.077,813894600,-2725496000 ( -77.0% ),99047,-300076 ( -75.2% ),39319549957,4483434,1,072_앤트맨과 와스프.xlsx
13,2018-07-17,1260,0.25,6634,0.373,1264687,0.446,0.067,687582200,-126312400 ( -15.5% ),84455,-14592 ( -14.7% ),40007132157,4567889,1,072_앤트맨과 와스프.xlsx
14,2018-07-18,874,0.163,4018,0.225,737028,0.259,0.103,611373800,-76208400 ( -11.1% ),76147,-8308 ( -9.8% ),40618505957,4644036,2,072_앤트맨과 와스프.xlsx
15,2018-07-19,861,0.153,3874,0.216,708199,0.249,0.094,536935400,-74438400 ( -12.2% ),66591,-9556 ( -12.5% ),41155441357,4710627,2,072_앤트맨과 와스프.xlsx
16,2018-07-20,868,0.152,3936,0.213,714162,0.245,0.138,870420978,333485578 ( 62.1% ),98563,31972 ( 48.0% ),42025862335,4809190,2,072_앤트맨과 와스프.xlsx
17,2018-07-21,897,0.144,3848,0.2,658756,0.217,0.322,1879313610,1008892632 ( 115.9% ),211982,113419 ( 115.1% ),43905175945,5021172,2,072_앤트맨과 와스프.xlsx
18,2018-07-22,873,0.141,3688,0.196,632139,0.213,0.287,1604568900,-274744710 ( -14.6% ),181723,-30259 ( -14.3% ),45509744845,5202895,2,072_앤트맨과 와스프.xlsx
19,2018-07-23,831,0.149,3690,0.207,647361,0.23,0.089,463289600,-1141279300 ( -71.1% ),57663,-124060 ( -68.3% ),45973034445,5260558,2,072_앤트맨과 와스프.xlsx
20,2018-07-24,850,0.147,3632,0.204,633285,0.225,0.084,421627900,-41661700 ( -9.0% ),53359,-4304 ( -7.5% ),46394662345,5313917,2,072_앤트맨과 와스프.xlsx
21,2018-07-25,379,0.068,715,0.041,88472,0.032,0.23,128262000,-293365900 ( -69.6% ),20327,-33032 ( -61.9% ),46522924345,5334244,5,072_앤트맨과 와스프.xlsx
22,2018-07-26,354,0.063,664,0.038,81393,0.03,0.167,108531300,-19730700 ( -15.4% ),13624,-6703 ( -33.0% ),46631455645,5347868,5,072_앤트맨과 와스프.xlsx
23,2018-07-27,350,0.062,630,0.035,78039,0.028,0.193,131458670,22927370 ( 21.1% ),15099,1475 ( 10.8% ),46762914315,5362967,5,072_앤트맨과 와스프.xlsx
24,2018-07-28,334,0.058,547,0.029,69973,0.024,0.308,186030470,54571800 ( 41.5% ),21543,6444 ( 42.7% ),46948944785,5384510,5,072_앤트맨과 와스프.xlsx
25,2018-07-29,357,0.061,560,0.03,70068,0.024,0.292,176872600,-9157870 ( -4.9% ),20471,-1072 ( -5.0% ),47125817385,5404981,5,072_앤트맨과 와스프.xlsx
26,2018-07-30,375,0.068,652,0.037,85511,0.031,0.186,125691200,-51181400 ( -28.9% ),15919,-4552 ( -22.2% ),47251508585,5420900,5,072_앤트맨과 와스프.xlsx
27,2018-07-31,387,0.068,658,0.037,85874,0.031,0.2,134700300,9009100 ( 7.2% ),17179,1260 ( 7.9% ),47386208885,5438079,5,072_앤트맨과 와스프.xlsx
28,2018-08-01,37,0.007,44,0.002,6148,0.002,0.24,11181200,-123519100 ( -91.7% ),1475,-15704 ( -91.4% ),47397390085,5439554,9,072_앤트맨과 와스프.xlsx
29,2018-08-02,40,0.007,43,0.002,5728,0.002,0.245,10814300,-366900 ( -3.3% ),1402,-73 ( -4.9% ),47408204385,5440956,11,072_앤트맨과 와스프.xlsx
30,2018-08-03,33,0.006,40,0.002,5599,0.002,0.27,13215400,2401100 ( 22.2% ),1513,111 ( 7.9% ),47421419785,5442469,8,072_앤트맨과 와스프.xlsx
31,2018-08-04,29,0.005,36,0.002,5299,0.002,0.255,11732700,-1482700 ( -11.2% ),1350,-163 ( -10.8% ),47433152485,5443819,10,072_앤트맨과 와스프.xlsx
32,2018-08-05,34,0.006,38,0.002,5318,0.002,0.185,8216500,-3516200 ( -30.0% ),982,-368 ( -27.3% ),47441368985,5444801,10,072_앤트맨과 와스프.xlsx
33,2018-08-06,31,0.006,41,0.002,6193,0.002,0.126,6048800,-2167700 ( -26.4% ),780,-202 ( -20.6% ),47447417785,5445581,13,072_앤트맨과 와스프.xlsx
34,2018-08-07,29,0.006,44,0.002,5984,0.002,0.139,6639200,590400 ( 9.8% ),832,52 ( 6.7% ),47454056985,5446413,13,072_앤트맨과 와스프.xlsx
35,2018-08-08,4,0.001,4,0.0,553,0.0,0.156,705100,-5934100 ( -89.4% ),86,-746 ( -89.7% ),47454762085,5446499,35,072_앤트맨과 와스프.xlsx
36,2018-08-09,3,0.001,3,0.0,238,0.0,0.294,540500,-164600 ( -23.3% ),70,-16 ( -18.6% ),47455302585,5446569,40,072_앤트맨과 와스프.xlsx
37,2018-08-10,4,0.001,4,0.0,365,0.0,0.203,652600,112100 ( 20.7% ),74,4 ( 5.7% ),47455955185,5446643,34,072_앤트맨과 와스프.xlsx
38,2018-08-11,3,0.001,3,0.0,513,0.0,0.185,777500,124900 ( 19.1% ),95,21 ( 28.4% ),47456732685,5446738,31,072_앤트맨과 와스프.xlsx
39,2018-08-12,3,0.001,3,0.0,253,0.0,0.466,982000,204500 ( 26.3% ),118,23 ( 24.2% ),47457714685,5446856,27,072_앤트맨과 와스프.xlsx
40,2018-08-13,4,0.001,4,0.0,555,0.0,0.157,690500,-291500 ( -29.7% ),87,-31 ( -26.3% ),47458405185,5446943,33,072_앤트맨과 와스프.xlsx
41,2018-08-14,5,0.001,5,0.0,457,0.0,0.265,907800,217300 ( 31.5% ),121,34 ( 39.1% ),47459312985,5447064,39,072_앤트맨과 와스프.xlsx
42,2018-08-15,4,0.001,6,0.0,545,0.0,0.56,2446900,1539100 ( 169.5% ),305,184 ( 152.1% ),47461759885,5447369,24,072_앤트맨과 와스프.xlsx
43,2018-08-16,3,0.0,5,0.0,323,0.0,0.13,302600,-2144300 ( -87.6% ),42,-263 ( -86.2% ),47462062485,5447411,60,072_앤트맨과 와스프.xlsx
44,2018-08-17,2,0.0,3,0.0,154,0.0,0.247,305000,2400 ( 0.8% ),38,-4 ( -9.5% ),47462367485,5447449,57,072_앤트맨과 와스프.xlsx
45,2018-08-18,3,0.0,4,0.0,288,0.0,0.295,721600,416600 ( 136.6% ),85,47 ( 123.7% ),47463089085,5447534,49,072_앤트맨과 와스프.xlsx
46,2018-08-19,3,0.0,4,0.0,288,0.0,0.24,636000,-85600 ( -11.9% ),69,-16 ( -18.8% ),47463725085,5447603,44,072_앤트맨과 와스프.xlsx
47,2018-08-20,2,0.0,2,0.0,119,0.0,0.244,237600,-398400 ( -62.6% ),29,-40 ( -58.0% ),47463962685,5447632,60,072_앤트맨과 와스프.xlsx
48,2018-08-21,3,0.0,3,0.0,297,0.0,0.111,295000,57400 ( 24.2% ),33,4 ( 13.8% ),47464257685,5447665,65,072_앤트맨과 와스프.xlsx
49,2018-08-22,1,0.0,1,0.0,84,0.0,0.167,124000,-171000 ( -58.0% ),14,-19 ( -57.6% ),47464381685,5447679,71,072_앤트맨과 와스프.xlsx
50,2018-08-23,1,0.0,1,0.0,178,0.0,0.152,182000,58000 ( 46.8% ),27,13 ( 92.9% ),47464563685,5447706,64,072_앤트맨과 와스프.xlsx
51,2018-08-25,1,0.0,1,0.0,178,0.0,0.096,126000,126000 ( 100.0% ),17,17 ( 100.0% ),47464689685,5447723,85,072_앤트맨과 와스프.xlsx
52,2018-08-27,1,0.0,1,0.0,134,0.0,0.045,41000,41000 ( 100.0% ),6,6 ( 100.0% ),47464730685,5447729,76,072_앤트맨과 와스프.xlsx
53,2018-08-29,1,0.0,1,0.0,134,0.0,0.045,38000,38000 ( 100.0% ),6,6 ( 100.0% ),47464768685,5447735,85,072_앤트맨과 와스프.xlsx
54,2018-08-31,1,0.0,1,0.0,134,0.0,0.127,131500,131500 ( 100.0% ),17,17 ( 100.0% ),47464900185,5447752,88,072_앤트맨과 와스프.xlsx
55,2018-09-02,1,0.0,1,0.0,134,0.0,0.134,136000,136000 ( 100.0% ),18,18 ( 100.0% ),47465036185,5447770,82,072_앤트맨과 와스프.xlsx
56,2018-09-04,1,0.0,1,0.0,134,0.0,0.052,49000,49000 ( 100.0% ),7,7 ( 100.0% ),47465085185,5447777,84,072_앤트맨과 와스프.xlsx
57,2018-09-06,1,0.0,1,0.0,134,0.0,0.045,42000,42000 ( 100.0% ),6,6 ( 100.0% ),47465127185,5447783,86,072_앤트맨과 와스프.xlsx
58,2018-09-07,1,0.0,1,0.0,134,0.0,0.052,56000,14000 ( 33.3% ),7,1 ( 16.7% ),47465183185,5447790,105,072_앤트맨과 와스프.xlsx
59,2018-09-09,1,0.0,1,0.0,134,0.0,0.022,24000,24000 ( 100.0% ),3,3 ( 100.0% ),47465207185,5447793,119,072_앤트맨과 와스프.xlsx
60,2018-09-11,1,0.0,1,0.0,178,0.0,0.034,41000,41000 ( 100.0% ),6,6 ( 100.0% ),47465248185,5447799,105,072_앤트맨과 와스프.xlsx
61,2018-09-13,1,0.0,1,0.0,134,0.0,0.022,21000,21000 ( 100.0% ),3,3 ( 100.0% ),47465269185,5447802,118,072_앤트맨과 와스프.xlsx
62,2018-09-15,1,0.0,1,0.0,134,0.0,0.022,24000,24000 ( 100.0% ),3,3 ( 100.0% ),47465293185,5447805,149,072_앤트맨과 와스프.xlsx
63,2018-09-16,1,0.0,1,0.0,134,0.0,0.097,95000,71000 ( 295.8% ),13,10 ( 333.3% ),47465388185,5447818,127,072_앤트맨과 와스프.xlsx
64,2018-09-17,1,0.0,1,0.0,178,0.0,0.028,34000,-61000 ( -64.2% ),5,-8 ( -61.5% ),47465422185,5447823,95,072_앤트맨과 와스프.xlsx
65,2018-09-18,1,0.0,1,0.0,178,0.0,0.017,21000,-13000 ( -38.2% ),3,-2 ( -40.0% ),47465443185,5447826,103,072_앤트맨과 와스프.xlsx
66,2018-11-01,1,0.0,1,0.0,192,0.0,0.089,148500,148500 ( 100.0% ),17,17 ( 100.0% ),47465591685,5447843,86,072_앤트맨과 와스프.xlsx
67,2018-11-02,1,0.0,1,0.0,192,0.0,0.151,268500,120000 ( 80.8% ),29,12 ( 70.6% ),47465860185,5447872,70,072_앤트맨과 와스프.xlsx
