,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-12-19,993,0.157,3839,0.222,641605,0.238,0.227,1229668100,1184647100 ( 2631.3% ),145383,140124 ( 2664.5% ),1280267100,151184,2,087_아쿠아맨.xlsx
1,2018-12-20,1060,0.164,3916,0.227,648663,0.241,0.204,1108854100,-120814000 ( -9.8% ),132636,-12747 ( -8.8% ),2389121200,283820,2,087_아쿠아맨.xlsx
2,2018-12-21,1114,0.17,4146,0.235,690561,0.25,0.263,1632638131,523784031 ( 47.2% ),181806,49170 ( 37.1% ),4021759331,465626,2,087_아쿠아맨.xlsx
3,2018-12-22,1192,0.172,4691,0.247,792449,0.269,0.478,3501067267,1868429136 ( 114.4% ),378681,196875 ( 108.3% ),7522826598,844307,1,087_아쿠아맨.xlsx
4,2018-12-23,1272,0.182,4918,0.261,842234,0.288,0.482,3743790200,242722933 ( 6.9% ),405753,27072 ( 7.1% ),11266616798,1250060,1,087_아쿠아맨.xlsx
5,2018-12-24,1285,0.173,4899,0.256,861760,0.289,0.399,2900481900,-843308300 ( -22.5% ),343758,-61995 ( -15.3% ),14167098698,1593818,1,087_아쿠아맨.xlsx
6,2018-12-25,1174,0.158,4283,0.214,752160,0.24,0.675,4561138450,1660656550 ( 57.3% ),507940,164182 ( 47.8% ),18728237148,2101758,1,087_아쿠아맨.xlsx
7,2018-12-26,985,0.149,3230,0.175,535472,0.184,0.313,1079765400,-3481373050 ( -76.3% ),167392,-340548 ( -67.0% ),19808002548,2269150,2,087_아쿠아맨.xlsx
8,2018-12-27,1009,0.151,3434,0.186,584514,0.201,0.194,926499750,-153265650 ( -14.2% ),113341,-54051 ( -32.3% ),20734502298,2382491,2,087_아쿠아맨.xlsx
9,2018-12-28,1092,0.158,3791,0.2,653667,0.22,0.233,1368491987,441992237 ( 47.7% ),152165,38824 ( 34.3% ),22102994285,2534656,2,087_아쿠아맨.xlsx
10,2018-12-29,1159,0.158,4328,0.22,774055,0.252,0.417,2905850946,1537358959 ( 112.3% ),322870,170705 ( 112.2% ),25008845231,2857526,1,087_아쿠아맨.xlsx
11,2018-12-30,1168,0.162,4416,0.227,797246,0.263,0.435,3117421850,211570904 ( 7.3% ),346637,23767 ( 7.4% ),28126267081,3204163,1,087_아쿠아맨.xlsx
12,2018-12-31,1161,0.168,4590,0.237,851745,0.283,0.338,2328025300,-789396550 ( -25.3% ),287694,-58943 ( -17.0% ),30454292381,3491857,1,087_아쿠아맨.xlsx
13,2019-01-01,1158,0.162,4594,0.236,885015,0.293,0.434,3482411050,1154385750 ( 49.6% ),384106,96412 ( 33.5% ),33936703431,3875963,1,087_아쿠아맨.xlsx
14,2019-01-02,1110,0.164,4364,0.237,843025,0.295,0.125,873960050,-2608451000 ( -74.9% ),105089,-279017 ( -72.6% ),34810663481,3981052,1,087_아쿠아맨.xlsx
15,2019-01-03,1074,0.153,3853,0.208,746033,0.259,0.109,664994950,-208965100 ( -23.9% ),81399,-23690 ( -22.5% ),35475658431,4062451,2,087_아쿠아맨.xlsx
16,2019-01-04,1094,0.156,3956,0.211,767292,0.262,0.123,849423421,184428471 ( 27.7% ),94390,12991 ( 16.0% ),36325081852,4156841,2,087_아쿠아맨.xlsx
17,2019-01-05,1123,0.145,4004,0.206,767555,0.254,0.273,1904787577,1055364156 ( 124.2% ),209224,114834 ( 121.7% ),38229869429,4366065,2,087_아쿠아맨.xlsx
18,2019-01-06,1121,0.145,3874,0.204,735981,0.248,0.242,1615337400,-289450177 ( -15.2% ),178306,-30918 ( -14.8% ),39845206829,4544371,2,087_아쿠아맨.xlsx
19,2019-01-07,1083,0.16,3733,0.212,702541,0.254,0.086,501140000,-1114197400 ( -69.0% ),60679,-117627 ( -66.0% ),40346346829,4605050,2,087_아쿠아맨.xlsx
20,2019-01-08,1086,0.157,3720,0.211,706217,0.255,0.084,488214950,-12925050 ( -2.6% ),59260,-1419 ( -2.3% ),40834561779,4664310,2,087_아쿠아맨.xlsx
21,2019-01-09,749,0.123,2423,0.137,404067,0.146,0.101,339313050,-148901900 ( -30.5% ),40815,-18445 ( -31.1% ),41173874829,4705125,4,087_아쿠아맨.xlsx
22,2019-01-10,722,0.107,2119,0.116,348424,0.122,0.096,278939460,-60373590 ( -17.8% ),33396,-7419 ( -18.2% ),41452814289,4738521,5,087_아쿠아맨.xlsx
23,2019-01-11,716,0.104,2108,0.112,344796,0.118,0.112,353927401,74987941 ( 26.9% ),38741,5345 ( 16.0% ),41806741690,4777262,4,087_아쿠아맨.xlsx
24,2019-01-12,738,0.105,1995,0.101,303192,0.099,0.256,715517514,361590113 ( 102.2% ),77639,38898 ( 100.4% ),42522259204,4854901,5,087_아쿠아맨.xlsx
25,2019-01-13,734,0.105,1876,0.098,281746,0.094,0.234,603315610,-112201904 ( -15.7% ),65834,-11805 ( -15.2% ),43125574814,4920735,5,087_아쿠아맨.xlsx
26,2019-01-14,653,0.102,1769,0.1,262637,0.094,0.08,175729340,-427586270 ( -70.9% ),21105,-44729 ( -67.9% ),43301304154,4941840,4,087_아쿠아맨.xlsx
27,2019-01-15,663,0.101,1733,0.097,258078,0.092,0.082,172980050,-2749290 ( -1.6% ),21064,-41 ( -0.2% ),43474284204,4962904,4,087_아쿠아맨.xlsx
28,2019-01-16,438,0.062,875,0.048,129042,0.045,0.106,114317270,-58662780 ( -33.9% ),13701,-7363 ( -35.0% ),43588601474,4976605,7,087_아쿠아맨.xlsx
29,2019-01-17,297,0.041,468,0.026,57881,0.02,0.117,54014990,-60302280 ( -52.7% ),6784,-6917 ( -50.5% ),43642616464,4983389,11,087_아쿠아맨.xlsx
30,2019-01-18,306,0.042,473,0.026,61157,0.021,0.124,67607480,13592490 ( 25.2% ),7576,792 ( 11.7% ),43710223944,4990965,10,087_아쿠아맨.xlsx
31,2019-01-19,298,0.038,466,0.024,60084,0.02,0.255,135911450,68303970 ( 101.0% ),15300,7724 ( 102.0% ),43846135394,5006265,10,087_아쿠아맨.xlsx
32,2019-01-20,302,0.039,466,0.025,59703,0.02,0.217,114135510,-21775940 ( -16.0% ),12970,-2330 ( -15.2% ),43960270904,5019235,11,087_아쿠아맨.xlsx
33,2019-01-21,299,0.043,447,0.026,57625,0.021,0.081,37573200,-76562310 ( -67.1% ),4694,-8276 ( -63.8% ),43997844104,5023929,10,087_아쿠아맨.xlsx
34,2019-01-22,300,0.042,438,0.025,56986,0.021,0.08,36230770,-1342430 ( -3.6% ),4572,-122 ( -2.6% ),44034074874,5028501,11,087_아쿠아맨.xlsx
35,2019-01-23,91,0.015,129,0.007,16253,0.006,0.085,10760730,-25470040 ( -70.3% ),1375,-3197 ( -69.9% ),44044835604,5029876,14,087_아쿠아맨.xlsx
36,2019-01-24,86,0.014,123,0.007,15617,0.005,0.08,9649260,-1111470 ( -10.3% ),1253,-122 ( -8.9% ),44054484864,5031129,18,087_아쿠아맨.xlsx
37,2019-01-25,76,0.012,104,0.006,13093,0.004,0.072,7975480,-1673780 ( -17.3% ),941,-312 ( -24.9% ),44062460344,5032070,18,087_아쿠아맨.xlsx
38,2019-01-26,70,0.011,92,0.005,11374,0.004,0.171,17003510,9028030 ( 113.2% ),1944,1003 ( 106.6% ),44079463854,5034014,16,087_아쿠아맨.xlsx
39,2019-01-27,63,0.01,83,0.004,10376,0.003,0.153,13645980,-3357530 ( -19.7% ),1584,-360 ( -18.5% ),44093109834,5035598,16,087_아쿠아맨.xlsx
40,2019-01-28,64,0.011,84,0.005,10776,0.004,0.079,6774490,-6871490 ( -50.4% ),855,-729 ( -46.0% ),44099884324,5036453,17,087_아쿠아맨.xlsx
