,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2013-07-03,731,0.238,4026,0.306,828728,0.373,0.253,1441844500,1437501500 ( 33099.3% ),210052,209337 ( 29277.9% ),1528344500,222237,1,071_감시자들.xlsx
1,2013-07-04,811,0.246,4336,0.333,902209,0.408,0.237,1463623000,21778500 ( 1.5% ),213563,3511 ( 1.7% ),2991967500,435800,1,071_감시자들.xlsx
2,2013-07-05,855,0.247,4588,0.339,953315,0.417,0.311,2167529128,703906128 ( 48.1% ),296702,83139 ( 38.9% ),5159496628,732502,1,071_감시자들.xlsx
3,2013-07-06,949,0.258,5271,0.365,1085112,0.446,0.51,4168943648,2001414520 ( 92.3% ),553674,256972 ( 86.6% ),9328440276,1286176,1,071_감시자들.xlsx
4,2013-07-07,921,0.256,5064,0.363,1046420,0.446,0.478,3752333500,-416610148 ( -10.0% ),500246,-53428 ( -9.6% ),13080773776,1786422,1,071_감시자들.xlsx
5,2013-07-08,824,0.251,4495,0.348,931525,0.425,0.196,1255192000,-2497141500 ( -66.5% ),183042,-317204 ( -63.4% ),14335965776,1969464,1,071_감시자들.xlsx
6,2013-07-09,844,0.254,4539,0.35,936478,0.428,0.219,1389427000,134235000 ( 10.7% ),204902,21860 ( 11.9% ),15725392776,2174366,1,071_감시자들.xlsx
7,2013-07-10,857,0.252,4494,0.348,924905,0.423,0.215,1338484000,-50943000 ( -3.7% ),199184,-5718 ( -2.8% ),17063876776,2373550,1,071_감시자들.xlsx
8,2013-07-11,642,0.201,3413,0.261,588897,0.268,0.278,1099964500,-238519500 ( -17.8% ),163884,-35300 ( -17.7% ),18163841276,2537434,2,071_감시자들.xlsx
9,2013-07-12,671,0.207,3608,0.268,619789,0.275,0.331,1468026112,368061612 ( 33.5% ),204973,41089 ( 25.1% ),19631867388,2742407,2,071_감시자들.xlsx
10,2013-07-13,794,0.228,4195,0.295,716239,0.301,0.583,3077275113,1609249001 ( 109.6% ),417498,212525 ( 103.7% ),22709142501,3159905,2,071_감시자들.xlsx
11,2013-07-14,801,0.233,4127,0.3,705349,0.306,0.54,2785998500,-291276613 ( -9.5% ),380676,-36822 ( -8.8% ),25495141001,3540581,2,071_감시자들.xlsx
12,2013-07-15,703,0.224,3739,0.289,658683,0.304,0.19,848684000,-1937314500 ( -69.5% ),125260,-255416 ( -67.1% ),26343825001,3665841,1,071_감시자들.xlsx
13,2013-07-16,720,0.225,3735,0.29,658703,0.304,0.182,800433000,-48251000 ( -5.7% ),120109,-5151 ( -4.1% ),27144258001,3785950,1,071_감시자들.xlsx
14,2013-07-17,597,0.192,3110,0.24,509892,0.235,0.224,763672000,-36761000 ( -4.6% ),114430,-5679 ( -4.7% ),27907930001,3900380,1,071_감시자들.xlsx
15,2013-07-18,580,0.174,2788,0.213,456944,0.208,0.215,659445500,-104226500 ( -13.6% ),98279,-16151 ( -14.1% ),28567375501,3998659,2,071_감시자들.xlsx
16,2013-07-19,606,0.176,2980,0.217,502713,0.218,0.27,970451089,311005589 ( 47.2% ),135775,37496 ( 38.2% ),29537826590,4134434,2,071_감시자들.xlsx
17,2013-07-20,623,0.165,3089,0.212,532078,0.218,0.441,1737593089,767142000 ( 79.1% ),234527,98752 ( 72.7% ),31275419679,4368961,2,071_감시자들.xlsx
18,2013-07-21,612,0.162,2960,0.21,513428,0.217,0.401,1516671000,-220922089 ( -12.7% ),206019,-28508 ( -12.2% ),32792090679,4574980,3,071_감시자들.xlsx
19,2013-07-22,556,0.176,2857,0.216,489063,0.219,0.16,531777000,-984894000 ( -64.9% ),78161,-127858 ( -62.1% ),33323867679,4653141,2,071_감시자들.xlsx
20,2013-07-23,563,0.172,2832,0.214,486752,0.219,0.153,505579000,-26198000 ( -4.9% ),74709,-3452 ( -4.4% ),33829446679,4727850,2,071_감시자들.xlsx
21,2013-07-24,566,0.145,2571,0.192,432201,0.191,0.158,459606500,-45972500 ( -9.1% ),68083,-6626 ( -8.9% ),34289053179,4795933,2,071_감시자들.xlsx
22,2013-07-25,431,0.113,2030,0.148,317605,0.137,0.199,428968000,-30638500 ( -6.7% ),63213,-4870 ( -7.2% ),34718021179,4859146,3,071_감시자들.xlsx
23,2013-07-26,439,0.114,2090,0.148,324700,0.137,0.241,564552500,135584500 ( 31.6% ),78143,14930 ( 23.6% ),35282573679,4937289,3,071_감시자들.xlsx
24,2013-07-27,454,0.101,1990,0.132,300628,0.119,0.458,1021471000,456918500 ( 80.9% ),137540,59397 ( 76.0% ),36304044679,5074829,4,071_감시자들.xlsx
25,2013-07-28,461,0.105,1959,0.134,298261,0.122,0.431,947858500,-73612500 ( -7.2% ),128488,-9052 ( -6.6% ),37251903179,5203317,4,071_감시자들.xlsx
26,2013-07-29,444,0.12,2097,0.151,320832,0.137,0.251,557389000,-390469500 ( -41.2% ),80470,-48018 ( -37.4% ),37809292179,5283787,4,071_감시자들.xlsx
27,2013-07-30,443,0.117,2095,0.15,320272,0.136,0.249,547063500,-10325500 ( -1.9% ),79808,-662 ( -0.8% ),38356355679,5363595,3,071_감시자들.xlsx
28,2013-07-31,263,0.066,716,0.048,93703,0.038,0.229,145612000,-401451500 ( -73.4% ),21485,-58323 ( -73.1% ),38501967679,5385080,7,071_감시자들.xlsx
29,2013-08-01,243,0.061,611,0.041,76534,0.03,0.256,135406500,-10205500 ( -7.0% ),19586,-1899 ( -8.8% ),38637374179,5404666,6,071_감시자들.xlsx
30,2013-08-02,214,0.052,534,0.035,65087,0.025,0.306,145532500,10126000 ( 7.5% ),19892,306 ( 1.6% ),38782906679,5424558,6,071_감시자들.xlsx
31,2013-08-03,203,0.048,445,0.029,55324,0.021,0.357,145195500,-337000 ( -0.2% ),19767,-125 ( -0.6% ),38928102179,5444325,7,071_감시자들.xlsx
32,2013-08-04,189,0.045,418,0.027,52278,0.02,0.295,113142000,-32053500 ( -22.1% ),15446,-4321 ( -21.9% ),39041244179,5459771,7,071_감시자들.xlsx
33,2013-08-05,200,0.051,461,0.031,58033,0.023,0.144,57280000,-55862000 ( -49.4% ),8364,-7082 ( -45.9% ),39098524179,5468135,6,071_감시자들.xlsx
34,2013-08-06,198,0.049,445,0.03,55431,0.022,0.139,52421000,-4859000 ( -8.5% ),7695,-669 ( -8.0% ),39150945179,5475830,6,071_감시자들.xlsx
35,2013-08-07,117,0.029,265,0.018,33723,0.014,0.142,33260000,-19161000 ( -36.6% ),4795,-2900 ( -37.7% ),39184205179,5480625,8,071_감시자들.xlsx
36,2013-08-08,106,0.026,234,0.016,30515,0.012,0.118,24637000,-8623000 ( -25.9% ),3600,-1195 ( -24.9% ),39208842179,5484225,8,071_감시자들.xlsx
37,2013-08-09,103,0.025,228,0.015,30031,0.012,0.166,36459000,11822000 ( 48.0% ),4985,1385 ( 38.5% ),39245301179,5489210,8,071_감시자들.xlsx
38,2013-08-10,91,0.02,172,0.011,22928,0.009,0.276,46327000,9868000 ( 27.1% ),6321,1336 ( 26.8% ),39291628179,5495531,9,071_감시자들.xlsx
39,2013-08-11,90,0.02,163,0.011,21433,0.008,0.227,35684500,-10642500 ( -23.0% ),4858,-1463 ( -23.1% ),39327312679,5500389,9,071_감시자들.xlsx
40,2013-08-12,97,0.024,224,0.015,28839,0.012,0.122,24548000,-11136500 ( -31.2% ),3519,-1339 ( -27.6% ),39351860679,5503908,8,071_감시자들.xlsx
41,2013-08-13,99,0.024,220,0.015,28769,0.012,0.126,25168000,620000 ( 2.5% ),3632,113 ( 3.2% ),39377028679,5507540,8,071_감시자들.xlsx
42,2013-08-14,4,0.001,5,0.0,453,0.0,0.121,349000,-24819000 ( -98.6% ),55,-3577 ( -98.5% ),39377377679,5507595,53,071_감시자들.xlsx
43,2013-08-15,3,0.001,3,0.0,204,0.0,0.167,189000,-160000 ( -45.8% ),34,-21 ( -38.2% ),39377566679,5507629,59,071_감시자들.xlsx
44,2013-08-16,3,0.001,3,0.0,204,0.0,0.132,159000,-30000 ( -15.9% ),27,-7 ( -20.6% ),39377725679,5507656,65,071_감시자들.xlsx
45,2013-08-17,3,0.001,3,0.0,204,0.0,0.186,211000,52000 ( 32.7% ),38,11 ( 40.7% ),39377936679,5507694,60,071_감시자들.xlsx
46,2013-08-18,3,0.001,3,0.0,204,0.0,0.176,212000,1000 ( 0.5% ),36,-2 ( -5.3% ),39378148679,5507730,56,071_감시자들.xlsx
47,2013-08-19,6,0.002,7,0.0,750,0.0,0.113,602000,390000 ( 184.0% ),85,49 ( 136.1% ),39378750679,5507815,41,071_감시자들.xlsx
48,2013-08-20,7,0.002,8,0.001,825,0.0,0.087,510500,-91500 ( -15.2% ),72,-13 ( -15.3% ),39379261179,5507887,46,071_감시자들.xlsx
49,2013-08-21,5,0.001,7,0.0,602,0.0,0.088,383000,-127500 ( -25.0% ),53,-19 ( -26.4% ),39379644179,5507940,45,071_감시자들.xlsx
50,2013-08-27,2,0.001,2,0.0,178,0.0,0.208,293000,293000 ( 100.0% ),37,37 ( 100.0% ),39379937179,5507977,50,071_감시자들.xlsx
51,2013-08-28,1,0.0,1,0.0,93,0.0,0.097,58000,-235000 ( -80.2% ),9,-28 ( -75.7% ),39379995179,5507986,72,071_감시자들.xlsx
52,2013-08-29,1,0.0,1,0.0,118,0.0,0.051,42000,-16000 ( -27.6% ),6,-3 ( -33.3% ),39380037179,5507992,82,071_감시자들.xlsx
53,2013-08-30,1,0.0,1,0.0,118,0.0,0.212,125000,83000 ( 197.6% ),25,19 ( 316.7% ),39380162179,5508017,59,071_감시자들.xlsx
