,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2010-02-04,538,0.198,3260,0.283,720166,0.346,0.177,909000000,906673000 ( 38963.2% ),127542,127250 ( 43578.8% ),1021274000,145424,1,070_의형제.xlsx
1,2010-02-05,543,0.198,3395,0.283,755182,0.349,0.192,1089811500,180811500 ( 19.9% ),145010,17468 ( 13.7% ),2111085500,290434,1,070_의형제.xlsx
2,2010-02-06,569,0.196,3581,0.277,786060,0.342,0.394,2337589500,1247778000 ( 114.5% ),309626,164616 ( 113.5% ),4448675000,600060,1,070_의형제.xlsx
3,2010-02-07,567,0.195,3442,0.277,757922,0.342,0.382,2188097500,-149492000 ( -6.4% ),289739,-19887 ( -6.4% ),6636772500,889799,1,070_의형제.xlsx
4,2010-02-08,537,0.202,3239,0.294,719736,0.359,0.151,786104500,-1401993000 ( -64.1% ),108830,-180909 ( -62.4% ),7422877000,998629,1,070_의형제.xlsx
5,2010-02-09,543,0.202,3261,0.294,719820,0.357,0.163,840207500,54103000 ( 6.9% ),117170,8340 ( 7.7% ),8263084500,1115799,1,070_의형제.xlsx
6,2010-02-10,538,0.198,3273,0.29,722751,0.354,0.171,890123500,49916000 ( 5.9% ),123832,6662 ( 5.7% ),9153208000,1239631,1,070_의형제.xlsx
7,2010-02-11,502,0.191,2704,0.217,576988,0.258,0.199,828920000,-61203500 ( -6.9% ),115031,-8801 ( -7.1% ),9982128000,1354662,1,070_의형제.xlsx
8,2010-02-12,510,0.192,2864,0.216,610290,0.258,0.299,1373076500,544156500 ( 65.6% ),182539,67508 ( 58.7% ),11355204500,1537201,1,070_의형제.xlsx
9,2010-02-13,544,0.195,3038,0.222,645989,0.265,0.387,1896247000,523170500 ( 38.1% ),249786,67247 ( 36.8% ),13251451500,1786987,1,070_의형제.xlsx
10,2010-02-14,548,0.196,3061,0.227,649758,0.269,0.461,2318801500,422554500 ( 22.3% ),299477,49691 ( 19.9% ),15570253000,2086464,1,070_의형제.xlsx
11,2010-02-15,554,0.196,3015,0.225,635718,0.266,0.605,2899831500,581030000 ( 25.1% ),384449,84972 ( 28.4% ),18470084500,2470913,1,070_의형제.xlsx
12,2010-02-16,514,0.191,2780,0.219,589397,0.26,0.343,1442101500,-1457730000 ( -50.3% ),202197,-182252 ( -47.4% ),19912186000,2673110,1,070_의형제.xlsx
13,2010-02-17,506,0.19,2730,0.223,577078,0.263,0.204,841159000,-600942500 ( -41.7% ),117985,-84212 ( -41.6% ),20753345000,2791095,1,070_의형제.xlsx
14,2010-02-18,447,0.159,2381,0.195,526982,0.24,0.193,725798500,-115360500 ( -13.7% ),101717,-16268 ( -13.8% ),21479143500,2892812,1,070_의형제.xlsx
15,2010-02-19,446,0.159,2495,0.196,548857,0.241,0.213,874634000,148835500 ( 20.5% ),117166,15449 ( 15.2% ),22353777500,3009978,1,070_의형제.xlsx
16,2010-02-20,470,0.161,2698,0.2,595729,0.248,0.427,1904249000,1029615000 ( 117.7% ),254578,137412 ( 117.3% ),24258026500,3264556,1,070_의형제.xlsx
17,2010-02-21,473,0.164,2587,0.202,572278,0.251,0.39,1665876000,-238373000 ( -12.5% ),223452,-31126 ( -12.2% ),25923902500,3488008,1,070_의형제.xlsx
18,2010-02-22,454,0.164,2427,0.203,533784,0.248,0.157,596417000,-1069459000 ( -64.2% ),83721,-139731 ( -62.5% ),26520319500,3571729,1,070_의형제.xlsx
19,2010-02-23,453,0.162,2407,0.201,530489,0.247,0.154,579208000,-17209000 ( -2.9% ),81575,-2146 ( -2.6% ),27099527500,3653304,1,070_의형제.xlsx
20,2010-02-24,453,0.161,2385,0.202,523626,0.247,0.139,514345500,-64862500 ( -11.2% ),72600,-8975 ( -11.0% ),27613873000,3725904,1,070_의형제.xlsx
21,2010-02-25,421,0.158,2195,0.18,495628,0.228,0.141,501346500,-12999000 ( -2.5% ),70126,-2474 ( -3.4% ),28115219500,3796030,1,070_의형제.xlsx
22,2010-02-26,433,0.161,2309,0.183,519998,0.23,0.155,593262500,91916000 ( 18.3% ),80459,10333 ( 14.7% ),28708482000,3876489,1,070_의형제.xlsx
23,2010-02-27,459,0.164,2519,0.188,573227,0.24,0.294,1260007500,666745000 ( 112.4% ),168762,88303 ( 109.7% ),29968489500,4045251,1,070_의형제.xlsx
24,2010-02-28,458,0.165,2516,0.188,572160,0.24,0.364,1570892500,310885000 ( 24.7% ),208476,39714 ( 23.5% ),31539382000,4253727,1,070_의형제.xlsx
25,2010-03-01,457,0.166,2408,0.188,556119,0.244,0.359,1491268500,-79624000 ( -5.1% ),199430,-9046 ( -4.3% ),33030650500,4453157,1,070_의형제.xlsx
26,2010-03-02,427,0.164,2153,0.199,490639,0.249,0.079,282089500,-1209179000 ( -81.1% ),38978,-160452 ( -80.5% ),33312740000,4492135,1,070_의형제.xlsx
27,2010-03-03,431,0.165,2123,0.2,481806,0.25,0.074,255706000,-26383500 ( -9.4% ),35699,-3279 ( -8.4% ),33568446000,4527834,1,070_의형제.xlsx
