,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
0,2018-06-06,1932,0.368,10478,0.571,1870051,0.648,0.633,10312367000,10300511000 ( 86880.2% ),1183496,1182872 ( 189562.8% ),10324223000,1184120,1,064_쥬라기월드 폴른 킹덤.xlsx
1,2018-06-07,1748,0.361,9048,0.538,1652171,0.616,0.14,1956879600,-8355487400 ( -81.0% ),231824,-951672 ( -80.4% ),12281102600,1415944,1,064_쥬라기월드 폴른 킹덤.xlsx
2,2018-06-08,1801,0.368,9427,0.549,1715888,0.626,0.182,2887717428,930837828 ( 47.6% ),312523,80699 ( 34.8% ),15168820028,1728467,1,064_쥬라기월드 폴른 킹덤.xlsx
3,2018-06-09,1972,0.364,10699,0.577,1910644,0.655,0.414,7165619172,4277901744 ( 148.1% ),791322,478799 ( 153.2% ),22334439200,2519789,1,064_쥬라기월드 폴른 킹덤.xlsx
4,2018-06-10,1949,0.362,10372,0.573,1855507,0.651,0.379,6302396800,-863222372 ( -12.0% ),703627,-87695 ( -11.1% ),28636836000,3223416,1,064_쥬라기월드 폴른 킹덤.xlsx
5,2018-06-11,1741,0.374,9015,0.55,1650443,0.63,0.087,1217879400,-5084517400 ( -80.7% ),143980,-559647 ( -79.5% ),29854715400,3367396,1,064_쥬라기월드 폴른 킹덤.xlsx
6,2018-06-12,1772,0.367,9174,0.548,1681209,0.629,0.11,1560082600,342203200 ( 28.1% ),185612,41632 ( 28.9% ),31414798000,3553008,1,064_쥬라기월드 폴른 킹덤.xlsx
7,2018-06-13,1255,0.245,6368,0.34,1165050,0.395,0.384,3908149350,2348066750 ( 150.5% ),446878,261266 ( 140.8% ),35322947350,3999886,1,064_쥬라기월드 폴른 킹덤.xlsx
8,2018-06-14,1170,0.259,5680,0.327,1043759,0.378,0.082,719750900,-3188398450 ( -81.6% ),85201,-361677 ( -80.9% ),36042698250,4085087,2,064_쥬라기월드 폴른 킹덤.xlsx
9,2018-06-15,1159,0.254,5830,0.326,1072044,0.377,0.105,1038016210,318265310 ( 44.2% ),112623,27422 ( 32.2% ),37080714460,4197710,2,064_쥬라기월드 폴른 킹덤.xlsx
10,2018-06-16,1231,0.237,6255,0.329,1155219,0.385,0.258,2716880179,1678863969 ( 161.7% ),298353,185730 ( 164.9% ),39797594639,4496063,1,064_쥬라기월드 폴른 킹덤.xlsx
11,2018-06-17,1202,0.233,5968,0.322,1104313,0.378,0.233,2320975600,-395904579 ( -14.6% ),257100,-41253 ( -13.8% ),42118570239,4753163,2,064_쥬라기월드 폴른 킹덤.xlsx
12,2018-06-18,1087,0.248,4873,0.299,905932,0.348,0.05,370333400,-1950642200 ( -84.0% ),44981,-212119 ( -82.5% ),42488903639,4798144,2,064_쥬라기월드 폴른 킹덤.xlsx
13,2018-06-19,1077,0.239,4962,0.294,923293,0.343,0.053,410466500,40133100 ( 10.8% ),49101,4120 ( 9.2% ),42899370139,4847245,2,064_쥬라기월드 폴른 킹덤.xlsx
14,2018-06-20,930,0.21,4237,0.249,773872,0.284,0.07,449800400,39333900 ( 9.6% ),53864,4763 ( 9.7% ),43349170539,4901109,2,064_쥬라기월드 폴른 킹덤.xlsx
15,2018-06-21,809,0.149,3206,0.189,594692,0.218,0.079,385525400,-64275000 ( -14.3% ),47104,-6760 ( -12.6% ),43734695939,4948213,3,064_쥬라기월드 폴른 킹덤.xlsx
16,2018-06-22,823,0.149,3348,0.19,611890,0.216,0.102,557064852,171539452 ( 44.5% ),62548,15444 ( 32.8% ),44291760791,5010761,2,064_쥬라기월드 폴른 킹덤.xlsx
17,2018-06-23,899,0.147,3695,0.199,646705,0.22,0.212,1201925146,644860294 ( 115.8% ),137047,74499 ( 119.1% ),45493685937,5147808,2,064_쥬라기월드 폴른 킹덤.xlsx
